,high_speed_time,dashes_per_min,avg_roll_angle,avg_fight_dist
0,0.06127680984645603,-0.9301618824253832,-0.13864086148446475,-1.2895056021536355
1,-0.4492712949092245,-0.06641659301506825,-0.0031246940240390645,0.4835627262914152
2,1.0069778702484542,0.8613755082201068,0.11250269469975419,-0.15562559104952736
