Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 955, -1832, 130, 0, 135, 0, 150, 150, 0
40, 0, 10, 1025, -1684, 130, 14, 178, 0, 119, 292, 0
60, 0, 10, 1006, -1664, 125, -7, -167, 3, -236, -154, -32
80, 0, 10, 692, -1716, 108, -3, -179, 3, -690, -79, -32
100, 0, 10, 384, -1742, 83, -20, -175, 3, -578, -41, -101
120, 0, 10, 98, -1767, 30, -13, -172, -0, -586, -59, -10
140, 0, 10, -192, -1798, 28, -4, -176, 0, -574, -61, -7
160, 0, 10, -548, -1830, 91, 1, -173, 0, -686, -61, 115
180, 0, 10, -833, -1837, 130, 3, 172, 0, -420, 206, 58
200, 0, 10, -939, -1783, 147, 12, 173, 0, -91, 160, 21
200, 1, 10, 2472, 1150, 1098, 0, -180, 0, 0, -0, 0
220, 0, 10, -1085, -1716, 142, -8, 178, -0, -450, 94, -39
220, 1, 10, 2405, 1153, 1088, 7, 169, -0, -368, 27, -38
240, 0, 10, -1313, -1714, 128, 23, 175, 0, -459, -31, 12
240, 1, 10, 2181, 1158, 1076, -10, -136, -8, -440, -110, -54
260, 0, 10, -1547, -1706, 195, 32, 169, -3, -511, 55, 247
260, 1, 10, 1996, 1032, 1058, 2, -117, -11, -266, -360, -3
280, 0, 10, -1772, -1681, 354, 65, 163, -11, -361, 54, 398
280, 1, 10, 1958, 814, 1078, 5, -91, -8, 73, -447, 65
300, 0, 10, -1914, -1676, 571, 75, 168, -6, -211, 9, 453
300, 1, 10, 2048, 586, 1108, 5, -82, -8, 163, -543, 45
320, 0, 10, -1987, -1682, 791, 47, -78, 115, -51, -106, 441
320, 1, 10, 2083, 325, 1161, 40, -95, -11, 24, -74, 261
340, 0, 10, -1970, -1769, 1001, 54, 15, -169, 136, -125, 419
340, 1, 10, 2092, 238, 1413, 53, -64, 14, 33, -166, 569
360, 0, 10, -1869, -1756, 1187, 46, 64, -132, -32, 68, 434
360, 1, 10, 2177, 229, 1582, -18, -38, 45, 270, 4, 134
380, 0, 10, -1844, -1550, 1280, -2, 90, -113, 181, 676, -22
380, 1, 10, 2325, 228, 1592, -4, -36, 45, 298, 3, -21
400, 0, 10, -1797, -1274, 1272, 4, 88, -124, 42, 478, -0
400, 1, 10, 2430, 183, 1591, 14, -84, 39, -1, -291, 72
420, 0, 10, -1773, -1045, 1285, 27, 21, 172, 110, 430, 75
420, 1, 10, 2428, 38, 1635, 44, -63, 56, 3, -279, 126
440, 0, 10, -1622, -905, 1348, 11, -6, 160, 420, 137, 125
440, 1, 10, 2570, -119, 1834, 54, -119, 8, 133, -279, 387
460, 0, 10, -1383, -878, 1419, 32, -3, 160, 531, 8, 211
460, 1, 10, 2529, -221, 1992, 30, -158, -17, -0, -133, 299
480, 0, 10, -1107, -892, 1472, 8, -13, 157, 568, -56, -1
480, 1, 10, 2338, -274, 2115, -6, -172, -22, 89, -71, 103
500, 0, 10, -828, -930, 1473, 12, -8, 157, 550, -83, -0
500, 1, 10, 2328, -294, 2071, -37, 176, -17, -5, -20, -210
520, 0, 10, -558, -969, 1473, 9, -13, 166, 530, -78, 2
520, 1, 10, 2223, -350, 2039, -22, -168, -25, -622, -128, 107
540, 0, 10, -304, -1025, 1474, 19, -24, 163, 485, -139, -2
540, 1, 10, 1992, -395, 2032, -30, -177, -23, -339, -52, -55
560, 0, 10, -95, -1121, 1645, 19, -18, 166, 729, -239, 292
560, 1, 10, 1840, -381, 2028, -23, 159, -8, -358, 65, -6
580, 0, 10, 199, -1186, 1741, 7, 9, 172, 563, -37, 137
580, 1, 10, 1564, -341, 1903, -34, 173, -14, -486, 81, -304
600, 0, 10, 473, -1153, 1793, 1, 44, 174, 507, 190, 78
600, 1, 10, 1371, -361, 1778, -17, -124, -45, -354, -205, -237
620, 0, 10, 698, -1017, 1813, -7, 46, 174, 401, 318, 7
620, 1, 10, 1234, -523, 1734, 2, -130, -45, -180, -413, 73
640, 0, 6, 893, -867, 1794, -6, 34, 177, 628, 414, -77
640, 1, 8, 1169, -725, 1819, -3, -152, -48, -161, -372, 180
660, 0, 6, 1220, -787, 1807, 5, 10, 177, -753, -121, -67
660, 1, 8, 1334, -677, 1847, -5, -139, -51, 684, 110, 61
680, 0, 6, 922, -848, 1783, 17, 19, 177, -259, -178, -18
680, 1, 8, 1664, -607, 1879, -11, -139, -48, 599, 243, 76
700, 0, 6, 847, -833, 1788, 3, 9, 172, -95, 299, 47
700, 1, 8, 1765, -662, 1976, -8, -161, -45, -15, -353, 297
720, 0, 6, 801, -619, 1822, 19, -14, 166, -36, 452, 84
720, 1, 8, 1762, -835, 2129, -22, 172, -37, -52, -351, 295
740, 0, 6, 829, -398, 1877, 21, -36, 157, 121, 425, 132
740, 1, 4, 1702, -1012, 2265, -21, 150, -28, -143, -357, 260
760, 0, 6, 920, -201, 1954, 19, -58, 152, 234, 356, 177
760, 1, 4, 1741, -1020, 2273, -18, 129, -22, 293, 182, -122
780, 0, 6, 1053, -39, 2051, 5, -45, 155, 274, 315, 197
780, 1, 4, 1919, -903, 2193, -9, 136, -22, 344, 258, -170
800, 0, 6, 1194, 116, 2149, -4, -44, 155, 284, 306, 197
820, 0, 6, 1351, 252, 2248, -7, -72, 155, 350, 212, 195
840, 0, 6, 1545, 233, 2332, -2, -87, 157, 330, -258, 124
860, 0, 6, 1665, 48, 2373, -15, -108, 160, 133, -433, 29
880, 0, 6, 1642, -155, 2309, -53, -165, -166, -179, -316, -272
900, 0, 6, 1505, -252, 2158, -24, -173, -160, -353, -122, -270
920, 0, 6, 1193, -299, 2019, -25, -160, -166, -583, -118, -261
940, 0, 6, 924, -372, 1893, -36, -145, -172, -510, -178, -266
960, 0, 6, 714, -494, 1733, -42, -123, 177, -342, -293, -353
980, 0, 6, 589, -659, 1550, -33, -44, 129, -89, -362, -375
1000, 0, 6, 626, -743, 1347, -53, -43, 129, 145, 1, -411
1000, 1, 10, -3643, -961, 502, 2, -1, -0, 212, -1, 2
1020, 0, 6, 698, -743, 1184, -44, -51, 135, 147, 0, -273
1020, 1, 10, -3439, -962, 508, 11, 7, -0, 461, 13, 29
1040, 0, 7, 792, -879, 1034, -26, -47, 132, 334, -403, -393
1040, 1, 10, -3211, -945, 557, 32, 5, -0, 503, 49, 201
1060, 0, 7, 932, -1040, 906, -21, -55, 135, 265, -320, -202
1060, 1, 10, -2999, -940, 735, 71, -4, -6, 324, -7, 443
1080, 0, 8, 1044, -1215, 805, -27, -68, 143, 187, -369, -207
1080, 1, 10, -2925, -942, 1046, 59, 9, 6, 0, -0, 1029
1100, 0, 8, 1135, -1401, 703, -20, -40, 132, 218, -358, -192
1100, 1, 10, -2829, -909, 1403, 57, 7, 3, -4, 57, 644
1120, 0, 9, 1289, -1549, 621, -19, -12, 101, 366, -238, -148
1120, 1, 10, -2755, -879, 1697, 7, 4, 3, -61, 66, 485
1140, 0, 9, 1500, -1600, 558, -0, 18, 56, 456, -11, -62
1140, 1, 10, -2648, -848, 1879, 2, 4, 3, 376, 52, 254
1160, 0, 10, 1747, -1545, 531, -13, 38, 53, 502, 263, -88
1160, 1, 10, -2430, -824, 1928, -36, 6, -0, 478, 50, -58
1180, 0, 10, 1858, -1471, 521, 13, -11, 51, 297, -11, 38
1180, 1, 10, -2219, -815, 1780, -47, -1, 8, 424, -6, -126
1200, 0, 10, 2085, -1432, 553, 6, -20, 51, 586, 121, 78
1200, 1, 10, -1947, -802, 1776, 3, 7, 6, 613, 51, 143
1220, 0, 10, 2319, -1458, 581, -3, -45, 48, 417, -190, 34
1220, 1, 10, -1670, -782, 1789, -18, 1, 6, 561, 28, -135
1240, 0, 10, 2509, -1589, 584, -2, -47, 48, 352, -299, -8
1240, 1, 10, -1286, -795, 1666, -31, -8, 8, 684, -55, -302
1260, 0, 10, 2707, -1737, 577, -3, -52, 48, 467, -272, -22
1260, 1, 10, -974, -814, 1566, -7, 9, 3, 873, 143, 237
1280, 0, 10, 2728, -1978, 577, -4, -91, 48, -7, -524, -5
1280, 1, 10, -583, -770, 1655, 4, -51, -3, 694, -42, 120
1300, 0, 10, 2727, -2232, 573, 10, -113, 48, -5, -541, -2
1300, 1, 10, -270, -871, 1699, -3, -17, 0, 609, -227, 54
1320, 0, 10, 2521, -2525, 673, 22, 172, 20, -429, -323, 205
1320, 1, 10, 49, -974, 1702, -10, -19, 0, 718, -206, -53
1340, 0, 10, 2278, -2597, 759, 3, 164, 20, -507, -16, 122
1340, 1, 10, 222, -1055, 1685, 9, -18, -3, 252, -169, 18
1360, 0, 10, 2035, -2568, 795, 2, 162, 20, -451, 102, 42
1360, 1, 10, 380, -1179, 1693, -52, -27, -3, 347, -274, -95
1380, 0, 10, 1813, -2507, 811, 3, 162, 8, -442, 133, 26
1380, 1, 10, 596, -1217, 1581, -16, 28, -45, 491, 144, -206
1400, 0, 10, 1592, -2444, 826, 4, 157, -22, -449, 59, 64
1400, 1, 10, 853, -1157, 1501, 8, 29, -48, 548, -9, -76
1420, 0, 10, 1368, -2451, 877, 2, 144, -22, -445, -43, 118
1420, 1, 10, 1115, -1155, 1528, 30, -4, -62, 528, -3, 180
1440, 0, 10, 1146, -2457, 938, -2, 128, -22, -445, 25, 122
1440, 1, 10, 1277, -1217, 1691, 37, -34, -79, 186, -148, 473
1460, 0, 10, 925, -2426, 995, -3, 126, -22, -424, 134, 91
1460, 1, 10, 1485, -1384, 1904, -27, -37, -82, 413, -314, 176
1480, 0, 10, 744, -2291, 1014, -4, 112, -20, -291, 356, 2
1480, 1, 10, 1629, -1524, 1785, -48, 172, 62, -12, -168, -535
1500, 0, 10, 624, -2094, 1006, -6, 109, -8, -205, 413, -30
1500, 1, 10, 1446, -1539, 1627, 24, 158, 59, -554, 43, -5
1520, 0, 10, 520, -1975, 988, -12, 106, -6, 1, 417, -88
1520, 1, 10, 1474, -1434, 1749, 18, 130, 42, 77, 283, 306
1540, 0, 10, 514, -1789, 951, -10, 83, 0, -165, 606, -103
1540, 1, 10, 1466, -1263, 1877, -19, 150, 42, -107, 375, 193
1560, 0, 10, 434, -1529, 907, -11, 81, 0, -197, 409, -68
1560, 1, 10, 1446, -1077, 1987, -34, 163, 34, -21, 376, 223
1580, 0, 10, 343, -1322, 869, -14, 35, 11, -107, 437, -98
1580, 1, 10, 1418, -884, 2085, -35, -166, 17, -102, 393, 160
1600, 0, 10, 368, -1109, 807, -1, -29, 20, 227, 366, -139
1600, 1, 10, 1343, -689, 2147, -37, -158, 14, -183, 383, 103
1620, 0, 10, 552, -1006, 739, 3, -49, 20, 435, 86, -125
1620, 1, 10, 1275, -494, 2212, -53, -159, 14, -171, 386, 110
1640, 0, 10, 776, -998, 684, 4, -60, 17, 450, -42, -94
1640, 1, 10, 1171, -307, 2252, -57, -150, 6, -230, 368, 53
1660, 0, 10, 994, -1055, 641, 1, -73, 17, 399, -200, -76
1660, 1, 10, 1051, -125, 2274, -45, -152, 8, -239, 363, 47
1680, 0, 10, 1138, -1226, 621, -1, -77, 17, 201, -415, -19
1680, 1, 10, 921, 50, 2286, -32, -135, -3, -279, 337, 7
1700, 0, 10, 1234, -1435, 602, -12, -43, 11, 239, -388, -68
1700, 1, 10, 836, 175, 2302, -13, -38, -42, 47, 230, 156
1720, 0, 10, 1511, -1693, 550, -7, -40, 11, 685, -573, -109
1720, 1, 10, 966, 276, 2397, -56, -43, -39, 381, 169, 199
1740, 0, 10, 1875, -1936, 489, -6, 32, 0, 727, -326, -117
1740, 1, 10, 1157, 349, 2488, -49, -126, 37, 334, 178, 255
1760, 0, 10, 2207, -1953, 443, -13, 46, -3, 614, 219, -4
1760, 1, 10, 1298, 462, 2626, -28, -142, 45, 181, 272, 323
1780, 0, 10, 2464, -1768, 429, -6, 115, -14, 367, 509, -10
1780, 1, 10, 1279, 589, 2802, -44, -154, 53, -208, 218, 347
1800, 0, 10, 2525, -1483, 434, 1, 145, -17, -687, 481, 225
1800, 1, 10, 1105, 664, 2912, -48, -155, 53, -443, 85, 89
1820, 0, 10, 2221, -1268, 511, -4, 131, -17, -521, 403, 76
1820, 1, 10, 878, 690, 2923, -44, -163, 59, -444, 6, -93
1840, 0, 10, 2027, -1066, 526, -3, 155, -17, -548, -77, -0
1840, 1, 10, 681, 665, 2813, -48, -156, 53, -346, -86, -293
1860, 0, 10, 1707, -1029, 492, -51, 162, -17, -732, 203, -152
1860, 1, 10, 484, 635, 2699, -57, -140, 39, -406, -59, -205
