Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -2987, 3551, 748, 0, 0, 0, 0, -0, 0
40, 0, 10, -2987, 3551, 748, -1, 91, 0, 0, -0, 0
60, 0, 10, -2995, 3548, 748, -6, -160, -17, -114, -47, -10
80, 0, 10, -3166, 3530, 697, -27, 174, -6, -432, -4, -163
100, 0, 10, -3373, 3544, 595, -31, 171, 20, -402, 47, -224
120, 0, 10, -3573, 3569, 482, -26, 177, 17, -404, 43, -220
140, 0, 10, -3777, 3585, 376, -25, -173, 39, -414, 19, -205
160, 0, 10, -3963, 3527, 263, -17, -113, -0, -315, -245, -225
180, 0, 10, -4089, 3357, 178, 6, -100, -28, -203, -397, -109
200, 0, 10, -4162, 3140, 163, 3, -112, -34, -124, -445, 10
220, 0, 10, -4271, 2943, 155, -13, -169, 11, -343, -296, -58
240, 0, 10, -4470, 2834, 128, 9, -165, 31, -427, -173, 24
260, 0, 10, -4688, 2760, 151, 6, -161, 28, -438, -137, 58
280, 0, 10, -4955, 2603, 180, 3, -143, 28, -576, -394, 56
300, 0, 10, -5213, 2422, 202, 3, -144, 25, -495, -352, 38
320, 0, 10, -5457, 2247, 216, -0, -144, 25, -482, -346, 16
340, 0, 10, -5691, 2077, 196, -44, -143, 20, -438, -322, -154
360, 0, 10, -5878, 1885, 129, -15, -115, 3, -342, -455, -0
380, 0, 10, -6033, 1651, 128, 8, -121, 3, -294, -471, -7
400, 0, 10, -6247, 1291, 184, 8, -120, 3, -461, -785, 125
420, 0, 10, -6475, 908, 227, 2, -121, 3, -410, -687, 59
440, 0, 10, -6627, 587, 242, 0, -62, 0, -147, -663, 13
460, 0, 10, -6565, 299, 240, -1, -8, -3, 340, -434, -15
480, 0, 10, -6352, 152, 236, 5, -52, -3, 430, -250, 5
500, 0, 10, -6199, -19, 248, 5, -77, 3, 212, -408, 34
520, 0, 10, -6127, -237, 262, -1, -88, 3, 84, -454, 16
540, 0, 10, -6103, -467, 263, -8, -90, 3, 26, -461, -19
560, 0, 10, -6097, -694, 227, -22, -91, 3, 1, -448, -114
580, 0, 10, -6098, -910, 145, -27, -83, 8, 4, -419, -196
600, 0, 10, -6040, -1107, 48, -20, -29, 23, 236, -348, -185
620, 0, 10, -5870, -1231, -37, -11, -3, -17, 408, -158, -144
640, 0, 10, -5652, -1274, -93, -6, 9, -34, 454, -18, -82
660, 0, 10, -5327, -1254, -142, -8, 5, -39, 886, 74, -131
680, 0, 10, -4885, -1239, -218, -15, -7, -42, 871, -75, -209
700, 0, 10, -4532, -1306, -321, -14, -44, -70, 617, -224, -194
720, 0, 10, -4259, -1473, -406, -5, -66, -73, 469, -426, -138
740, 0, 10, -4053, -1703, -421, 23, 17, -37, 449, -371, 80
760, 0, 10, -3808, -1765, -362, -5, 52, 22, 469, 99, 78
780, 0, 10, -3661, -1646, -370, -27, -163, 0, 17, 196, -111
800, 0, 10, -3777, -1626, -451, -3, -164, 0, -424, -50, -166
820, 0, 10, -3999, -1674, -463, 7, -160, -3, -445, -122, 33
840, 0, 10, -4187, -1789, -419, 25, -91, -31, -269, -341, 138
860, 0, 10, -4258, -1994, -352, 6, -94, -76, -84, -444, 95
880, 0, 10, -4278, -2219, -310, 10, -61, -76, 38, -450, 84
900, 0, 10, -4171, -2405, -259, 15, -1, -62, 360, -250, 125
920, 0, 10, -3959, -2462, -203, 10, 8, -59, 451, -24, 96
940, 0, 10, -3732, -2453, -159, 10, 8, -37, 453, 40, 82
960, 0, 10, -3493, -2426, -118, 9, 8, -37, 699, 95, 117
980, 0, 10, -3157, -2380, -62, 9, 8, -37, 610, 83, 102
1000, 0, 10, -2859, -2340, -13, 9, 4, -37, 590, 72, 95
1020, 0, 10, -2568, -2309, 35, 12, 9, -37, 575, 62, 101
1040, 0, 10, -2286, -2271, 89, 11, 11, -42, 554, 86, 111
1060, 0, 10, -2014, -2221, 140, 4, 17, -90, 537, 118, 84
1080, 0, 10, -1751, -2152, 172, 3, 20, -141, 511, 153, 49
