Stamp, NumFrameSamples, Frame Avg, Frame Q95, Frame Max, GT Avg, GT Q95, GT Max, NTT Avg, NTT Q95, NTT Max, RT Avg, RT Q95, RT Max, RHIT Avg, RHIT Q95, RHIT Max, GPU Avg, GPU Q95, GPU Max, GameDriverTickFlush, GT Bound, NTT Bound, RT Bound, RHIT Bound, GPU Bound, Unknown Hitches, GT Hitches, NTT Hitches, RT Hitches, RHIT Hitches, GPU Hitches, Num GCs, Acc GC Time, RAM MB, VRAM MB, Objects, Components, Actors, Packet Latency, Packet Jitter, In Packet Loss, Out Packet Loss
595, 600, 16.2, 29.0, 128.2, 9.4, 23.8, 120.0, 15.6, 25.2, 175.4, 4.6, 11.0, 94.0, 3.0, 5.0, 12.4, 5.4, 6.8, 7.2, 0.0, 10, 0, 3, 0, 0, 0, 5, 0, 1, 0, 1, 3, 58.0, 1828, 533, 74371, 3033, 337, 67.4, 8.60, 0.000, 0.000
915, 600, 12.6, 19.8, 36.4, 5.6, 12.0, 35.2, 15.0, 17.4, 31.8, 4.4, 10.2, 20.4, 2.0, 3.0, 6.8, 5.4, 6.0, 6.4, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1833, 557, 75156, 3177, 345, 60.8, 5.85, 0.000, 0.000
1235, 600, 12.4, 19.0, 95.2, 5.2, 8.0, 85.6, 14.6, 18.6, 25.6, 4.2, 8.4, 38.6, 2.4, 4.2, 13.8, 5.2, 6.2, 7.8, 0.0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 1836, 566, 75437, 3275, 354, 60.2, 5.75, 0.000, 0.000
1555, 600, 13.2, 20.4, 44.4, 5.6, 9.4, 40.8, 15.8, 19.6, 32.2, 5.0, 10.8, 24.0, 2.6, 4.4, 10.8, 5.4, 6.4, 6.6, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 64.5, 1799, 538, 74705, 3108, 331, 61.2, 5.90, 0.000, 0.000
1875, 600, 11.4, 18.6, 45.4, 5.6, 10.0, 37.6, 15.0, 16.6, 31.4, 3.8, 9.4, 20.6, 2.0, 3.0, 8.4, 5.0, 5.6, 6.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1804, 564, 75334, 3209, 337, 61.8, 5.78, 0.000, 0.000
2196, 600, 12.8, 19.4, 135.4, 6.2, 10.8, 122.6, 16.2, 19.4, 39.8, 4.8, 11.4, 31.0, 2.2, 3.2, 7.6, 5.2, 5.4, 5.8, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 1825, 572, 75921, 3318, 347, 61.4, 6.03, 0.000, 0.000
2516, 600, 12.6, 19.0, 29.8, 5.8, 9.0, 22.6, 14.4, 16.6, 24.2, 4.8, 10.0, 18.8, 2.2, 3.8, 6.8, 5.2, 5.8, 6.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1829, 586, 76553, 3441, 363, 60.6, 5.65, 0.000, 0.000
2837, 600, 12.4, 19.0, 35.4, 6.4, 11.4, 41.8, 15.4, 18.8, 23.2, 4.8, 12.0, 24.0, 2.4, 3.6, 10.6, 4.4, 4.6, 5.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1833, 591, 76842, 3572, 369, 58.8, 5.45, 0.000, 0.000
3156, 600, 13.2, 21.4, 125.4, 6.0, 10.2, 96.8, 13.4, 19.0, 30.2, 5.4, 11.8, 45.0, 2.2, 3.2, 12.6, 5.2, 6.0, 7.2, 0.0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 1847, 624, 78305, 3699, 383, 61.6, 6.12, 0.000, 0.000
3477, 527, 15.2, 23.0, 39.2, 6.8, 10.0, 32.2, 16.6, 20.6, 26.2, 6.6, 14.0, 26.2, 2.6, 4.0, 9.6, 5.6, 6.4, 6.8, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1863, 633, 78813, 3828, 391, 66.8, 5.80, 0.000, 0.000
3797, 600, 13.2, 20.8, 50.4, 6.0, 8.2, 44.6, 12.8, 15.4, 24.0, 5.6, 12.4, 27.2, 2.4, 3.2, 8.4, 5.4, 6.6, 7.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1879, 638, 79323, 3937, 397, 63.2, 5.58, 0.000, 0.000
