Stamp, NumFrameSamples, Frame Avg, Frame Q95, Frame Max, GT Avg, GT Q95, GT Max, NTT Avg, NTT Q95, NTT Max, RT Avg, RT Q95, RT Max, RHIT Avg, RHIT Q95, RHIT Max, GPU Avg, GPU Q95, GPU Max, GameDriverTickFlush, GT Bound, NTT Bound, RT Bound, RHIT Bound, GPU Bound, Unknown Hitches, GT Hitches, NTT Hitches, RT Hitches, RHIT Hitches, GPU Hitches, Num GCs, Acc GC Time, RAM MB, VRAM MB, Objects, Components, Actors, Packet Latency, Packet Jitter, In Packet Loss, Out Packet Loss
488, 600, 6.6, 9.2, 17.6, 6.0, 8.6, 15.2, 23.2, 31.0, 200.0, 2.4, 3.2, 4.2, 2.8, 4.6, 6.4, 2.4, 3.2, 3.4, 0.0, 11, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 3, 118.0, 2005, 508, 75088, 3178, 349, 25.2, 2.92, 0.000, 0.000
808, 600, 7.8, 10.2, 39.0, 7.0, 9.2, 37.4, 21.0, 27.6, 35.8, 2.6, 3.0, 8.2, 2.4, 3.0, 4.6, 2.2, 2.4, 2.6, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35.0, 1959, 510, 75477, 3291, 348, 26.0, 3.35, 0.000, 0.000
1127, 600, 7.4, 9.6, 17.2, 6.4, 8.6, 16.2, 20.6, 25.6, 27.2, 2.6, 3.2, 4.2, 2.4, 3.2, 4.2, 2.2, 2.6, 3.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1975, 537, 75880, 3462, 356, 24.2, 3.10, 0.000, 0.000
1449, 600, 6.6, 8.0, 15.6, 5.8, 7.2, 11.0, 18.4, 25.2, 31.6, 2.0, 2.6, 4.4, 2.0, 2.6, 3.2, 1.8, 2.0, 2.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1980, 546, 76533, 3606, 366, 24.2, 2.40, 0.000, 0.000
1769, 600, 7.2, 8.8, 18.2, 6.4, 7.8, 18.0, 18.2, 24.0, 27.2, 2.4, 3.0, 4.0, 2.4, 2.8, 3.2, 2.0, 2.4, 2.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1993, 554, 77275, 3772, 372, 25.0, 2.73, 0.000, 0.000
2089, 600, 7.0, 8.8, 15.2, 6.2, 7.8, 13.6, 17.2, 21.6, 25.2, 2.4, 3.2, 5.2, 2.4, 3.2, 4.6, 2.0, 2.4, 3.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 2000, 564, 77607, 3859, 382, 23.2, 2.28, 0.000, 0.000
2408, 600, 7.2, 8.4, 15.6, 6.4, 7.8, 15.2, 17.8, 23.4, 25.0, 2.6, 3.8, 4.6, 2.4, 3.0, 4.8, 2.2, 2.6, 2.8, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1852, 576, 78058, 3995, 393, 25.2, 2.73, 0.000, 0.000
2728, 600, 7.4, 9.0, 16.6, 6.2, 7.8, 10.8, 17.6, 23.0, 27.2, 2.8, 3.8, 4.8, 3.6, 5.0, 6.6, 3.0, 3.4, 3.8, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1868, 580, 78346, 4115, 402, 23.4, 2.73, 0.000, 0.000
3050, 600, 7.2, 8.6, 19.8, 6.2, 7.8, 19.2, 13.8, 17.6, 23.2, 2.4, 3.2, 4.8, 2.4, 2.8, 5.2, 2.0, 2.4, 2.6, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1874, 587, 79347, 4267, 411, 24.8, 2.75, 0.000, 0.000
3370, 600, 7.6, 9.0, 15.4, 6.8, 8.0, 13.8, 15.4, 19.8, 24.2, 3.2, 4.2, 5.2, 2.8, 3.6, 4.2, 2.4, 2.8, 3.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85.5, 1808, 533, 77254, 3309, 349, 23.8, 2.83, 0.000, 0.000
