Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
40, 0, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
60, 0, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
80, 0, 10, -6300, 800, 250, -3, -29, 0, 0, -0, 0
100, 0, 10, -6247, 759, 240, -22, -36, -0, 289, -217, -75
120, 0, 10, -6040, 610, 163, -21, -32, -3, 443, -296, -189
140, 0, 10, -5744, 478, 174, -21, -7, -11, 750, -193, 207
160, 0, 10, -5462, 471, 250, -12, 7, -22, 553, -7, 139
180, 0, 10, -5299, 456, 164, -9, 9, -22, 431, -153, -365
200, 0, 10, -5046, 457, 69, -2, 19, -22, 532, 82, -90
220, 0, 10, -4807, 444, 94, 17, 5, -31, 603, -176, 258
240, 0, 10, -4565, 443, 162, -27, 148, -53, -554, 344, -332
260, 0, 10, -4559, 464, 144, 11, 40, 25, 70, 8, 62
280, 0, 10, -4527, 468, 173, -42, 158, -37, 60, 7, 53
300, 0, 10, -4499, 471, 198, -39, 166, -42, 53, 6, 47
320, 0, 10, -4474, 474, 220, -26, 76, 14, 48, 6, 43
340, 0, 10, -4453, 475, 242, -35, 172, -45, -4, -36, 58
360, 0, 10, -4567, 436, 220, -44, 162, -37, -370, -38, -192
380, 0, 10, -4608, 459, 156, -44, 82, 25, 129, 53, -12
400, 0, 10, -4568, 508, 129, -58, 135, -20, -21, 14, 23
420, 0, 10, -4558, 495, 145, -57, 149, -31, -11, 6, -23
440, 0, 10, -4570, 508, 135, -47, 172, -51, 22, 26, 37
460, 0, 10, -4574, 511, 126, -49, 175, -51, -20, 2, -24
480, 0, 10, -4575, 513, 126, -47, 177, -53, -11, 5, 13
500, 0, 10, -4553, 484, 142, -45, 178, -53, -119, -27, -125
520, 0, 10, -4644, 438, 119, -47, 165, -45, -216, -99, -57
540, 0, 10, -4727, 397, 97, -19, 56, 28, 15, -37, 13
560, 0, 10, -4673, 328, 146, 6, 40, 31, 110, -141, 100
580, 0, 10, -4538, 337, 191, -5, 5, 31, 388, -37, 137
600, 0, 10, -4325, 319, 232, -17, -30, 37, 404, -46, 53
620, 0, 10, -4117, 271, 234, -8, -20, 34, 369, -91, -2
640, 0, 10, -3927, 193, 223, 13, -32, 34, -28, -226, -23
660, 0, 10, -3708, 74, 258, 4, -21, 34, 387, -164, 64
680, 0, 10, -3570, 0, 293, 22, -30, 31, 235, -254, 156
700, 0, 10, -3390, -61, 372, 13, -8, 37, 399, 63, 135
720, 0, 10, -3145, -44, 451, 17, -8, 37, 525, -2, 165
740, 0, 10, -2870, -70, 528, 18, -45, 25, 581, -0, -1
760, 0, 10, -2645, -370, 667, -6, -10, 28, 290, -528, 258
780, 0, 10, -2438, -561, 747, -10, -23, 31, 564, -169, 56
800, 0, 10, -2078, -476, 677, -16, -5, 28, 625, 171, -137
820, 0, 10, -1746, 5, 635, -15, 5, 17, 707, 1321, -71
840, 0, 10, -1394, 663, 599, -17, 39, 6, 700, 1308, -70
860, 0, 10, -1046, 1313, 564, -12, 40, 6, 693, 1295, -70
880, 0, 10, -655, 1354, 586, 10, -29, -0, 887, -123, 154
900, 0, 10, -307, 1268, 642, -3, -67, -0, 336, -798, -39
