Stamp, NumFrameSamples, Frame Avg, Frame Q95, Frame Max, GT Avg, GT Q95, GT Max, NTT Avg, NTT Q95, NTT Max, RT Avg, RT Q95, RT Max, RHIT Avg, RHIT Q95, RHIT Max, GPU Avg, GPU Q95, GPU Max, GameDriverTickFlush, GT Bound, NTT Bound, RT Bound, RHIT Bound, GPU Bound, Unknown Hitches, GT Hitches, NTT Hitches, RT Hitches, RHIT Hitches, GPU Hitches, Num GCs, Acc GC Time, RAM MB, VRAM MB, Objects, Components, Actors, Packet Latency, Packet Jitter, In Packet Loss, Out Packet Loss
316, 600, 6.4, 6.8, 7.4, 3.2, 4.2, 5.4, 7.6, 9.4, 200.0, 1.6, 2.0, 2.6, 4.6, 5.2, 5.6, 5.4, 5.6, 6.2, 0.0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 41.0, 1169, 404, 34595, 579, 171, 80.4, 3.65, 0.000, 0.000
636, 600, 6.6, 7.6, 8.6, 3.2, 4.2, 6.0, 6.0, 8.2, 10.8, 1.6, 2.2, 3.8, 4.8, 5.8, 6.8, 5.6, 6.6, 7.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1179, 423, 34772, 640, 172, 77.2, 2.83, 0.000, 0.000
956, 600, 6.2, 7.0, 16.8, 3.0, 4.0, 13.6, 5.8, 9.2, 13.2, 1.4, 2.0, 4.0, 4.6, 5.2, 8.8, 5.4, 5.8, 6.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1182, 431, 35038, 759, 174, 76.4, 3.05, 0.000, 0.000
1275, 600, 6.2, 7.0, 7.6, 3.4, 4.4, 6.6, 5.4, 7.6, 8.4, 1.4, 2.0, 4.8, 4.6, 5.2, 5.8, 5.2, 5.6, 6.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1179, 432, 35151, 782, 178, 80.4, 2.78, 0.000, 0.000
1597, 600, 6.2, 6.8, 17.8, 3.2, 4.2, 6.4, 5.4, 7.2, 10.4, 1.4, 2.0, 19.6, 4.4, 5.0, 16.0, 5.2, 5.4, 6.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1210, 548, 35252, 799, 178, 76.8, 2.62, 0.000, 0.000
1917, 600, 6.4, 7.6, 8.0, 3.6, 4.6, 5.6, 6.0, 9.8, 13.2, 1.6, 2.0, 3.8, 4.6, 5.8, 6.2, 5.4, 6.2, 7.2, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1192, 553, 36183, 898, 182, 77.8, 3.10, 0.000, 0.000
2236, 600, 6.6, 7.8, 13.2, 3.6, 4.6, 7.0, 8.0, 11.8, 15.4, 1.6, 2.2, 4.4, 4.8, 6.0, 11.6, 5.6, 6.2, 7.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1235, 595, 36327, 932, 184, 77.6, 8.93, 0.000, 0.000
2556, 600, 7.0, 8.4, 15.0, 4.2, 5.6, 14.0, 9.8, 14.0, 16.6, 1.8, 2.4, 3.2, 5.0, 6.4, 7.2, 6.0, 7.2, 8.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30.0, 1192, 595, 35738, 724, 179, 77.8, 2.73, 0.000, 0.000
2877, 600, 6.0, 6.8, 7.6, 4.2, 5.2, 6.4, 11.0, 18.4, 27.0, 1.4, 2.0, 2.6, 4.2, 4.8, 5.4, 5.2, 5.6, 6.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1195, 597, 36021, 832, 179, 85.4, 4.10, 0.000, 0.000
3197, 600, 7.0, 8.4, 12.2, 4.4, 5.6, 8.0, 9.8, 13.6, 16.2, 1.8, 2.4, 3.2, 5.0, 6.4, 10.0, 5.8, 6.8, 7.6, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1200, 600, 36246, 935, 181, 76.0, 3.05, 0.000, 0.000
3517, 600, 6.4, 7.0, 7.4, 4.0, 4.8, 6.6, 8.6, 12.2, 14.6, 1.6, 2.0, 2.8, 4.4, 5.0, 5.4, 5.4, 5.6, 6.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1201, 633, 36448, 1014, 181, 79.2, 3.08, 0.000, 0.000
3838, 600, 6.8, 8.2, 10.6, 4.0, 5.2, 10.0, 9.2, 12.8, 16.4, 1.6, 2.2, 3.2, 5.0, 6.2, 6.8, 5.8, 6.8, 7.8, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1207, 633, 36623, 1055, 186, 77.4, 2.67, 0.000, 0.000
4157, 600, 6.4, 7.0, 7.4, 4.0, 5.0, 6.0, 9.8, 12.8, 16.8, 1.6, 2.0, 2.4, 4.6, 5.2, 5.6, 5.4, 5.6, 6.4, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1210, 634, 36777, 1090, 186, 77.8, 2.88, 0.000, 0.000
