Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -667, 3195, 798, 0, 0, 0, 154, -0, 0
20, 1, 10, -6300, 800, 250, 0, 1, -0, 0, -0, 0
20, 2, 10, 4188, 900, 350, 0, -180, -0, -154, -0, 0
40, 0, 10, -493, 3232, 801, 2, 28, -0, 418, 128, 12
40, 1, 10, -6300, 800, 250, -7, 46, -3, 0, -0, 0
40, 2, 10, 4013, 859, 357, -7, -133, -0, -388, -132, 23
60, 0, 10, -270, 3271, 799, -14, 2, 0, 460, 15, -42
60, 1, 10, -6277, 815, 248, -5, 47, -3, 192, 139, -19
60, 2, 10, 3832, 757, 359, 0, -91, -6, -291, -346, -15
80, 0, 10, -9, 3272, 758, -26, 7, -0, 510, -3, -104
80, 1, 10, -6121, 971, 185, -44, 44, 3, 325, 366, -257
80, 2, 10, 3747, 546, 353, -12, -95, -6, -101, -449, -32
100, 0, 10, 235, 3273, 700, 3, 7, 0, 467, -1, -80
100, 1, 10, -5870, 1179, 202, 20, 27, 3, 687, 385, 269
100, 2, 10, 3715, 211, 283, -15, -99, -3, -69, -630, -141
120, 0, 10, 546, 3205, 712, 5, 4, 0, 583, -157, 46
120, 1, 10, -5527, 1368, 334, 7, 17, 0, 702, 348, 242
120, 2, 10, 3658, -86, 231, -10, -108, 0, -141, -597, -17
140, 0, 10, 812, 3133, 733, 10, 7, -0, 519, -140, 41
140, 1, 10, -5184, 1422, 429, -56, -24, 14, 710, -223, 0
140, 2, 10, 3572, -377, 228, 11, -130, 0, -218, -559, -7
160, 0, 10, 1121, 3137, 783, 12, 10, -0, 696, 126, 144
160, 1, 10, -4870, 1333, 399, -9, -4, -0, -1, 55, -590
160, 2, 10, 3423, -618, 255, 7, 169, -22, -390, -359, 133
180, 0, 10, 1435, 3194, 848, 7, 13, 0, 603, 109, 125
180, 1, 10, -4809, 1272, 159, -29, 19, -17, 464, 104, 345
180, 2, 10, 3203, -659, 328, -4, 112, -14, -407, 135, 137
200, 0, 10, 1734, 3253, 897, 0, 16, -0, 593, 130, 66
200, 1, 10, -4568, 1329, 309, -42, 20, -14, 528, 140, 184
200, 2, 10, 3089, -438, 364, -2, 108, -14, -184, 631, 166
220, 0, 10, 2037, 3271, 927, -1, 15, 0, 605, 11, 61
220, 1, 10, -4316, 1412, 260, -55, 28, -20, 395, 168, -344
220, 2, 10, 2986, -198, 394, -12, 147, -20, -271, 372, -18
240, 0, 10, 2229, 3376, 952, -9, 61, -6, -14, 595, 60
240, 1, 10, -4107, 1504, 131, -8, 23, -17, 467, 200, -44
240, 2, 10, 2812, -55, 370, -2, -168, -25, -419, 175, -51
260, 0, 10, 2256, 3700, 953, -17, 31, 6, 224, 816, -172
260, 1, 10, -3810, 1644, 191, -30, 34, -20, 582, 295, 70
260, 2, 10, 2547, -65, 359, 7, -152, -22, -571, -125, 9
280, 0, 10, 2343, 3586, 885, -7, -82, 34, 136, -661, -111
280, 1, 10, -3560, 1792, 132, -22, 27, -17, 738, 383, 223
280, 2, 10, 2283, -84, 398, 10, 164, -34, -865, 276, 154
300, 0, 10, 2346, 3283, 848, -8, -103, 34, -192, -539, 10
300, 1, 10, -3233, 1967, 191, -36, 37, -20, 557, 336, -74
300, 2, 10, 1943, 14, 476, 16, 169, -31, -755, 147, 229
320, 0, 10, 2159, 3131, 856, 9, -157, 45, -439, -60, 19
320, 1, 10, -2954, 2103, 133, -4, -6, 6, 585, 238, 56
320, 2, 10, 1584, 79, 582, 16, -179, -28, -668, 96, 190
340, 0, 10, 1978, 3128, 864, -1, -180, 34, -277, 3, 12
340, 1, 10, -2655, 2173, 129, -38, -15, 11, 606, -30, 2
340, 2, 10, 1264, 56, 673, 1, -139, -20, -580, -218, 165
360, 0, 10, 1821, 3154, 868, 1, -168, -0, -485, 130, 8
360, 1, 10, -2356, 2156, 127, -21, -9, 8, 591, -36, -1
360, 2, 10, 979, -67, 701, -11, -159, -17, -564, -244, -34
380, 0, 10, 1636, 3199, 871, -0, 155, -0, -399, 117, 4
380, 1, 10, -1990, 2135, 192, -17, -40, 17, 681, -134, 86
380, 2, 10, 771, -69, 702, 1, 174, -17, 0, 604, 57
400, 0, 10, 1370, 3271, 870, -8, 177, -0, -584, 16, -13
400, 1, 10, -1684, 2018, 178, -44, -63, 34, 577, -296, -80
400, 2, 10, 499, 88, 709, -5, 173, -17, -854, 84, -24
420, 0, 10, 1059, 3214, 854, -6, -140, -6, -747, -464, -88
420, 1, 10, -1447, 1819, 131, -16, -109, 51, 358, -520, -33
420, 2, 10, 173, 154, 686, -13, 120, -6, -558, 262, -80
440, 0, 10, 757, 3026, 818, -2, -156, -6, -546, -339, -64
440, 1, 10, -1590, 1512, 195, -21, -112, 51, -337, -561, 71
440, 2, 10, -56, 339, 634, -12, 123, -6, -389, 426, -116
460, 0, 10, 452, 2889, 796, 0, -170, -6, -774, -132, -1
460, 1, 10, -1724, 1239, 135, -23, -83, 34, -207, -517, -293
460, 2, 10, -275, 551, 558, -16, 138, -11, -538, 465, -217
480, 0, 10, 93, 2828, 795, 0, -170, -6, -672, -114, -1
480, 1, 10, -1816, 982, 128, -13, -83, 31, -119, -524, 4
480, 2, 10, -512, 783, 534, -13, 117, -6, -410, 482, -28
500, 0, 10, -239, 2772, 795, -12, -169, -6, -657, -115, -8
500, 1, 10, -1704, 664, 192, -16, -58, 28, 303, -590, 85
500, 2, 10, -653, 1033, 514, -14, 90, 3, 14, -88, -591
520, 0, 10, -524, 2675, 772, -6, -89, -17, -271, -482, -56
520, 1, 10, -1537, 410, 160, -26, -25, 8, 363, -453, -212
520, 2, 10, -656, 1387, 376, -0, 84, 3, 36, 669, -122
540, 0, 6, -657, 2450, 751, -31, -89, -17, -266, -68, 177
540, 1, 10, -1315, 206, 133, -1, -11, 6, 487, -363, 23
540, 2, 10, -634, 1717, 371, 25, 87, 3, 43, 640, 102
560, 0, 6, -738, 2499, 858, -35, -77, -25, -283, 166, 154
560, 1, 10, -1056, 65, 140, -10, 63, 6, 532, -207, 13
580, 0, 6, -938, 2540, 853, -31, -31, -51, -288, 13, -70
580, 1, 10, -786, 37, 142, 2, 44, 6, 525, 38, 15
600, 0, 6, -863, 2489, 800, -25, -32, -34, 346, -217, -204
600, 1, 10, -530, 119, 139, -7, 11, 8, 544, 168, -70
620, 0, 6, -673, 2432, 703, -20, -55, 8, 418, 19, -179
620, 1, 10, -255, 170, 153, -16, 66, -8, 557, 9, -12
640, 0, 6, -516, 2320, 612, -14, -93, 11, 197, -375, -172
640, 1, 10, 39, 364, 247, -7, 83, -3, 487, 461, 232
660, 0, 6, -480, 2107, 546, -3, -99, 11, -69, -435, -84
660, 1, 10, 208, 606, 279, -35, 143, -37, 67, 540, -217
680, 0, 6, -530, 1884, 523, -2, -100, 6, -93, -452, -29
680, 1, 10, 134, 834, 135, -6, 138, -17, -268, 451, -231
700, 0, 6, -538, 1657, 505, -12, -49, 0, 90, -447, -56
700, 1, 10, -75, 1068, 156, 13, 133, -20, -565, 590, 219
720, 1, 5, -202, 1204, 173, 25, 143, -14, 992, -979, -850
740, 1, 5, 213, 739, 260, 9, 152, -11, 543, -910, 272
760, 1, 5, 319, 347, 360, -10, -153, -17, -21, -732, 140
760, 2, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
780, 1, 5, 204, 30, 382, 3, -68, -22, -265, -592, -10
780, 2, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
800, 1, 5, 172, -272, 379, -17, -52, -25, 81, -586, -30
800, 2, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
820, 1, 5, 244, -471, 361, 5, 65, -45, -13, -44, 81
820, 2, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
