Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -303, -1747, 290, -0, -180, 90, 0, -0, 0
40, 0, 10, -303, -1747, 290, -0, -180, 90, 0, -0, 0
60, 0, 10, -303, -1747, 290, 30, 158, 82, 0, -0, 0
80, 0, 10, -338, -1730, 315, 42, 155, 82, -206, 94, 163
100, 0, 10, -530, -1683, 425, 10, 163, 87, -635, 122, 402
120, 0, 10, -810, -1653, 526, 22, -176, 93, -691, -191, 177
140, 0, 10, -1105, -1717, 602, 13, 129, 79, -539, 82, 147
160, 0, 10, -1243, -1473, 717, 20, 106, 70, -54, 761, 286
180, 0, 10, -1279, -1167, 756, 3, 47, 68, 69, 574, 1
200, 0, 10, -1269, -842, 741, -1, 92, 62, -221, 764, -16
200, 1, 10, 4200, 900, 350, 0, -180, 0, 0, -0, 0
220, 0, 10, -1340, -515, 733, 26, 92, 62, -79, 634, 71
220, 1, 10, 4200, 900, 350, 0, -179, -0, 0, -0, 0
240, 0, 10, -1340, -209, 957, 9, 62, 48, 105, 575, 602
240, 1, 10, 4154, 878, 350, -2, -147, 0, -171, -89, -2
260, 0, 10, -1264, 61, 924, -12, 26, 48, 163, 557, -82
260, 1, 10, 4077, 837, 348, -1, -144, 0, -183, -105, -3
280, 0, 10, -1169, 305, 835, -25, 37, 42, 248, 414, -229
280, 1, 10, 3956, 655, 336, -11, -107, 0, -205, -679, -108
300, 0, 10, -906, 468, 700, -26, 20, 51, 561, 282, -271
300, 1, 10, 3858, 334, 280, -15, -109, 0, -181, -576, -120
320, 0, 10, -632, 540, 599, -23, -18, 68, 550, -18, -174
320, 1, 10, 3747, 57, 231, -10, -129, 6, -287, -530, -44
340, 0, 10, -368, 477, 539, -6, -21, 68, 513, -180, -84
340, 1, 10, 3581, -191, 228, 1, -143, 6, -369, -463, 4
360, 0, 10, -61, 319, 522, 3, -50, 68, 621, -676, -1
360, 1, 10, 3253, -347, 310, 7, -178, 3, -589, -200, 224
380, 0, 10, 176, 59, 526, 1, -98, 70, 362, -426, 89
380, 1, 10, 2956, -355, 384, -2, 103, 0, -532, 201, 89
400, 0, 10, 186, -193, 597, 19, -148, 59, -254, -477, 163
400, 1, 10, 2829, -176, 410, -5, 86, 3, 22, 438, 27
420, 0, 10, 129, -451, 686, 50, -87, 82, 6, -541, 186
420, 1, 10, 2861, 49, 400, -14, 122, -3, -39, 451, -62
440, 0, 10, 196, -549, 918, 25, -115, 65, -387, -845, 428
440, 1, 10, 2759, 339, 273, -29, 99, 6, -190, 573, -284
460, 0, 10, 130, -920, 1087, -15, -105, 65, 3, -630, 281
460, 1, 10, 2688, 612, 150, -21, 98, 6, -126, 594, -66
480, 0, 10, 128, -1231, 1175, -44, -127, 79, 0, -599, 0
480, 1, 10, 2635, 912, 129, -5, 94, 8, -86, 604, 4
500, 0, 10, -56, -1435, 855, -60, 116, -174, -296, -298, -543
500, 1, 10, 2588, 1276, 191, -2, 137, 6, -169, 699, 137
520, 0, 10, -202, -1501, 587, -8, 121, 157, -289, 116, -531
520, 1, 10, 2434, 1562, 223, -4, 147, 6, -407, 491, 16
540, 0, 10, -349, -1447, 328, 16, -114, -180, -307, 24, -446
540, 1, 10, 2212, 1570, 228, 4, 139, 6, -440, 131, 17
560, 0, 10, -508, -1524, 138, -5, -165, -174, -330, 33, -377
560, 1, 10, 1980, 1679, 249, 16, 120, 3, -468, 323, -26
580, 0, 10, -751, -1340, 32, -11, 156, -172, -493, 481, -110
580, 1, 10, 1701, 1867, 394, 20, 119, 3, -445, 383, 275
600, 0, 10, -964, -1230, 13, 14, -159, -169, -535, 4, 39
600, 1, 10, 1536, 2135, 455, -4, 110, 0, -205, 738, -92
620, 0, 10, -1201, -1483, 8, 10, -98, -160, -344, -726, 2
620, 1, 10, 1429, 2473, 415, -7, 124, -0, -245, 612, -72
640, 0, 10, -1419, -1781, 83, 10, -168, 174, -782, -576, 267
640, 1, 10, 1252, 2727, 365, -13, -172, -14, -472, 351, -129
660, 0, 10, -1751, -2007, 197, 29, 114, 155, -639, 29, 219
660, 1, 10, 979, 2803, 330, -18, -166, -17, -576, 37, 3
680, 0, 10, -2067, -1751, 305, 17, 83, 135, -628, 520, 215
680, 1, 10, 614, 2742, 248, -5, -174, -14, -725, -166, -216
700, 0, 10, -2238, -1502, 408, 4, 68, 135, 246, 510, 210
700, 1, 10, 295, 2699, 196, 5, 178, -14, -629, -40, -37
720, 0, 10, -2117, -1251, 512, 4, 53, 135, 240, 497, 205
720, 1, 10, -60, 2703, 216, 6, 178, -14, -745, 29, 76
740, 0, 10, -1909, -961, 537, 7, 58, 135, 389, 535, 39
740, 1, 10, -395, 2691, 255, 5, 180, -14, -611, -155, 102
760, 0, 10, -1721, -703, 556, 12, 58, 135, 372, 511, 38
760, 1, 10, -692, 2628, 295, -5, 160, -14, -596, -6, 33
780, 0, 10, -1547, -444, 555, -29, 77, 127, 308, 524, -151
780, 1, 10, -951, 2712, 282, -5, 160, -14, -407, 321, -74
800, 0, 10, -1406, -123, 513, -16, 91, 121, -9, 955, -292
800, 1, 10, -1139, 2865, 244, -5, 160, -14, -396, 232, -59
820, 0, 10, -1410, 272, 393, 3, 49, 121, -6, 665, -203
820, 1, 10, -1347, 2963, 219, -5, 160, -14, -424, 178, -46
840, 0, 10, -1413, 601, 292, 3, 42, 121, -6, 651, -199
840, 1, 10, -1562, 3044, 198, -2, 176, -14, -442, 128, -35
860, 0, 10, -1416, 923, 194, 27, 165, -141, -6, 636, -194
860, 1, 10, -1790, 3059, 188, 1, -157, -17, -458, -53, -12
880, 0, 10, -1419, 1237, 138, 24, 164, -141, -6, 622, 76
880, 1, 10, -2060, 3029, 201, 15, -148, -14, -548, 9, 70
900, 0, 10, -1502, 1505, 184, 28, 143, -149, -346, 422, 148
900, 1, 10, -2349, 2832, 266, 5, -131, -11, -527, -638, 89
920, 0, 10, -1682, 1696, 275, 19, 147, -149, -356, 371, 184
920, 1, 10, -2619, 2522, 309, 4, -127, -11, -586, -565, 76
940, 0, 10, -1856, 1878, 365, 13, 143, -149, -340, 354, 176
940, 1, 10, -2829, 2212, 344, 5, -123, -11, -0, -866, 92
960, 0, 10, -2020, 2048, 449, -7, 146, -155, -311, 323, 160
960, 1, 10, -3153, 1860, 370, 2, -142, -11, -619, -549, 39
980, 0, 10, -2151, 2191, 520, -4, -153, -160, -119, 249, 109
980, 1, 10, -3492, 1678, 388, 1, -145, -11, -709, -243, 33
1000, 0, 10, -2114, 2246, 538, -5, -156, -160, 299, -25, -31
1000, 1, 10, -3828, 1527, 401, 1, -137, -11, -638, -352, 23
1020, 0, 10, -1931, 2154, 492, -3, -163, -160, 297, -323, -135
1020, 1, 10, -4106, 1308, 409, -1, -103, -11, -455, -522, 6
1040, 0, 10, -1880, 2062, 456, -2, -167, -160, -41, 168, 62
1040, 1, 10, -4269, 1016, 406, -5, -92, -11, -226, -617, -18
1060, 0, 10, -1883, 2238, 519, -4, -160, -160, -77, 343, 127
1060, 1, 10, -4371, 711, 383, -10, -119, -8, -234, -587, -73
1080, 0, 10, -1881, 2220, 512, -4, -160, -160, -85, 36, 17
1080, 1, 10, -4514, 442, 328, -33, -160, 6, -362, -448, -177
1100, 0, 10, -1972, 2236, 523, -4, -160, -160, 15, -54, -20
1100, 1, 10, -4717, 316, 192, -31, 146, 42, -417, -46, -317
1120, 0, 10, -1862, 2214, 509, -4, -161, -160, 214, -70, -35
1120, 1, 10, -4927, 359, 84, 16, 155, 39, -425, 156, -75
1140, 0, 10, -1926, 2246, 525, -4, -162, -160, -100, 72, 32
1140, 1, 10, -5141, 440, 98, 45, 156, 39, -416, 159, 109
1160, 0, 10, -1947, 2283, 540, -4, -158, -160, 34, -79, -31
1160, 1, 10, -5332, 470, 188, 72, -166, 76, -259, -31, 218
1180, 0, 10, -1904, 2246, 524, -3, -160, -160, 30, -78, -30
1180, 1, 10, -5510, 446, 315, 3, -169, 76, -411, -69, 194
1200, 0, 10, -1941, 2251, 528, -4, -160, -160, -176, 146, 63
1200, 1, 10, -5856, 391, 323, -4, 172, 76, -640, -59, -5
1220, 0, 10, -2016, 2314, 555, -4, -159, -160, -72, 96, 39
1220, 1, 10, -6144, 432, 327, 19, 71, 62, -455, 274, 62
1240, 0, 10, -1956, 2281, 557, -4, -158, -160, 145, -123, -14
1240, 1, 10, -6196, 512, 395, 34, -38, 11, 138, -48, 217
1260, 0, 10, -1943, 2227, 550, -6, -161, -160, -115, -108, -21
1260, 1, 10, -6050, 418, 453, -25, -26, 6, 374, -240, -125
1280, 0, 10, -2087, 2160, 536, -6, -160, -160, -374, -32, 9
1280, 1, 10, -5863, 325, 358, -43, -7, -6, 368, -130, -246
1300, 0, 10, -2254, 2200, 560, -7, -157, -160, -290, 82, 46
1300, 1, 10, -5677, 289, 187, -54, -2, -8, 365, -32, -433
1320, 0, 10, -2390, 2169, 558, -2, -161, -160, -183, -350, -52
1320, 1, 10, -5465, 266, 20, -12, -5, -6, 505, -53, -181
1340, 0, 10, -2584, 2060, 564, 17, 175, -163, -543, -19, 112
1340, 1, 10, -5212, 240, -32, 12, -8, -6, 498, -56, -16
1360, 0, 10, -2929, 2065, 508, -3, -162, -163, -669, -23, -118
1360, 1, 10, -4916, 205, 25, 17, -7, -6, 684, -82, 192
1380, 0, 10, -3116, 2096, 379, -2, -123, -166, -437, 16, -134
1380, 1, 10, -4638, 173, 131, 15, -7, -6, 600, 3, -12
1400, 0, 10, -3338, 2057, 358, 5, -135, -166, -416, -197, 5
1400, 1, 10, -4232, 136, 226, 8, 10, -3, 672, -26, 155
1420, 0, 10, -3560, 1925, 404, 25, -142, -166, -453, -288, 172
1420, 1, 10, -3898, 147, 291, 10, 19, 0, 658, 67, 117
1440, 0, 10, -3759, 1703, 441, 11, -125, -160, -467, -663, -217
1440, 1, 10, -3563, 254, 352, 10, 40, 3, 735, 656, 175
1460, 0, 10, -3961, 1435, 380, 2, -116, -157, -395, -469, -31
1460, 1, 10, -3268, 512, 407, 0, 34, 3, 539, 469, 60
1480, 0, 10, -4146, 1195, 363, -9, -77, -163, -272, -534, -50
1480, 1, 10, -2902, 693, 413, 0, 24, 3, 738, 322, 2
1500, 0, 10, -4129, 1049, 303, 2, -55, -166, 8, -241, -68
1500, 1, 10, -2558, 856, 411, -7, 70, -0, 608, 422, -29
1520, 0, 10, -4018, 832, 337, 10, -49, -166, 317, -476, 144
1520, 1, 10, -2471, 1137, 403, -2, 142, -6, 3, 653, 11
1540, 0, 10, -3997, 635, 402, 29, -98, -174, -127, -398, 175
1540, 1, 10, -2685, 1264, 391, -4, -127, -8, -606, -791, -69
1560, 0, 10, -4026, 412, 438, 2, -76, -169, 3, -482, -129
1560, 1, 10, -2923, 920, 360, -7, -122, -8, -365, -590, -59
1580, 0, 10, -3961, 162, 368, -11, -5, 177, 307, -422, -147
1580, 1, 10, -3118, 640, 325, -7, -139, -8, -427, -520, -76
1600, 0, 10, -3757, 51, 330, 22, 23, -180, 425, -17, 4
1600, 1, 10, -3346, 399, 286, -7, -145, -6, -481, -444, -79
1620, 0, 10, -3544, 86, 356, -31, 83, 177, 456, -29, 60
1620, 1, 10, -3522, 244, 259, 18, -122, -3, -171, -150, -26
1640, 0, 10, -3318, 83, 352, -32, 153, 141, 433, 91, -111
1640, 1, 10, -3560, 210, 253, 7, -14, 28, -26, -23, -4
1660, 1, 5, -3624, 277, 177, 6, 1, 31, 339, 233, -250
1680, 1, 5, -3538, 346, 126, 19, -17, 28, 134, 204, -13
1700, 1, 5, -3372, 465, 125, -6, 18, 31, 413, 207, 1
1720, 1, 5, -3168, 571, 125, -13, 30, 31, 402, 227, 4
1740, 1, 5, -2874, 736, 151, -12, 24, 31, 545, 290, -10
1760, 1, 5, -2609, 883, 131, -3, 64, 25, 491, 354, 3
1780, 1, 5, -2381, 1059, 202, 17, 28, 11, 467, 353, 218
1800, 1, 5, -2158, 1181, 273, 5, 11, 8, 459, 175, 95
1820, 1, 5, -1931, 1238, 306, 3, 6, 8, 453, 79, 46
1840, 1, 5, -1666, 1279, 324, 3, 11, 8, 706, 110, 38
1860, 0, 10, 4198, 901, 350, 0, -180, -0, -52, 21, 0
1860, 1, 5, -1338, 1337, 342, 3, 18, 8, 596, 141, 34
1880, 0, 10, 4038, 922, 342, -12, 124, 11, -429, 139, -50
1880, 1, 5, -1034, 1371, 359, 3, 36, 8, 610, -1, 32
1900, 0, 10, 3865, 1080, 273, -34, 105, 17, -213, 469, -261
1900, 1, 5, -692, 1506, 379, 1, 13, 8, 710, 458, 37
1920, 0, 10, 3752, 1411, 311, -11, 107, 14, -206, 654, 95
