Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 1919, -3849, -389, 0, 0, 0, 212, -0, 0
40, 0, 10, 2117, -3812, -380, 12, 34, 0, 428, 164, 47
60, 0, 10, 2331, -3739, -357, 3, 46, -0, 449, 95, 33
80, 0, 10, 2420, -3654, -348, -2, 130, 3, -149, 108, -5
100, 0, 10, 2376, -3512, -349, -1, 114, 3, 120, 373, 7
120, 0, 10, 2491, -3337, -342, -1, 166, 3, 147, 108, 6
140, 0, 10, 2432, -3401, -346, -0, 173, 3, -291, -76, -9
160, 0, 10, 2325, -3402, -348, 1, 176, 3, -12, -1, -0
180, 0, 10, 2311, -3367, -346, 1, 176, 3, -155, 183, 11
200, 0, 10, 2126, -3293, -341, 1, 178, 3, -452, 96, 8
220, 0, 10, 1899, -3271, -337, 1, -178, 3, -430, 23, 8
240, 0, 10, 1955, -3265, -338, 1, -178, 3, 421, 18, -8
260, 0, 10, 2186, -3256, -342, 1, -178, 3, 462, 19, -9
280, 0, 10, 2416, -3246, -347, 1, -178, 3, 462, 18, -9
300, 0, 10, 2643, -3237, -352, 1, -178, 3, 419, 17, -8
320, 0, 10, 2756, -3246, -354, 1, -178, 3, -67, -129, -5
340, 0, 10, 2602, -3292, -353, 1, -179, 3, -576, -61, 9
360, 0, 10, 2143, -3305, -343, 1, -179, 3, -897, -8, 21
380, 0, 10, 1820, -3308, -336, 1, -179, 3, -589, -5, 14
400, 0, 10, 1429, -3311, -327, 1, -179, 3, -697, -6, 16
420, 0, 10, 1184, -3313, -321, 1, -180, 3, -457, -4, 11
440, 0, 10, 866, -3288, -318, -3, 115, 6, -801, 228, -8
460, 0, 10, 816, -3120, -321, 0, 63, 6, 255, 385, -3
480, 0, 10, 860, -2907, -326, 9, 87, 6, -107, 445, -7
500, 0, 10, 732, -2726, -320, 31, 86, 6, -387, 245, -7
520, 0, 10, 585, -2568, -283, 16, 25, -20, -130, 408, 153
540, 0, 10, 584, -2353, -189, 17, 24, -20, 104, 499, 237
560, 0, 10, 816, -2084, -40, 17, 24, -20, 777, 387, 268
580, 0, 10, 1296, -1846, 121, 25, 22, -22, 697, 472, 316
600, 0, 10, 1547, -1607, 280, -1, -5, -28, 480, 472, 296
620, 0, 10, 1825, -1449, 380, -29, -82, -0, 586, 137, 124
640, 0, 10, 2081, -1424, 476, -17, -117, 17, 439, -19, 270
660, 0, 10, 2273, -1393, 669, -16, -115, 14, 465, 138, -262
680, 0, 10, 2310, -1378, 613, 0, -168, 25, -263, 2, -3
700, 0, 10, 2121, -1366, 634, -1, -175, 25, -435, -127, -22
720, 0, 10, 1814, -1476, 601, -8, -172, 25, -460, -231, -94
740, 0, 10, 1686, -1599, 542, -8, -172, 25, -137, -352, -173
760, 0, 10, 1542, -1867, 403, -8, -172, 25, -512, -702, -374
780, 0, 10, 1197, -2180, 229, -8, -172, 25, -785, -379, -234
800, 0, 10, 796, -2274, 159, 3, 177, 25, -788, -71, -72
820, 0, 10, 430, -2370, 103, 3, 177, 25, -714, -217, -114
840, 0, 10, 53, -2475, 48, 3, 177, 25, -813, -200, -102
860, 0, 10, -352, -2519, 27, 3, 177, 25, -782, 38, 22
880, 0, 10, -627, -2501, -52, 3, 177, 25, -300, 37, -351
900, 0, 10, -829, -2484, -149, 3, 177, 25, -451, 29, -90
920, 0, 10, -1059, -2471, -167, 3, 177, 25, -455, 44, 4
940, 0, 10, -1268, -2382, -124, 5, -177, 25, -427, 231, 141
960, 0, 10, -1635, -2271, -21, -16, -120, 22, -599, 109, 160
980, 0, 10, -1906, -2339, -6, -13, -31, -14, -578, -237, -9
1000, 0, 10, -2044, -2433, -25, -0, 12, -20, -59, -102, -37
1020, 0, 10, -2199, -2511, -43, 3, 16, -20, -429, -168, -33
1040, 0, 10, -2417, -2584, -58, 4, 14, -20, -443, -128, -32
1060, 0, 10, -2641, -2610, -64, 16, 64, -14, -442, 97, 46
1080, 0, 10, -2851, -2533, -22, 10, 168, 22, -430, 140, 91
1100, 0, 10, -3070, -2472, 20, -3, 179, 22, -435, 127, 75
1120, 0, 10, -3282, -2517, -6, -13, -178, 22, -381, -221, -134
1140, 0, 10, -3461, -2533, -36, -8, -178, 23, -281, 215, 54
1160, 0, 10, -3515, -2522, -38, -8, -177, 23, 0, -273, -116
1180, 0, 10, -3531, -2614, -79, -16, -129, 11, -159, 30, 3
1200, 0, 10, -3672, -2506, -45, -7, -170, 20, -339, 213, 65
1220, 0, 10, -3880, -2507, -57, -27, -175, 20, -438, -89, -77
1240, 0, 10, -3871, -2591, -167, -24, 166, 31, -159, -77, -251
1260, 0, 10, -4046, -2583, -278, 8, 121, 37, -413, 107, -174
1280, 0, 10, -4251, -2506, -345, 63, 97, 22, -406, 204, -39
1300, 0, 10, -4434, -2422, -257, 15, -49, -110, -351, 162, 253
1320, 0, 10, -4535, -2356, -203, -27, -79, -110, -12, 43, -144
1340, 0, 10, -4545, -2475, -191, -25, -81, -107, -29, -427, 92
1360, 0, 10, -4540, -2848, -153, -27, -79, -107, 68, -1000, 8
1380, 0, 10, -4450, -3444, -273, 2, 98, 98, 190, -1049, -345
1400, 0, 10, -4401, -3657, -412, 3, 96, 98, -18, 100, 49
1420, 0, 10, -4432, -3529, -292, 3, 97, 98, -82, 316, 327
1440, 0, 10, -4473, -3372, -127, -1, 99, 98, -83, 314, 340
1460, 0, 10, -4584, -3130, 19, -8, 146, 93, -392, 690, 248
1480, 0, 10, -4857, -2726, 104, -20, 138, 96, -618, 814, 28
1500, 0, 10, -5250, -2269, 36, -22, 137, 96, -692, 763, -95
1520, 0, 10, -5271, -1956, 48, -48, 157, 90, -77, 584, 72
1540, 0, 10, -5292, -1714, 53, -71, 161, 87, -166, 402, -87
1560, 0, 10, -5440, -1597, -36, -32, -105, 8, -231, -5, -245
1580, 0, 10, -5493, -1709, -165, -15, -97, 3, -158, -351, -242
1600, 0, 10, -5624, -1771, -214, 25, -18, 25, -290, -15, 53
1620, 0, 10, -5729, -1814, -184, -2, 13, 34, 0, -262, 151
1640, 0, 10, -5728, -1931, -104, -8, 98, 17, -3, -86, 146
1660, 0, 10, -5727, -1876, -100, -1, 103, 17, -2, 226, -28
1680, 0, 10, -5692, -1770, -86, 24, -13, -45, 214, -22, 218
1700, 0, 10, -5572, -1772, -5, -41, -140, -6, 267, -6, 25
1720, 0, 10, -5561, -1773, -6, -7, 118, 39, -120, -4, -59
1740, 0, 10, -5692, -1773, -51, 7, 100, 39, -465, 0, -29
1760, 0, 10, -5762, -1511, 7, 48, 54, 14, 83, 455, 289
1780, 0, 10, -5777, -1308, 101, 14, 102, 42, -186, 414, 43
1800, 0, 10, -5876, -1101, 109, 14, 99, 42, -146, 434, 57
1820, 0, 10, -5954, -830, 155, -0, 98, 42, -180, 726, 133
1840, 0, 10, -6056, -347, 181, -7, 98, 42, -222, 1180, -26
1860, 0, 10, -6141, 103, 159, -14, 143, 34, -179, 716, -65
1880, 0, 10, -6332, 341, 131, -1, -179, 20, -503, 268, 17
1900, 0, 10, -6554, 486, 134, -14, 5, -6, -401, 360, -74
1920, 0, 10, -6494, 548, 157, 5, 1, -6, 416, 17, 95
1940, 0, 10, -6264, 555, 195, 5, 1, -6, 515, 15, 71
1960, 0, 10, -5910, 619, 244, 5, 2, -6, 824, 274, 123
1980, 0, 10, -5400, 775, 314, -9, 5, -6, 977, -110, 96
2000, 0, 10, -5018, 688, 326, -1, -19, -3, 726, -198, 2
2020, 0, 10, -4658, 639, 326, 0, -15, -3, 717, 53, -0
2040, 0, 10, -4281, 620, 324, -3, -23, -3, 766, -171, -9
2060, 0, 10, -3963, 439, 311, -6, -49, -3, 505, -524, -38
2080, 0, 10, -3738, 85, 281, -5, -8, -6, 478, -865, -82
2100, 0, 10, -3386, -286, 240, -7, 28, -8, 907, -457, -68
2120, 0, 10, -2992, -154, 239, -7, 35, -11, 581, 703, 32
2140, 0, 10, -2653, 86, 223, -3, -3, -6, 734, 227, -72
2160, 0, 10, -2318, 54, 187, 1, -21, -6, 581, -264, -62
2180, 0, 10, -2022, -55, 182, 11, -5, -6, 598, -161, 39
2200, 0, 10, -1725, -112, 216, 9, -5, -6, 591, -86, 80
2220, 0, 10, -1432, -147, 258, 9, -5, -6, 578, -60, 87
2240, 0, 10, -1112, -179, 306, 9, -5, -6, 745, -71, 114
2260, 0, 10, -706, -217, 368, 9, -5, -6, 831, -77, 128
2280, 0, 10, -294, -255, 426, -66, 6, -11, 820, -72, 47
2300, 0, 10, 105, -283, 357, -15, -9, 3, 804, -51, -281
2320, 0, 10, 472, -327, 288, 44, -8, 3, 1, -63, 93
2340, 0, 10, 472, -344, 398, 41, 13, 17, 5, 13, 294
2360, 0, 10, 473, -325, 532, -68, -42, 42, 4, 14, 105
2380, 0, 10, 473, -341, 477, -11, -5, 14, 2, -67, -229
2400, 0, 10, 473, -332, 494, 62, 53, 53, -1, 76, 181
2420, 0, 10, 474, -267, 518, -70, 155, 6, 0, 97, -144
2440, 0, 10, 474, -203, 434, 7, 173, -6, 1, 98, -93
2460, 0, 10, 474, -204, 421, -2, -57, -3, -1, -127, 2
2480, 0, 10, 474, -235, 423, -4, -76, -3, 0, 17, -0
2500, 0, 10, 474, -240, 419, -10, -145, 6, 1, -129, -32
2520, 0, 10, 474, -361, 390, -11, -177, 11, -0, -290, -82
2540, 0, 10, 474, -375, 350, 13, 170, 14, -0, -0, -47
2560, 0, 10, 474, -375, 329, -56, -21, -70, 0, -0, -132
2580, 0, 10, 474, -375, 206, -77, -24, -70, -0, -0, -292
2600, 0, 10, 474, -339, 129, -3, 118, 146, -0, 161, 59
2620, 0, 10, 349, -129, 126, -76, 145, 115, -285, 296, 18
2640, 0, 10, 209, -67, 127, 55, -137, 73, -290, 59, 2
2660, 0, 10, 161, 11, 161, 85, 57, -87, 33, 52, 690
2680, 0, 10, 152, 2, 394, -34, -170, 79, -44, -64, -7
2700, 0, 10, 51, -31, 369, -8, 164, 93, -528, -73, -237
2720, 0, 10, -177, -44, 306, -5, -166, 90, -395, -15, 28
2740, 0, 10, -375, -85, 335, -7, -130, 87, -388, -167, 8
2760, 0, 10, -530, -225, 319, -12, -108, 84, -238, -350, -59
2780, 0, 10, -615, -420, 305, 3, -99, 84, -122, -411, 16
2800, 0, 10, -654, -613, 330, 82, -4, 172, -24, -260, 192
2820, 0, 10, -655, -675, 371, 46, -65, 112, 31, -0, -3
2840, 0, 10, -622, -692, 364, -37, -88, 110, 285, -258, -331
2860, 0, 10, -499, -827, 268, 5, -92, 110, 179, -277, 51
2880, 0, 10, -426, -976, 357, 55, -70, 132, 203, -200, 269
2900, 0, 10, -434, -985, 364, -18, -13, 174, -173, -98, -143
2920, 0, 10, -430, -989, 299, -10, -35, -180, -8, 139, -125
2940, 0, 10, -428, -1006, 295, 37, -125, 174, -4, -58, 109
2960, 0, 10, -454, -1085, 367, 27, -90, -166, -132, -401, -114
2980, 0, 10, -508, -1294, 371, 3, -92, -163, -48, -436, 61
3000, 0, 10, -538, -1513, 377, -2, -100, -163, -71, -437, -14
3020, 0, 10, -627, -1703, 390, 14, -118, -166, -316, -287, 90
3040, 0, 10, -796, -1827, 449, 19, -140, -172, -257, -328, 111
3060, 0, 10, -907, -2013, 484, -14, -171, -180, -234, -375, 5
3080, 0, 10, -1076, -2147, 499, 13, -163, -180, -391, -195, 67
3100, 0, 10, -1280, -2223, 536, -18, 174, -180, -425, -98, 38
3120, 0, 10, -1456, -2187, 498, 29, 15, -155, -145, 240, -87
3140, 0, 10, -1455, -1997, 461, 45, -68, 155, -33, 395, -147
3160, 0, 10, -1503, -1853, 304, 56, -131, 104, -12, 238, -392
3180, 0, 10, -1442, -1752, 111, 44, -162, 82, 227, 158, -369
3200, 0, 10, -1204, -1669, -99, 27, -163, 79, 486, 202, -191
3220, 0, 10, -1120, -1618, -39, 4, -140, 84, -30, 17, 323
3240, 0, 10, -1199, -1660, 157, 3, -140, 84, -252, -173, 329
3260, 0, 10, -1359, -1785, 243, 4, -140, 84, -343, -293, -13
3280, 0, 10, -1528, -1934, 196, 34, -142, 84, -338, -300, -97
3300, 0, 10, -1697, -2085, 150, 34, -142, 84, -339, -301, -91
3320, 0, 10, -1862, -2245, 119, -22, -142, 84, -616, -487, -313
3340, 0, 10, -1980, -2477, 117, -23, -153, 87, -253, -367, 99
3360, 0, 10, -2201, -2561, 2, -33, 177, 104, -570, -24, -449
3380, 0, 10, -2478, -2569, -160, -14, 175, 107, -570, -35, -135
3400, 0, 10, -2581, -2590, -126, -2, 173, 107, -163, -52, 221
3420, 0, 10, -2767, -2589, -54, -3, 171, 107, -454, 38, 70
3440, 0, 10, -2977, -2545, -110, -5, 171, 107, -372, 122, -242
3460, 0, 10, -3148, -2479, -255, -5, 171, 107, -382, 141, -299
3480, 0, 10, -3490, -2406, -345, 1, 174, 107, -1031, 156, -75
3500, 0, 10, -3897, -2357, -338, 11, 177, 107, -552, 14, 178
3520, 0, 10, -4141, -2369, -204, 7, 172, 107, -491, -25, 271
3540, 0, 10, -4455, -2343, -146, -21, 150, 110, -725, 134, -66
3560, 0, 10, -4835, -2230, -278, -21, 150, 110, -804, 305, -436
3580, 0, 10, -5228, -2090, -471, -21, 150, 110, -787, 236, 159
3600, 0, 10, -5202, -2036, -367, -21, 150, 110, 51, 19, 200
3620, 0, 10, -5232, -2048, -311, -21, 150, 110, -138, -52, 32
3640, 0, 10, -5265, -2088, -321, -21, 150, 110, -5, -109, -45
3660, 0, 10, -5274, -2152, -336, -21, 150, 110, -3, -131, -8
3680, 0, 10, -5275, -2205, -328, -21, 150, 110, 5, -77, 34
3700, 0, 10, -5275, -2224, -304, -21, 150, 110, -3, -1, 58
3720, 0, 10, -5275, -2209, -273, -21, 150, 110, -0, 49, 65
3740, 0, 10, -5275, -2188, -238, -21, 150, 110, 5, 23, 70
3760, 0, 10, -5275, -2193, -207, -21, 150, 110, -4, -39, 51
3780, 0, 10, -5275, -2223, -192, -21, 150, 110, -6, -70, 17
3800, 0, 10, -5275, -2254, -179, -21, 150, 110, 6, -45, 44
3820, 0, 10, -5275, -2255, -169, -21, 150, 110, 6, 75, -143
3840, 0, 10, -5275, -2171, -340, -21, 150, 110, -4, 201, -415
3860, 0, 10, -5275, -2073, -465, -21, 150, 110, 5, 190, -37
3880, 0, 10, -5275, -1957, -474, -21, 150, 110, -2, 251, -13
3900, 0, 10, -5275, -1825, -474, -21, 150, 110, -5, 276, 26
3920, 0, 10, -5299, -1681, -474, -21, 150, 110, -99, 300, -16
3940, 0, 10, -5367, -1523, -474, -21, 150, 110, -164, 330, 16
3960, 0, 10, -5458, -1352, -474, -21, 150, 110, -197, 354, -13
3980, 0, 10, -5561, -1238, -474, -21, 150, 110, -185, -46, -4
4000, 0, 10, -5638, -1226, -474, -21, 150, 110, -138, -20, 17
4020, 0, 10, -5675, -1225, -474, -21, 150, 110, -16, -10, 22
4040, 0, 10, -5675, -1225, -474, -21, 150, 110, -5, -10, 22
4060, 0, 10, -5675, -1225, -474, -21, 150, 110, -5, -10, 22
4080, 0, 10, -5675, -1225, -474, -21, 150, 110, -5, -10, 22
4100, 0, 10, -5675, -1225, -474, -21, 150, 110, -5, -10, 22
4120, 0, 10, -5675, -1225, -474, -21, 150, 110, -5, 8, 21
4140, 0, 10, -5675, -1225, -475, -21, 150, 110, 3, 13, -27
