Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 917, -1814, 170, 0, 135, 0, -94, 219, 222
20, 1, 10, -3665, -961, 502, 6, 110, 0, 0, -0, 0
20, 2, 10, 2468, 1154, 1098, 0, -180, -0, -66, 66, 0
40, 0, 10, 859, -1646, 264, -11, 129, 0, -52, 449, -82
40, 1, 10, -3587, -961, 502, 0, 0, 0, 400, -0, 1
40, 2, 10, 2348, 1280, 1099, 3, 174, -0, -300, 330, 5
60, 0, 10, 864, -1432, 193, -19, 94, 11, -11, 446, -118
60, 1, 10, -3379, -959, 488, -33, 0, -6, 336, 86, -20
60, 2, 10, 2199, 1431, 1102, 0, -161, 3, -360, 288, 14
80, 0, 10, 902, -1216, 128, -16, 50, 22, 155, 413, -135
80, 1, 10, -3291, -806, 501, 27, 52, -8, 13, 442, 90
80, 2, 10, 2003, 1553, 1108, -2, -160, 3, -407, 218, 7
100, 0, 10, 1051, -1055, 75, -4, 16, 31, 383, 243, -79
100, 1, 10, -3319, -590, 569, 27, 51, -8, -174, 399, 134
100, 2, 10, 1794, 1650, 1110, -3, -154, 3, -428, 173, 3
120, 0, 10, 1266, -985, 73, 22, -3, 28, 450, 63, 76
120, 1, 10, -3438, -406, 636, 42, -36, -62, -231, 356, 174
120, 2, 10, 1576, 1726, 1109, -5, -130, -0, -448, 109, -12
140, 0, 10, 1460, -944, 182, 25, -4, 28, 386, 49, 248
140, 1, 10, -3523, -228, 755, 48, -29, -56, -142, 357, 257
140, 2, 10, 1358, 1793, 1104, -8, -109, -3, -407, 140, -10
160, 0, 10, 1665, -911, 358, 24, -5, 28, 403, 72, 389
160, 1, 10, -3592, -43, 898, 27, 10, -34, -96, 387, 428
160, 2, 10, 1328, 1952, 1142, -16, -109, -3, 223, 668, 201
180, 0, 10, 1885, -890, 515, 11, -1, 28, 480, 15, 227
180, 1, 10, -3560, 113, 1238, 20, 15, -31, 207, 186, 805
180, 2, 10, 1432, 2264, 1236, -16, -109, -3, 204, 612, 184
200, 0, 10, 2090, -852, 653, 11, 0, 31, 402, 67, 224
200, 1, 10, -3408, 174, 1631, -9, 13, -34, 396, 109, 734
200, 2, 10, 1507, 2565, 1323, -9, -142, 6, -38, 568, 145
220, 0, 10, 2402, -837, 742, 10, -0, 31, 881, -3, 157
220, 1, 10, -3068, 177, 1976, -7, 29, -37, 895, -50, 749
220, 2, 10, 1374, 2762, 1372, -1, -144, 6, -340, 262, 70
240, 0, 10, 2841, -791, 805, 4, 18, 31, 863, 225, 81
240, 1, 10, -2701, 212, 2195, -9, 34, -37, 639, 176, 202
240, 2, 10, 1228, 2874, 1402, 8, -138, 8, -251, 194, 52
260, 0, 10, 3149, -639, 899, -25, 117, 8, 418, 441, 220
260, 1, 10, -2385, 321, 2270, -9, 36, -37, 633, 226, 141
260, 2, 10, 1119, 2957, 1426, 9, -140, 8, -192, 141, 45
280, 0, 10, 3218, -436, 1060, 4, 166, 3, -85, 292, 392
280, 1, 10, -2069, 436, 2337, -13, 47, -39, 630, 236, 129
280, 2, 10, 1030, 3022, 1444, 15, -140, 8, -170, 122, 32
300, 0, 10, 3131, -362, 1258, -6, 129, 6, -115, 107, 422
300, 1, 10, -1755, 557, 2398, -17, 50, -42, 631, 251, 113
300, 2, 10, -75, -1597, 943, 9, -137, 8, -259, 775, 233
320, 0, 10, 3108, -238, 1446, -3, 128, 6, -4, 319, 333
