Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 3684, 357, 3145, 0, 90, -0, 0, -0, 0
20, 1, 10, 3677, 286, -2312, 0, 90, -180, 0, -0, 0
20, 2, 10, 4290, 826, 3169, -1, 178, 0, -185, 194, -2
40, 0, 10, 3684, 357, 3145, 0, 90, -0, 0, -0, 0
40, 1, 10, 3677, 286, -2312, 0, 90, -180, 0, -0, 0
40, 2, 10, 4126, 954, 3166, -6, -127, -6, -414, 100, -19
60, 0, 10, 3686, 365, 3145, -3, 77, -0, 24, 122, -5
60, 1, 10, 3631, 292, -2312, 0, 90, -180, -276, 87, 0
60, 2, 10, 3906, 930, 3148, -3, -115, -6, -396, -217, -41
80, 0, 10, 3665, 523, 3139, -3, 77, -0, -226, 385, -13
80, 1, 10, 3450, 402, -2330, -33, 108, -180, -310, 313, -121
80, 2, 10, 3747, 837, 3130, -3, -113, -6, -267, -136, -32
100, 0, 10, 3593, 733, 3133, -3, 131, -3, -62, 203, 86
100, 1, 10, 3329, 583, -2403, 8, 111, 177, -213, 404, -79
100, 2, 10, 3570, 776, 3109, -2, 163, -6, -513, 158, -140
120, 0, 10, 3454, 867, 3164, 2, 160, -3, -389, 245, 40
120, 1, 10, 3186, 894, -2431, 5, 148, -172, -392, 871, -110
120, 2, 10, 3360, 916, 3064, -2, 133, -3, -345, 348, -56
140, 0, 10, 3235, 925, 3178, -3, 167, -3, -456, 74, 12
140, 1, 10, 2896, 1406, -2538, 28, 145, -174, -601, 918, -124
140, 2, 10, 3153, 1017, 3051, 4, 114, -3, -440, 140, -3
160, 0, 10, 3023, 1013, 3173, -3, 158, -0, -423, 185, -18
160, 1, 10, 2642, 1742, -2480, 66, 142, -174, -429, 584, 299
160, 2, 10, 2971, 1128, 3092, 39, 71, -14, -371, -0, 187
180, 0, 10, 2830, 1132, 3166, 3, 100, 0, -348, 303, -9
180, 1, 10, 2448, 1938, -2241, 69, -118, -79, -381, 148, 608
180, 2, 10, 2972, 1278, 3232, 65, 35, -42, -3, 199, 374
200, 0, 10, 2674, 1296, 3192, 21, 37, -11, -243, 339, 176
200, 1, 10, 2292, 1949, -1925, 56, -164, -121, -309, -41, 621
200, 2, 10, 2972, 1348, 3389, 69, 40, -39, -2, 110, 278
220, 0, 10, 2623, 1421, 3360, 27, 11, -17, 26, 132, 437
220, 1, 10, 2128, 1905, -1628, 53, -150, -110, -339, -119, 578
220, 2, 10, 3004, 1400, 3542, 18, 25, -51, 633, 294, 254
240, 0, 10, 2675, 1434, 3581, 18, -4, -14, 153, -37, 434
240, 1, 10, 1945, 1842, -1321, 54, -150, -110, -399, -136, 664
240, 2, 10, 3276, 1512, 3629, -9, -4, -51, 440, 111, 54
260, 0, 10, 2772, 1408, 3789, 10, -4, -6, 228, -52, 399
260, 1, 10, 1741, 1769, -974, 63, -146, -107, -387, -164, 714
260, 2, 10, 3680, 1510, 3613, -3, -1, -51, 899, -22, -40
280, 0, 10, 2897, 1383, 3981, 4, -2, -6, 269, -50, 372
280, 1, 10, 1573, 1674, -606, 64, -141, -101, -287, -217, 761
280, 2, 10, 4110, 1493, 3545, -50, -9, -48, 731, -41, -257
300, 0, 10, 3050, 1362, 4149, -5, 0, -6, 385, -30, 238
300, 1, 10, 1460, 1544, -199, 63, -130, -93, -175, -310, 879
300, 2, 10, 4452, 1367, 3584, -18, -42, -31, 688, -397, 198
320, 0, 10, 3272, 1354, 4201, -8, 0, -6, 461, -7, 17
320, 1, 10, 1332, 1326, 191, 55, -123, -87, -344, -528, 639
320, 2, 10, 4778, 1235, 3648, -33, -61, -22, 634, -244, 41
340, 0, 10, 3500, 1361, 4188, -12, 2, -6, 440, 107, -45
340, 1, 10, 1273, 1157, 519, 48, 6, 22, 0, -119, 853
340, 2, 10, 5074, 1109, 3632, -47, -83, -8, 589, -200, -48
360, 0, 10, 3725, 1394, 4153, -12, 2, -6, 433, 45, -76
360, 1, 10, 1316, 1183, 928, 61, 31, 45, 96, 241, 1070
360, 2, 10, 5353, 1012, 3578, -52, -60, -25, 559, -118, -66
380, 0, 10, 3912, 1414, 4120, -12, 2, -6, 322, 34, -57
380, 1, 10, 1417, 1298, 1356, 49, 33, 45, 284, 245, 773
380, 2, 10, 5630, 991, 3575, -73, -45, -39, 534, -21, -60
400, 0, 10, 4050, 1428, 4096, -12, 2, -6, 239, 25, -42
400, 1, 10, 1589, 1434, 1718, 45, 37, 48, 381, 294, 684
400, 2, 10, 5870, 977, 3490, -77, -87, 3, 432, -31, -234
420, 0, 10, 4153, 1439, 4078, -12, 2, -6, 182, 19, -32
420, 1, 10, 1787, 1620, 2025, 15, 56, 56, 435, 520, 481
420, 2, 10, 6038, 953, 3335, -56, -160, 70, 243, -64, -386
440, 0, 10, 4233, 1447, 4064, -12, 2, -6, 141, 15, -25
440, 1, 10, 1929, 1862, 2176, -19, 73, 56, 209, 491, 292
440, 2, 10, 6127, 918, 3125, -40, -171, 79, 122, -74, -438
460, 0, 10, 4296, 1454, 4052, -12, 2, -6, 113, 12, -20
460, 1, 10, 2029, 2123, 2226, -22, 30, 67, 231, 504, -21
460, 2, 10, 6208, 886, 2914, -35, -141, 62, 252, -35, -377
480, 0, 10, 4347, 1459, 4043, -12, 2, -6, 94, 10, -17
480, 1, 10, 2196, 2280, 2151, -38, 7, 79, 368, 161, -226
480, 2, 10, 6389, 899, 2778, -18, -178, 76, 400, 9, -230
500, 0, 10, 4390, 1464, 4036, -12, 2, -6, 80, 8, -14
500, 1, 10, 2371, 2364, 2027, -30, 34, 62, 338, 189, -253
500, 2, 10, 6584, 859, 2663, -16, 159, 82, 378, -139, -226
520, 0, 10, 4428, 1468, 4029, -12, 2, -6, 71, 7, -13
520, 1, 10, 2557, 2477, 1911, -18, 28, 65, 480, 294, -260
520, 2, 10, 6780, 794, 2561, -24, -178, 76, 413, -100, -182
540, 0, 10, 4461, 1471, 4023, -12, 2, -6, 64, 7, -11
540, 1, 10, 2891, 2658, 1764, -9, 15, 67, 800, 383, -274
540, 2, 10, 6990, 753, 2475, -24, -178, 76, 413, -76, -183
560, 0, 10, 4492, 1474, 4018, -12, 2, -6, 60, 6, -11
560, 1, 10, 3349, 2828, 1674, -10, -11, 70, 1035, 275, -104
560, 2, 10, 7150, 705, 2321, -24, -178, 76, 255, -103, -371
580, 0, 10, 4521, 1477, 4013, -12, 2, -6, 56, 6, -10
580, 1, 10, 3870, 2920, 1587, -27, -13, 70, 1057, 134, -286
580, 2, 10, 7261, 653, 2125, -24, -178, 76, 202, -105, -402
600, 0, 10, 4549, 1480, 4008, -12, 2, -6, 54, 6, -10
600, 1, 10, 4452, 2980, 1300, -35, -5, 65, 1287, 87, -761
600, 2, 10, 7335, 599, 1915, 1, -179, 76, 74, -112, -442
620, 0, 10, 4575, 1483, 4003, -12, 2, -6, 53, 6, -9
620, 1, 10, 4962, 2990, 993, -32, -13, 70, 886, -40, -543
620, 2, 10, 7351, 542, 1692, -4, 146, 76, 0, -114, -448
640, 0, 10, 4601, 1486, 3998, -12, 2, -6, 51, 5, -9
640, 1, 10, 5397, 2951, 721, -34, -14, 70, 860, -94, -544
640, 2, 10, 6146, -121, 1136, -8, 124, 79, -10, -137, -426
660, 0, 10, 4627, 1489, 3994, -12, 2, -6, 51, 5, -9
660, 1, 10, 5820, 2899, 437, -39, -25, 76, 781, -228, -579
660, 2, 10, 6129, -152, 970, -6, 113, 82, -116, 117, -242
680, 0, 10, 4652, 1491, 3989, -12, 2, -6, 50, 5, -9
680, 1, 10, 6249, 2830, 75, -27, -20, 73, 1008, -8, -662
680, 2, 10, 6130, -22, 895, 3, 49, 76, 307, -2, -76
700, 0, 10, 4677, 1494, 3985, -12, 2, -6, 50, 5, -9
700, 1, 10, 6708, 2569, -132, 12, -82, 82, 814, -655, -299
700, 2, 10, 6358, 298, 915, 4, 59, 76, 446, 744, 57
720, 0, 10, 4702, 1496, 3981, -12, 2, -6, 50, 5, -9
720, 1, 10, 7026, 2227, -313, 33, -114, 68, 506, -653, -494
720, 2, 10, 6450, 676, 897, -19, 73, 76, -3, 696, -205
740, 0, 10, 4727, 1499, 3976, -12, 2, -6, 49, 5, -9
740, 1, 10, 7242, 1906, -583, 54, 154, -6, 417, -636, -544
740, 2, 10, 6467, 942, 721, -34, 68, 79, 47, 421, -464
760, 0, 10, 4751, 1502, 3972, -12, 2, -6, 49, 5, -9
760, 1, 10, 7448, 1591, -853, 35, -109, 70, 410, -626, -535
760, 2, 10, 6472, 1114, 462, -24, 63, 82, -4, 294, -542
780, 0, 10, 4776, 1504, 3968, -12, 2, -6, 49, 5, -9
780, 1, 10, 7647, 1281, -1121, 31, -119, 65, 352, -617, -551
780, 2, 10, 6560, 1202, 267, 0, 42, 84, 570, 48, -66
800, 0, 10, 4801, 1507, 3963, -12, 2, -6, 49, 5, -9
800, 1, 10, 7739, 897, -1302, 33, -126, 62, 21, -905, -150
800, 2, 10, 6766, 1232, 148, -61, -27, 124, 349, 19, -300
820, 0, 10, 4825, 1509, 3959, -12, 2, -6, 49, 5, -9
820, 1, 10, 7673, 403, -1279, 50, 169, 14, -236, -1022, 128
