Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 3299, 917, -2324, -16, -46, -180, 285, -220, -86
40, 0, 10, 3475, 780, -2366, -5, -32, -180, 374, -263, -63
60, 0, 10, 3689, 718, -2387, 0, 20, 177, 460, 16, -21
80, 0, 10, 3911, 769, -2391, 2, 103, -180, 372, 222, 1
100, 0, 10, 4042, 942, -2388, 2, 110, -180, 321, 327, 5
120, 0, 10, 4107, 947, -2391, 5, -166, -174, -38, -253, -17
140, 0, 10, 4069, 742, -2399, 6, -153, -174, -134, -442, -7
160, 0, 10, 3997, 524, -2400, 4, -136, -172, -223, -402, 14
180, 0, 10, 3858, 341, -2387, 4, -136, -172, -308, -343, 31
200, 0, 10, 3696, 177, -2372, 3, -138, -172, -334, -318, 28
220, 0, 10, 3524, 23, -2360, 4, -163, -172, -364, -281, 22
240, 0, 10, 3325, 16, -2338, 5, 98, 177, -407, 203, 58
260, 0, 10, 3131, 138, -2314, 4, 96, 177, -373, 270, 43
280, 0, 10, 2957, 285, -2282, 17, 157, -174, -378, 247, 95
300, 0, 10, 2759, 388, -2224, 16, 158, -174, -406, 183, 125
320, 0, 10, 2606, 537, -2168, 6, 85, 169, -167, 416, 92
340, 0, 10, 2572, 761, -2133, 4, 84, 169, -9, 458, 56
360, 0, 10, 2603, 988, -2120, -8, 48, 172, 151, 434, -9
380, 0, 10, 2675, 1206, -2132, -11, 40, 174, 95, 451, -26
400, 0, 10, 2710, 1434, -2146, -11, 40, 174, 57, 458, -28
420, 0, 10, 2734, 1663, -2157, -8, 43, 172, 38, 461, -12
440, 0, 10, 2784, 1884, -2166, -9, -29, -174, 246, 377, -42
460, 0, 10, 2972, 1998, -2202, -12, -49, -172, 437, 110, -96
480, 0, 10, 3195, 2018, -2256, -13, -51, -172, 448, 1, -115
500, 0, 10, 3419, 2013, -2315, -14, -48, -172, 446, -12, -120
520, 0, 10, 3642, 2004, -2373, -7, -57, -172, 448, -38, -106
540, 0, 10, 3839, 1911, -2416, -4, -68, -172, 316, -327, -65
560, 0, 10, 3962, 1719, -2439, -2, -70, -172, 201, -415, -32
580, 0, 10, 4093, 1535, -2458, -2, -67, -172, 356, -288, -50
600, 0, 10, 4300, 1454, -2489, -4, -103, -169, 450, -71, -77
620, 0, 10, 4419, 1372, -2517, 7, -156, -169, -81, -202, -5
640, 0, 10, 4279, 1245, -2502, 6, -157, -169, -30, -338, 62
660, 0, 10, 4229, 1093, -2490, -2, -117, -169, 4, -297, -9
680, 0, 10, 4182, 1072, -2500, -4, -75, -172, 145, 8, -30
700, 0, 10, 4287, 873, -2515, -1, -80, -172, 161, -614, -37
720, 0, 10, 4350, 566, -2525, 12, -103, -174, 71, -612, 11
740, 0, 10, 4324, 277, -2477, 41, -123, -180, -143, -526, 185
760, 0, 10, 4246, 72, -2311, 60, -105, -166, -126, -317, 430
780, 0, 10, 4212, -115, -2228, 70, -52, -115, -3, -326, 0
800, 0, 10, 4229, -112, -2029, 60, 73, 3, 107, 350, 646
820, 0, 10, 4254, 23, -1756, 52, 170, 93, -82, 153, 420
840, 0, 10, 4051, 64, -1487, 54, 164, 87, -406, 74, 519
860, 0, 10, 3875, 126, -1244, 41, 116, 51, -305, 211, 465
880, 0, 10, 3750, 254, -1025, 55, 136, 65, -222, 296, 417
900, 0, 10, 3603, 241, -749, 60, -161, 121, -379, -209, 695
920, 0, 10, 3443, 163, -460, 32, -140, 135, -316, -160, 516
940, 0, 10, 3269, 46, -241, 33, -138, 138, -365, -285, 376
960, 0, 10, 3095, -99, -53, 45, -138, 138, -329, -289, 382
980, 0, 10, 3000, -238, 161, 53, -144, 132, -41, -257, 461
1000, 0, 10, 2967, -412, 478, 57, -148, 129, 0, -252, 496
1020, 0, 10, 2999, -495, 684, 78, 36, -45, 84, -99, 441
1040, 0, 10, 3020, -506, 909, 82, 51, -31, -84, 33, 448
1060, 0, 10, 2894, -470, 1173, 78, 135, 53, -420, 111, 581
1080, 0, 10, 2611, -398, 1475, 79, 59, -23, -609, 161, 607
1100, 0, 10, 2366, -307, 1856, 78, 25, -56, -324, 200, 958
1120, 0, 10, 2308, -205, 2416, 75, 8, -73, 68, 198, 1221
1140, 0, 10, 2446, -113, 3044, 22, 3, -76, 423, 179, 1263
1160, 0, 10, 2729, -23, 3622, -13, -4, -76, 709, 170, 1036
1180, 0, 10, 3135, 51, 4062, -19, -1, -76, 912, 112, 645
1200, 0, 10, 3608, 105, 4179, -33, 9, -82, 929, 145, -640
1220, 0, 10, 4054, 177, 3871, -33, 13, -84, 835, 144, -579
1240, 0, 10, 4474, 248, 3593, -24, 9, -82, 851, 137, -525
1260, 0, 10, 4907, 335, 3365, -10, 33, -90, 907, 16, -367
1280, 0, 10, 5379, 311, 3147, -36, -8, -70, 962, -274, -551
1300, 0, 10, 5630, 230, 2857, -51, -12, -67, 0, -167, -1223
1320, 0, 10, 5973, 157, 2392, -59, -7, -73, 584, -118, -828
1340, 0, 10, 6257, 120, 1975, -56, 17, -93, 555, -31, -833
1360, 0, 10, 6523, 155, 1564, -66, 41, -113, 496, 145, -822
1380, 0, 10, 6726, 237, 1141, -63, -175, 107, 348, 177, -856
1400, 0, 10, 6874, 330, 711, -46, -179, 110, 183, 176, -860
1420, 0, 10, 6799, 386, 320, -6, 180, 110, -556, -6, -556
1440, 0, 10, 6440, 285, 250, 12, 178, 110, -916, -342, 120
1460, 0, 10, 6056, 165, 301, -0, 168, 110, -519, -65, 24
1480, 0, 10, 5815, 177, 282, -11, 167, 110, -454, 68, -52
1500, 0, 10, 5593, 215, 235, -25, -180, 104, -437, 66, -134
1520, 0, 10, 5379, 213, 149, -27, -168, 98, -417, -50, -192
1540, 0, 10, 5178, 187, 43, -12, -172, 101, -362, -19, -284
1560, 0, 10, 5019, 189, -124, -8, -173, 101, -295, 15, -355
1580, 0, 10, 4854, 193, -281, -6, -172, 101, -405, -23, -216
