Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 3690, 3214, -2003, -3, -120, -180, 0, -0, 0
20, 1, 10, 1904, 882, 3119, 7, -154, 3, -248, -81, 23
20, 2, 10, 5625, -207, 1045, -22, -38, 0, 147, 22, -41
40, 0, 10, 3649, 3151, -2005, 2, -105, -180, -236, -281, -20
40, 1, 10, 1718, 807, 3140, -1, -52, -3, -354, -147, 41
40, 2, 10, 5796, -241, 984, -20, -62, 8, 368, -213, -166
60, 0, 10, 3539, 2980, -2092, 3, -105, -180, -159, -350, -256
60, 1, 10, 1580, 803, 3154, -3, 69, -0, -281, 213, 10
60, 2, 10, 5941, -390, 904, -15, -75, 11, 243, -298, -144
80, 0, 10, 3477, 2806, -2231, 5, -104, -180, -105, -345, -289
80, 1, 10, 1458, 963, 3154, -3, 69, -0, -48, 386, -10
80, 2, 10, 5985, -538, 853, 19, 160, 11, -168, -256, -29
100, 0, 10, 3429, 2634, -2377, 5, -104, -180, -92, -345, -294
100, 1, 10, 1518, 1177, 3142, -4, 56, 3, 136, 330, -24
100, 2, 10, 5820, -679, 848, 7, 177, 14, -363, -286, -17
120, 0, 10, 3399, 2459, -2523, 7, -102, -180, 36, -363, -279
120, 1, 10, 1576, 1318, 3132, 2, -1, 3, 101, 244, -18
120, 2, 10, 5564, -727, 870, 10, 170, 14, -705, 91, 114
140, 0, 10, 3445, 2275, -2650, -3, 127, 146, 65, -396, -229
140, 1, 10, 1688, 1406, 3130, 4, -4, 3, 443, 42, 21
140, 2, 10, 5240, -675, 929, 20, 153, 8, -581, 136, 135
160, 0, 10, 3442, 2072, -2755, 26, -122, -166, -90, -402, -200
160, 1, 10, 1955, 1405, 3160, 35, 8, 6, 589, 25, 193
160, 2, 10, 4977, -572, 1021, 32, 138, 3, -472, 257, 233
180, 0, 10, 3356, 1883, -2853, 13, -100, -160, -189, -339, -238
180, 1, 10, 2162, 1422, 3260, 47, 12, 8, 332, 28, 166
180, 2, 10, 4776, -435, 1170, 52, 175, 34, -352, 241, 361
200, 0, 10, 3266, 1753, -2994, 14, -101, -160, -158, -223, -251
200, 1, 10, 2304, 1434, 3331, 47, 12, 8, 245, 21, 122
200, 2, 10, 4605, -388, 1367, 56, -161, 51, -314, 0, 411
220, 0, 10, 3217, 1582, -3067, 12, -75, -152, -8, -457, -40
220, 1, 10, 2417, 1451, 3425, 29, -1, -0, 176, 29, 156
220, 2, 10, 4435, -420, 1535, 6, -159, 51, -385, -117, 222
240, 0, 10, 3248, 1355, -3049, 16, -71, -152, 106, -441, 86
240, 1, 10, 2604, 1452, 3532, 23, -3, -0, 477, -19, 221
240, 2, 10, 4194, -499, 1600, -8, -163, 51, -534, -174, 40
260, 0, 10, 3309, 1139, -2995, 16, -74, -152, 126, -428, 121
260, 1, 10, 2900, 1453, 3613, -1, 7, 3, 688, 44, 87
260, 2, 10, 4028, -580, 1591, -6, -159, 51, -1, -61, 90
280, 0, 10, 3368, 925, -2932, 17, -78, -155, 109, -430, 130
280, 1, 10, 2872, 1458, 3609, -6, 4, 3, -446, -3, -57
280, 2, 10, 3969, -609, 1636, -8, -137, 48, -382, -359, 140
300, 0, 10, 3425, 704, -2926, 21, -91, 177, 89, -450, -15
300, 1, 10, 2790, 1504, 3591, 0, 50, 3, 47, 285, -24
300, 2, 10, 3809, -723, 1711, 31, 66, -31, -208, 20, 208
320, 0, 10, 3449, 476, -2925, 22, -88, 172, 31, -459, 17
320, 1, 10, 2833, 1709, 3579, -2, 50, 3, 231, 371, -15
320, 2, 10, 3664, -669, 1858, 56, 131, 17, -358, 75, 281
340, 0, 10, 3462, 295, -2930, 24, -87, 172, 9, 17, -32
340, 1, 10, 3003, 1910, 3554, -9, 36, 6, 439, 420, -84
340, 2, 10, 3478, -684, 1989, 73, -106, 135, -361, -140, 250
360, 0, 10, 3497, 395, -2987, 38, -77, 177, 57, 245, -146
360, 1, 10, 3275, 2109, 3507, -14, 21, 8, 593, 359, -112
360, 2, 10, 3340, -748, 2157, 7, 49, -79, -202, -72, 407
380, 0, 10, 3522, 500, -3050, 37, -78, -177, 42, 183, -109
380, 1, 10, 3580, 2204, 3385, -62, -9, 22, 536, 35, -433
380, 2, 10, 3187, -783, 2403, 37, 18, -87, -436, -96, 562
400, 0, 10, 3540, 580, -3098, 37, -81, -180, 33, 141, -84
400, 1, 10, 3748, 2254, 3103, -34, 92, -68, 144, 347, -540
400, 2, 10, 3035, -813, 2680, 45, 33, -76, -162, -9, 574
420, 0, 10, 3539, 704, -3011, 28, -84, 177, -25, 306, 343
420, 1, 10, 3763, 2443, 2825, -68, -15, 39, 104, 184, -640
420, 2, 10, 3027, -741, 2959, 26, 55, -62, -61, 239, 546
440, 0, 10, 3524, 828, -2957, 19, -86, 177, -28, 210, -136
440, 1, 10, 3881, 2417, 2516, -28, -46, 65, 363, -290, -493
440, 2, 10, 3151, -495, 3087, -6, 47, -62, 430, 608, 250
460, 0, 10, 3526, 779, -2946, 16, -86, 177, 11, -213, 135
460, 1, 10, 4069, 2204, 2316, -26, -71, 76, 293, -536, -346
460, 2, 10, 3356, -429, 3202, 21, 8, -65, 413, 11, 187
480, 0, 10, 3526, 738, -2926, 4, -89, -180, -2, -51, 10
480, 1, 10, 4195, 1916, 2161, -18, -68, 76, 255, -597, -268
480, 2, 10, 3601, -390, 3294, 26, 37, -53, 638, 374, 349
500, 0, 10, 3526, 681, -2937, 6, -89, -180, 10, -445, -119
500, 1, 10, 4314, 1606, 2046, -17, -74, 76, 215, -635, -210
500, 2, 10, 3829, -220, 3439, 34, 32, -56, 63, 379, 318
520, 0, 10, 3529, 536, -2979, 9, -88, -180, -3, 90, -31
520, 1, 10, 4380, 1279, 1940, -17, -89, 82, 52, -669, -208
520, 2, 10, 4012, -113, 3539, 7, 32, -59, 709, 399, 218
540, 0, 10, 3527, 577, -2994, 11, -88, -180, -2, 77, -27
540, 1, 10, 4375, 938, 1864, -1, -97, 82, -62, -697, -67
540, 2, 10, 4308, 82, 3598, 2, 69, -59, 472, 419, 48
560, 0, 10, 3526, 622, -2929, 12, -88, -180, -4, 102, -118
560, 1, 10, 4336, 589, 1855, 4, -102, 82, -104, -695, 22
560, 2, 10, 4463, 336, 3622, 2, 107, -56, 162, 556, 49
580, 0, 10, 3524, 667, -2981, 12, -92, -180, -3, 81, -94
580, 1, 10, 4246, 251, 1883, 11, -124, 79, -253, -649, 84
580, 2, 10, 4461, 608, 3627, -41, -52, 79, -96, 498, -95
600, 0, 10, 3519, 653, -2946, 16, -95, 177, -25, -168, 305
600, 1, 10, 4074, -48, 1942, 9, -115, 82, -350, -595, 131
600, 2, 10, 4387, 830, 3572, -54, 10, 31, -207, 399, -70
620, 0, 10, 3518, 613, -2957, 15, -95, -180, 1, -62, -74
620, 1, 10, 3949, -337, 1988, 14, -111, 82, -158, -445, 57
620, 2, 10, 4271, 1021, 3525, -42, 63, -11, -178, 405, -190
640, 0, 10, 3518, 585, -2991, 15, -95, -180, 0, -53, -63
640, 1, 10, 3872, -541, 2004, 44, 167, 39, -198, -408, -50
640, 2, 10, 4286, 1172, 3379, -0, 63, -17, 186, -9, -241
