Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -6252, 802, 250, -6, 58, -0, 284, 52, -6
20, 1, 10, 4198, 947, 350, 0, -180, -0, -22, 622, 0
40, 0, 10, -6107, 877, 240, -4, 62, -0, 267, 167, -21
40, 1, 10, 4190, 1257, 350, -21, 115, 0, 38, 593, 0
60, 0, 10, -5944, 1025, 233, 7, 28, -3, 360, 288, 14
60, 1, 10, 4158, 1320, 371, -16, 130, -6, -320, -175, 58
80, 0, 10, -5750, 1145, 256, 19, 11, -6, 414, 183, 89
80, 1, 10, 3948, 1327, 366, -11, 135, -6, -451, 90, -41
100, 0, 10, -5427, 1203, 373, 13, 6, -8, 509, 97, 377
100, 1, 10, 3756, 1322, 353, -22, 94, -20, -89, -72, -29
120, 0, 10, -5134, 1234, 429, -12, 2, -8, 611, 45, -10
120, 1, 10, 3799, 1332, 322, 18, -36, 22, 71, 194, -103
140, 0, 10, -4793, 1260, 415, -11, 8, -8, 950, 117, -189
140, 1, 10, 3771, 1295, 354, 12, -143, -39, -51, 50, -54
160, 0, 10, -4410, 1314, 341, -6, 17, -37, 650, 115, -115
160, 1, 10, 3775, 1425, 277, 14, -123, -37, 175, 347, -113
180, 0, 10, -4099, 1410, 316, 6, 31, -45, 594, 249, 0
180, 1, 10, 3850, 1485, 288, 12, 70, 31, 211, 156, 106
200, 0, 10, -3815, 1551, 331, 7, 32, -45, 549, 300, 50
200, 1, 10, 3891, 1640, 273, -32, 114, 22, -96, 262, -147
220, 0, 10, -3546, 1701, 361, 9, 17, -73, 542, 273, 71
220, 1, 10, 3771, 1778, 228, -32, 112, 23, -379, 64, -70
240, 0, 10, -3266, 1797, 394, 3, -17, -79, 579, 69, 52
240, 1, 10, 3599, 1902, 225, -24, 126, 17, -297, 347, -6
260, 0, 10, -2984, 1757, 416, 8, -5, -79, 555, -98, 50
260, 1, 10, 3544, 2091, 228, -10, 155, 11, -14, 450, 13
280, 0, 10, -2707, 1730, 448, 14, -2, -76, 555, -15, 77
280, 1, 10, 3324, 2162, 194, -32, -173, -3, -683, -76, -157
280, 2, 10, -303, -1747, 290, 0, 0, 0, 0, -0, 0
300, 0, 10, -2446, 1728, 533, 41, 18, -70, 484, -7, 246
300, 1, 10, 3063, 2121, 137, -22, -147, -14, -694, -282, 201
300, 2, 10, -303, -1747, 290, 19, 141, 79, 0, -0, 0
320, 0, 10, -2169, 1839, 563, 42, 43, -51, 488, 248, 143
320, 1, 10, 2959, 1894, 195, 2, -85, -22, 68, -817, 75
320, 2, 10, -303, -1747, 290, 14, 150, 82, 0, -0, 0
340, 0, 10, -1972, 1921, 731, 39, 63, -37, 348, 15, 445
340, 1, 10, 2975, 1591, 206, -8, -97, -22, -79, -511, -48
340, 2, 10, -303, -1747, 290, 47, 112, 31, 0, -0, 0
360, 0, 10, -1829, 2170, 835, -1, 41, -39, 393, 607, 162
360, 1, 10, 2923, 1346, 165, -21, -118, -17, -185, -507, -149
360, 2, 10, -291, -1723, 340, 28, 147, 96, 43, 59, 141
380, 0, 10, -1584, 2300, 832, -29, -65, -11, 490, -134, -213
380, 1, 10, 2787, 1055, 169, -21, -118, -17, -359, -687, 105
380, 2, 10, -332, -1688, 362, -11, 174, 82, -307, 92, -53
400, 0, 10, -1466, 2126, 781, 8, -99, -6, -54, -474, -16
400, 1, 10, 2635, 765, 143, -21, -118, -17, -289, -553, -7
400, 2, 10, -543, -1646, 338, 50, 179, 87, -434, 74, 104
420, 0, 10, -1479, 1784, 746, -13, -85, -11, 16, -883, -214
420, 1, 10, 2456, 422, 199, -21, -118, -17, -318, -607, -14
420, 2, 10, -705, -1647, 481, -36, -163, 101, -324, -66, 260
440, 0, 10, -1436, 1449, 665, -10, -51, -17, 183, -574, -136
440, 1, 10, 2277, 144, 165, 0, -164, -8, -452, -456, -61
440, 2, 10, -893, -1691, 522, -37, 173, 115, -347, -83, 41
460, 0, 10, -1212, 1361, 636, -3, -12, -22, 838, -225, -49
