Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -303, -1747, 290, -3, 178, 90, 0, -0, 0
40, 0, 10, -366, -1739, 294, 27, 157, 84, -296, 56, 94
60, 0, 10, -561, -1673, 418, 30, 156, 82, -454, 180, 291
80, 0, 10, -800, -1629, 562, 26, 160, 73, -497, 13, 285
100, 0, 10, -1047, -1628, 699, 25, 161, 73, -492, 7, 264
120, 0, 10, -1229, -1563, 787, 15, 158, 73, 0, 490, 231
140, 0, 10, -1133, -1572, 830, 8, 155, 70, 156, 108, -1
160, 0, 10, -1332, -1402, 849, 31, 120, 62, -573, 364, 104
180, 0, 10, -1507, -1260, 908, -18, 125, 59, -311, 336, 32
200, 0, 10, -1656, -1089, 874, -23, 134, 104, -293, 333, -129
220, 0, 10, -1849, -945, 806, -13, 164, 141, -501, 226, -127
240, 0, 10, -2140, -862, 722, -17, 178, 138, -754, 110, -206
260, 0, 10, -2440, -834, 583, -58, -172, 127, -466, 5, -434
280, 0, 10, -2675, -840, 462, -26, -179, 87, -897, -19, -440
300, 0, 10, -3037, -832, 313, -14, 152, 87, -591, 86, -186
320, 0, 10, -3309, -741, 209, -24, 150, 87, -501, 239, -237
340, 0, 10, -3559, -603, 130, -15, 148, 79, -517, 304, -44
360, 0, 10, -3814, -448, 128, -3, 145, 53, -498, 316, 3
380, 0, 10, -4117, -236, 197, -11, 138, 34, -529, 392, 69
400, 0, 10, -4354, -24, 161, -23, 110, 11, -376, 477, -192
420, 0, 10, -4443, 307, 169, -10, 89, 20, 20, 842, 197
440, 0, 10, -4430, 669, 196, -35, 56, 28, 107, 666, -106
460, 0, 10, -4295, 980, 143, -23, 51, 25, 564, 700, 241
480, 0, 10, -4030, 1265, 178, -17, 33, 31, 544, 468, -78
500, 0, 10, -3717, 1490, 179, -20, 33, 31, 729, 477, 177
520, 0, 10, -3410, 1709, 170, -30, 51, 22, 518, 464, -201
540, 0, 10, -3174, 2031, 187, 6, 59, 20, 417, 739, 186
560, 0, 10, -2973, 2320, 228, -21, 47, 20, 510, 564, 0
580, 0, 10, -2682, 2628, 284, -16, 45, 20, 596, 616, 121
600, 0, 10, -2408, 2904, 251, -29, 43, 20, 531, 518, -220
620, 0, 10, -2088, 3164, 146, -10, -2, 34, 681, 354, 53
640, 0, 10, -1723, 3205, 131, -12, -37, 8, 727, -106, -46
660, 0, 10, -1373, 3028, 174, -15, -41, 6, 660, -583, 172
680, 0, 10, -1068, 2790, 171, -24, -22, 0, 628, -371, -166
700, 0, 10, -737, 2628, 129, -19, -10, 6, 688, -287, 5
720, 0, 10, -325, 2559, 195, 7, -16, 3, 807, -87, 152
740, 0, 10, 43, 2466, 261, 8, -29, 3, 698, -284, 119
760, 0, 10, 462, 2487, 312, 5, -6, 3, 883, 168, 79
780, 0, 10, 863, 2515, 339, -10, -36, 6, 773, -115, -2
800, 0, 10, 1128, 2259, 329, -20, -105, -22, 452, -610, -9
820, 0, 10, 1154, 1869, 384, -17, -117, -37, -219, -819, 116
840, 0, 10, 1049, 1492, 398, -8, -112, -37, -214, -737, -19
860, 0, 10, 946, 1131, 352, -14, -112, -20, -143, -728, -146
880, 0, 10, 698, 971, 275, -8, -133, -14, -831, -678, -202
900, 0, 10, 530, 619, 201, -0, -108, -14, -14, -747, -110
920, 0, 10, 299, 265, 148, -19, -143, -11, -498, -628, -148
940, 0, 10, 13, -10, 136, -23, -155, -6, -890, -411, 263
960, 0, 10, -380, -205, 225, 8, -147, -8, -701, -387, 127
980, 0, 10, -728, -364, 315, 10, -180, -17, -730, -180, 221
1000, 0, 10, -1001, -170, 338, -4, 154, -20, -599, 33, 1
1020, 0, 10, -1408, -133, 305, -11, 139, -14, -931, 238, -128
1040, 0, 10, -1728, 50, 223, -33, 93, 3, -388, 532, -260
1060, 0, 10, -1826, 354, 132, -31, 91, 3, -105, 623, 45
1080, 0, 10, -1875, 657, 129, -1, 114, -3, 0, 594, 5
1100, 0, 10, -1847, 999, 197, -1, 100, -3, -2, 651, 122
1120, 0, 10, -1866, 1320, 244, 10, 101, -3, 9, 627, 90
1140, 0, 10, -1872, 1629, 273, -0, 112, -3, 3, 620, 37
1160, 0, 10, -2084, 1856, 247, -3, 140, -6, -650, 599, -99
