Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -3917, 2202, 220, 0, -60, 0, 0, -0, 0
40, 0, 10, -3917, 2202, 220, -11, -64, 0, 0, -0, 0
60, 0, 10, -3914, 2175, 220, -7, -82, 3, 32, -238, -8
80, 0, 10, -3887, 1957, 173, -29, -94, 8, 32, -536, -197
100, 0, 10, -3967, 1664, 163, 13, -133, 20, -484, -652, 218
120, 0, 10, -4210, 1409, 209, -9, -120, 17, -665, -669, 54
140, 0, 10, -4491, 1126, 231, -10, -116, 17, -532, -552, 37
160, 0, 10, -4495, 760, 163, -24, -62, -0, 211, -751, -237
180, 0, 10, -4395, 408, 135, 1, -73, 3, 275, -887, 249
200, 0, 10, -4274, 18, 245, 5, -75, 3, 217, -699, 196
200, 1, 10, 4200, 900, 350, 0, -180, 0, 0, -0, 0
200, 2, 10, -678, 3195, 798, 0, 0, -0, 0, -0, 0
200, 3, 10, -303, -1747, 290, -0, 180, 90, 0, -0, 0
200, 4, 10, 2295, 3743, 900, 0, -100, 0, 0, -0, 0
220, 0, 10, -4146, -312, 322, -3, -38, -0, 856, -681, -55
220, 1, 10, 4159, 897, 349, -14, -138, -6, -274, -56, -22
220, 2, 10, -678, 3195, 798, 0, 0, 0, 0, -0, 0
220, 3, 10, -303, -1747, 290, -20, 179, 90, 0, -0, 0
220, 4, 10, 2304, 3683, 902, 4, -98, -0, 5, -348, 17
240, 0, 10, -3785, -598, 299, -2, -23, -0, 618, -492, -40
240, 1, 10, 3981, 794, 313, 7, 155, -6, -417, -164, -51
240, 2, 10, -678, 3195, 798, 0, 0, 0, 0, -0, 0
240, 3, 10, -335, -1736, 314, 31, 162, 87, -230, 75, 169
240, 4, 10, 2293, 3482, 894, -12, -118, 6, -54, -453, -59
260, 0, 10, -3469, -834, 277, -7, -10, 0, 1005, -171, -121
260, 1, 10, 3813, 852, 301, 5, 107, -11, -157, 329, -26
260, 2, 10, -678, 3195, 798, 0, 0, 0, 0, -0, 0
260, 3, 10, -534, -1671, 432, 25, 161, 87, -486, 155, 259
260, 4, 10, 2309, 3259, 857, 1, -175, 11, -31, -416, -72
280, 0, 10, -2966, -919, 219, -6, -9, 0, 1006, -168, -115
280, 1, 10, 3736, 1066, 301, 3, 100, -11, -118, 446, 16
280, 2, 10, -678, 3195, 798, 0, 0, 0, 0, -0, 0
280, 3, 10, -790, -1629, 543, 1, 164, 90, -544, 15, 163
280, 4, 10, 2245, 3131, 830, 1, 165, 11, -173, 123, -44
300, 0, 10, -2494, -993, 165, -4, 14, -3, 813, -123, -93
300, 1, 10, 3687, 1291, 312, 3, 100, -11, -88, 453, 25
300, 2, 10, -678, 3195, 798, 0, 0, 0, 0, -0, 0
300, 3, 10, -1065, -1628, 597, 6, 160, 87, -548, 6, 74
300, 4, 10, 2055, 3201, 830, -0, -178, 11, -453, 87, 10
320, 0, 10, -2087, -1035, 130, 9, -13, -3, 818, -61, -12
320, 1, 10, 3698, 1516, 314, 4, 100, -11, 147, 436, -20
320, 2, 10, -678, 3195, 798, 0, -0, 0, 0, -0, 0
320, 3, 10, -1312, -1608, 667, 40, 125, 73, -425, 105, 203
320, 4, 10, 1975, 3222, 832, 1, -179, 11, 234, 8, -6
340, 0, 10, -1653, -1165, 235, 24, -34, -8, 776, -262, 220
340, 1, 10, 3718, 1743, 316, 5, 121, -8, -73, 453, 24
340, 2, 6, -836, 3195, 793, 7, -1, 0, -461, 4, -28
