Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -6266, 800, 250, -0, 1, 0, 268, 2, 0
40, 0, 10, -6068, 802, 250, -0, 1, 0, 372, 5, -0
60, 0, 10, -5928, 829, 250, -1, 16, -0, 134, 210, -0
80, 0, 10, -5879, 1023, 250, 1, 20, -0, 142, 440, 1
100, 0, 10, -5789, 1218, 252, 5, 11, -0, 172, 337, 5
120, 0, 10, -5716, 1362, 255, 8, 7, -0, 127, 248, 4
140, 0, 10, -5659, 1469, 257, 9, 1, -3, 151, 177, 12
160, 0, 10, -5491, 1418, 291, 9, -5, -3, 236, -149, 275
180, 0, 10, -5390, 1354, 408, 9, -5, -3, 173, -110, 203
200, 0, 10, -5316, 1307, 495, 9, -4, -3, 130, -82, 152
540, 0, 10, 1286, -886, -116, 2, -117, 0, 0, -0, 0
560, 0, 10, 1268, -931, -106, 12, -136, 0, -139, -276, 70
580, 0, 10, 1112, -1066, -43, 40, -168, 0, -374, -197, 181
600, 0, 10, 941, -1135, 93, 51, -167, -0, -313, -100, 324
620, 0, 10, 779, -1181, 277, 48, -165, 0, -398, -105, 479
620, 1, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
640, 0, 10, 513, -1258, 572, 25, -166, -0, -630, -202, 610
640, 1, 10, -6163, 800, 250, -2, -3, 0, 426, -2, -3
660, 0, 10, 90, -1372, 828, -6, -177, 0, -1208, -285, 465
660, 1, 10, -5947, 842, 241, -6, 28, -3, 365, 266, -25
680, 0, 10, -434, -1477, 1012, -0, -177, -0, -834, -127, 220
680, 1, 10, -5817, 1029, 234, 3, 29, -3, 187, 422, 4
700, 0, 10, -853, -1527, 1086, -6, 178, -0, -836, -87, 118
700, 1, 10, -5666, 1198, 264, 14, 3, -8, 705, 64, 168
720, 0, 10, -1266, -1570, 1144, -8, 178, 0, -817, -82, 111
720, 1, 10, -5351, 1229, 399, 10, 3, -8, 526, 58, 353
740, 0, 10, -1773, -1571, 1169, -14, 160, -0, -926, 56, -3
740, 1, 10, -5057, 1256, 428, 5, 4, -8, 600, 55, 3
760, 0, 10, -2103, -1532, 1092, -57, 142, -0, -533, 115, -305
760, 1, 10, -4871, 1277, 325, -16, 7, -8, -16, 54, -590
780, 0, 10, -2323, -1449, 905, -28, 140, -0, -409, 227, -362
780, 1, 10, -4450, 1338, 221, -2, 16, -8, 640, 93, -157
800, 0, 10, -2527, -1313, 749, -13, 146, 0, -422, 293, -249
800, 1, 10, -4155, 1412, 152, -11, 18, -8, 561, 176, -121
820, 0, 10, -2784, -1129, 632, -20, 143, -0, -541, 393, -229
820, 1, 10, -3871, 1501, 129, 17, 11, -8, 569, 179, -13
840, 0, 10, -3021, -933, 528, -14, 113, 0, -418, 428, -192
840, 1, 10, -3515, 1583, 229, 18, 17, -6, 616, 158, 206
860, 0, 10, -3194, -699, 442, -13, 108, -0, -274, 520, -157
860, 1, 10, -3250, 1729, 335, 7, 16, -6, 632, -18, 235
880, 0, 10, -3427, -537, 354, -9, 166, -0, -498, 263, -162
880, 1, 10, -2868, 1802, 404, -2, 14, -6, 747, 201, 77
900, 0, 10, -3690, -440, 298, -3, 155, 0, -524, 232, -69
900, 1, 10, -2520, 1895, 440, -9, -11, -3, 687, 185, 71
920, 0, 10, -3987, -252, 280, -2, 123, 0, -526, 645, -7
920, 1, 10, -2147, 1801, 425, -5, -25, -0, 746, -329, -72
940, 0, 10, -4202, -0, 240, -41, 154, 0, -444, 374, -245
940, 1, 10, -1872, 1670, 399, -6, -46, 0, 0, -764, -74
960, 0, 10, -4452, 143, 142, -7, 172, -0, -822, 158, 224
960, 1, 10, -1775, 1269, 374, 7, -41, 3, 761, -757, 18
980, 0, 10, -4815, 206, 209, -4, 173, -0, -652, 98, 55
980, 1, 10, -1468, 964, 382, 17, -33, 3, 562, -559, 13
1000, 0, 10, -4874, 227, 214, -2, 175, -0, 25, 5, -2
1000, 1, 10, -1190, 687, 388, 15, -32, 3, 551, -548, 13
1020, 0, 10, -4874, 244, 195, -35, 146, -0, -10, 112, -137
1020, 1, 10, -955, 404, 394, -1, -61, -8, 133, -670, 11
1040, 0, 10, -4996, 307, 117, 12, -175, 0, -441, 68, -69
1040, 1, 10, -830, 171, 399, -0, -29, -11, 686, 1, 11
1060, 0, 10, -5233, 314, 128, 10, -179, -0, -504, -82, 163
1060, 1, 10, -445, 91, 404, -0, -17, -11, 773, -271, 9
1080, 0, 10, -5350, 225, 204, -1, 159, 0, 49, -131, -59
1080, 1, 10, -96, -32, 408, 19, -27, -11, 684, -240, 8
1100, 0, 10, -5570, 294, 199, 2, 161, 0, -635, 217, -3
1100, 1, 10, 242, -151, 412, -1, 168, 8, 670, -235, 8
1120, 0, 10, -5849, 417, 191, 1, 103, 0, -432, 316, -14
1120, 1, 10, 161, -173, 438, 4, 171, 8, -825, 107, 88
1140, 0, 10, -5948, 626, 183, -2, 76, -0, -30, 459, -17
1140, 1, 10, -218, -124, 479, 1, 160, 8, -736, 95, 79
1160, 0, 10, -5935, 877, 175, 3, 67, -0, 81, 640, -15
1160, 1, 10, -582, -77, 518, 5, 83, 6, -721, 94, 77
1180, 0, 10, -5791, 1333, 203, 22, 11, -0, 380, 831, 105
1180, 1, 10, -926, 16, 559, 1, 82, 6, -600, 391, 86
1200, 0, 10, -5588, 1442, 284, 28, -12, 0, 405, -117, 192
1200, 1, 10, -1194, 239, 599, -1, 14, 8, -396, 498, 73
1220, 0, 10, -5383, 1394, 373, -42, 4, -0, 379, -74, 221
1220, 1, 10, -1304, 507, 633, -3, 33, 8, -187, 537, 65
1240, 0, 10, -5118, 1424, 475, -9, 10, 0, 693, 132, 137
1240, 1, 10, -1397, 772, 665, -5, 28, 8, -182, 523, 63
1260, 0, 10, -4868, 1458, 439, -10, -17, 0, 428, 5, -170
1260, 1, 10, -1102, 942, 636, -5, 26, 8, 578, 304, -59
1280, 0, 10, -4648, 1422, 387, -4, -17, 0, 445, -109, -60
1280, 1, 10, -823, 1089, 607, -7, -4, 11, 552, 290, -57
1300, 0, 10, -4431, 1447, 356, -3, 58, -0, 393, 226, -61
1300, 1, 10, -550, 1232, 579, -12, -16, 14, 538, 283, -55
1320, 0, 10, -4259, 1807, 375, 4, 68, -0, 335, 837, 57
1320, 1, 10, -284, 1372, 552, -3, -47, 17, 525, 276, -54
1340, 0, 10, -4037, 2185, 389, -1, 24, -0, 491, 609, 16
1340, 1, 10, -20, 1464, 531, -1, -70, 17, 532, -63, -8
1360, 0, 10, -3777, 2237, 392, -1, 2, -0, 532, -70, -1
1360, 1, 10, 216, 1254, 553, -1, -83, 17, 389, -693, 86
1380, 0, 10, -3521, 2200, 390, -1, 30, 0, 488, -103, -7
1380, 1, 10, 339, 798, 603, -2, -81, 17, 176, -1142, 81
1400, 0, 10, -3291, 2145, 387, 1, 35, 0, 451, -100, -2
1400, 1, 10, 414, 356, 625, -3, -70, 17, 147, -699, 17
1420, 0, 10, -3072, 2075, 391, -2, -17, 0, 439, -143, 12
1420, 1, 10, 454, -70, 631, -4, -86, 17, 132, -927, 4
1440, 0, 10, -2857, 1954, 335, -28, -42, -0, 374, -349, -219
1440, 1, 10, 509, -458, 633, -1, -118, 20, 106, -745, 3
1460, 0, 10, -2576, 1779, 403, 60, -41, 0, 555, -300, 307
1460, 1, 10, 561, -827, 634, -4, -121, 20, 102, -732, 3
1460, 2, 10, 2295, 3743, 900, 0, 0, 0, 0, -0, 0
1480, 0, 10, -2344, 1735, 602, 23, 1, -0, 784, 228, 326
1480, 1, 10, 521, -1224, 632, 2, -158, 20, -335, -830, -15
1480, 2, 10, 2295, 3743, 900, 0, 0, 0, 0, -0, 0
1500, 0, 10, -2011, 1870, 737, 5, 8, 0, 553, 322, 205
1500, 1, 10, 188, -1540, 618, 3, 171, 20, -922, -277, -38
1500, 2, 10, 2281, 3604, 863, -24, -93, -6, -31, -440, -135
1520, 0, 10, -1713, 1963, 803, -6, -68, -0, 616, 42, 72
1520, 1, 10, 229, -1369, 603, 4, 158, 17, 109, 783, -18
1520, 2, 10, 2265, 3383, 827, -12, -97, -6, -38, -459, -26
1540, 0, 10, -1447, 1878, 815, 1, -66, 0, 420, -369, 8
1540, 1, 10, 159, -854, 630, 10, 106, 11, -282, 1198, 125
1540, 2, 10, 2195, 3172, 825, -6, 171, 11, -307, -311, 2
1560, 0, 10, -1429, 1664, 818, -1, -72, -0, 11, -363, 1
1560, 1, 10, 129, -398, 677, -3, 116, 11, -15, 781, 80
1560, 2, 10, 2003, 3135, 836, -15, 168, 11, -608, 127, 166
1580, 0, 10, -1476, 1385, 813, -1, -71, -0, -4, -489, -9
1580, 1, 10, 126, -11, 716, -8, 148, 8, -8, 767, 78
1580, 2, 10, 1736, 3191, 887, -15, 174, 11, -451, 85, 12
1600, 0, 10, -1305, 1158, 811, 0, -50, -0, 557, -461, -0
