Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 3729, 825, -2017, 81, -48, -48, 0, -0, 0
20, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
20, 2, 10, 1519, -130, 1197, -3, -172, -174, 0, -0, 0
20, 3, 10, 5614, -209, 1048, -22, -38, 0, 0, -0, 0
20, 4, 10, 3690, 3214, -2003, 0, -100, -180, 0, -0, 0
20, 5, 10, 5799, 1999, 1261, 23, 157, -14, 0, -0, 0
20, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
20, 7, 10, 3729, 825, 3205, -61, 105, 76, 0, -0, 0
40, 0, 10, 3729, 825, -2017, 84, -0, -0, 0, -0, 0
40, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
40, 2, 10, 1519, -130, 1197, -3, -172, -174, 0, -0, 0
40, 3, 10, 5614, -209, 1048, -22, -38, 0, 0, -0, 0
40, 4, 10, 3690, 3214, -2003, 0, -100, -180, 0, -0, 0
40, 5, 10, 5799, 1999, 1261, -40, 102, -34, 0, -0, 0
40, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
40, 7, 10, 3729, 825, 3205, -64, 152, 0, 0, -0, 0
60, 0, 10, 3729, 825, -2017, 84, -0, -0, 0, -0, 0
60, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
60, 2, 10, 1519, -130, 1197, -3, -172, -174, 0, -0, 0
60, 3, 10, 5614, -209, 1048, -21, -41, -0, 0, -0, 0
60, 4, 10, 3690, 3214, -2003, 0, -100, -180, 0, -0, 0
60, 5, 10, 5799, 2000, 1258, -78, 129, -65, -8, 10, -61
60, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
60, 7, 10, 3735, 857, 3179, -19, 79, -0, 40, 237, -168
80, 0, 10, 3729, 825, -2017, 62, 43, -0, 0, -0, 0
80, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
80, 2, 10, 1519, -130, 1197, 27, 2, 174, 0, -0, 0
80, 3, 10, 5647, -208, 863, -79, -10, -23, 108, 9, -650
80, 4, 10, 3690, 3214, -2003, 28, -88, 177, 0, -0, 0
80, 5, 10, 5760, 2042, 1121, -16, 141, -73, -241, 192, -239
80, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
80, 7, 10, 3778, 1060, 3138, 13, 67, 0, 123, 444, 8
100, 0, 10, 3729, 825, -2017, 62, 43, -0, 0, -0, 0
100, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
100, 2, 10, 1519, -130, 1197, -27, -106, 160, 0, -0, 0
100, 3, 10, 5705, -213, 558, -41, -35, 0, 152, -60, -521
100, 4, 10, 3689, 3142, -1919, 69, -110, 157, -15, -259, 371
100, 5, 10, 5687, 2134, 1092, -15, 167, -82, -657, 156, -179
100, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
100, 7, 10, 3853, 1276, 3165, 13, 67, 0, 164, 424, 81
120, 0, 10, 3797, 886, -1849, 61, 42, 0, 250, 227, 621
120, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
120, 2, 10, 1519, -130, 1197, -20, -125, 169, 0, -0, 0
120, 3, 10, 5837, -252, 373, -12, -56, 8, 314, -8, -283
120, 4, 10, 3631, 3029, -1652, 63, -124, 146, -181, -223, 648
120, 5, 10, 5410, 2200, 1017, -15, 163, -70, -405, 102, -108
120, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
120, 7, 10, 3871, 1498, 3209, 7, 101, -0, 10, 398, 68
140, 0, 10, 3919, 1000, -1844, 65, 35, -0, 214, 267, 158
140, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
140, 2, 10, 1416, -295, 1121, -21, -120, 166, -341, -562, -260
140, 3, 10, 5976, -266, 253, -27, -54, 8, 287, -128, -198
140, 4, 10, 3549, 2929, -1361, 63, -120, 149, -155, -191, 556
140, 5, 10, 5224, 2272, 943, -40, 128, -53, -312, 200, -210
140, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
140, 7, 10, 3700, 1728, 3328, 29, 146, 0, -529, 337, 358
160, 0, 10, 3990, 1124, -1683, 76, -33, -0, 106, 132, 427
160, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
160, 2, 10, 1257, -556, 1000, -24, -128, 172, -292, -452, -221
160, 3, 10, 6217, -422, 172, -26, -57, 8, 600, -487, -135
160, 4, 10, 3476, 2831, -1088, 37, -80, -180, -107, -248, 517
160, 5, 10, 5096, 2390, 820, -45, 114, -45, -208, 259, -271
160, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
160, 7, 10, 3530, 1923, 3507, 20, 168, -0, -99, 496, 351
180, 0, 10, 4069, 1081, -1427, 50, -62, -0, 83, -232, 529
180, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
180, 2, 10, 1102, -763, 880, -34, -136, 174, -323, -377, -267
180, 3, 10, 6565, -692, 112, 15, -64, 8, 748, -535, -116
180, 4, 10, 3463, 2660, -867, 31, -77, -177, 14, -378, 399
180, 5, 10, 5049, 2536, 686, -67, 59, -3, 162, 273, -759
180, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
180, 7, 10, 3248, 1836, 3577, 5, -134, -0, -640, -462, 190
200, 0, 10, 4072, 928, -1185, 78, -52, 0, 7, -315, 468
200, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
200, 2, 10, 939, -938, 738, -34, -136, 174, -325, -331, -291
200, 3, 10, 6928, -1019, 76, 43, -91, -6, 675, -822, -4
200, 4, 10, 3491, 2449, -681, 26, -73, -174, 98, -451, 324
200, 5, 10, 5105, 2650, 364, -15, 153, -79, -35, 187, -467
200, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
200, 7, 10, 3009, 1600, 3637, -11, -81, -0, -316, -549, 56
220, 0, 10, 4073, 819, -931, 84, -11, -0, 5, -144, 528
220, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
220, 2, 10, 786, -1101, 592, -32, -130, 172, -289, -326, -288
220, 3, 10, 7184, -1526, 132, 59, -147, -51, 301, -1153, 232
220, 4, 10, 3552, 2325, -459, 37, -78, -177, 119, -0, 865
220, 5, 10, 4971, 2740, 227, -13, -146, -65, -409, 81, -170
220, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
220, 7, 10, 2942, 1310, 3631, 6, -58, 0, 22, -578, -35
240, 0, 10, 4073, 775, -667, 84, 20, -0, 3, -46, 522
240, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
240, 2, 10, 757, -1325, 426, -27, -98, 155, 208, -654, -418
240, 3, 10, 7243, -2114, 285, 41, 179, -82, 91, -1173, 315
240, 4, 10, 3610, 2046, -259, 27, -79, -180, 84, -417, 276
240, 5, 10, 4768, 2715, 129, -20, -154, -59, -368, -48, -269
240, 6, 10, 1936, 890, 3117, 0, -180, -0, 0, -0, 0
240, 7, 10, 3020, 1051, 3663, 23, -42, -0, 247, -451, 137
260, 0, 10, 4073, 765, -415, 84, 33, 0, -1, -3, 481
260, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
260, 2, 10, 771, -1600, 256, -14, -145, 177, -189, -469, -269
260, 3, 10, 6760, -2172, 568, 27, 173, -84, -1225, 147, 624
260, 4, 10, 3645, 1844, -134, 30, -83, -180, 58, -393, 237
260, 5, 10, 4593, 2688, -16, -7, -142, -62, -370, -144, -227
260, 6, 10, 1778, 890, 3117, -2, -155, 0, -681, -0, 1
260, 7, 10, 3149, 836, 3752, 12, -56, 0, 199, -481, 202
280, 0, 10, 4074, 777, -203, 29, 86, 0, 0, 94, 343
280, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
280, 2, 10, 557, -1670, 193, 12, -127, -174, -477, -0, 13
280, 3, 10, 6146, -2087, 863, 7, 164, -87, -1191, 195, 524
280, 4, 6, 3658, 1631, -37, 24, -85, 177, 26, -425, 180
280, 5, 10, 4410, 2571, -84, 2, -133, -62, -348, -296, -68
280, 6, 10, 1468, 845, 3112, -6, -120, -3, -492, -248, -29
280, 7, 10, 3174, 577, 3846, 8, -93, -0, -19, -522, 162
300, 0, 10, 4074, 882, -100, -19, 134, 0, 1, 284, 79
300, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
300, 2, 10, 466, -2015, 264, 4, 5, -157, 91, -517, 109
300, 3, 10, 5601, -1998, 1103, -2, 156, -87, -1062, 174, 468
300, 4, 2, 3655, 1413, 142, 23, -85, 177, 15, -609, 487
300, 5, 10, 4254, 2401, -93, 10, -125, -62, -282, -365, 24
300, 6, 10, 1332, 670, 3075, 1, 14, -31, 14, -369, -137
300, 7, 10, 3066, 252, 3778, -29, -117, 0, -233, -599, -198
320, 0, 10, 4074, 1031, -84, 35, 124, 0, -1, 276, 92
320, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
320, 2, 10, 624, -2159, 299, 6, 17, -157, 444, -96, 43
320, 3, 10, 5074, -1911, 1335, -6, 172, -87, -1049, 172, 462
320, 4, 2, 3719, 1053, 44, -64, -68, 172, 195, -479, -1059
320, 5, 10, 4128, 2211, -62, 18, -116, -62, -220, -393, 102
320, 6, 10, 1367, 472, 2980, -28, -26, -22, 33, -403, -224
320, 7, 10, 2968, -18, 3650, -45, -74, -0, -113, -506, -325
340, 0, 10, 3989, 1052, 19, 7, -141, 0, -565, -385, 265
340, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
340, 2, 10, 849, -2172, 345, 18, 5, -160, 445, 6, 123
340, 3, 10, 4449, -1831, 1557, -13, -167, -90, -1278, 118, 365
340, 4, 2, 3842, 841, -489, -57, -20, 129, 600, -215, -991
340, 5, 10, 4022, 1974, 7, 16, -109, -59, -233, -646, 202
340, 6, 10, 1421, 284, 2865, -18, -30, -20, 239, -329, -212
340, 7, 10, 3051, -255, 3530, -35, -61, -0, 337, -489, -10
360, 0, 10, 3812, 879, 53, -76, -177, 0, -284, -302, -170
360, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
360, 2, 10, 1067, -2140, 406, 25, 6, -160, 431, 96, 137
360, 3, 10, 3928, -1817, 1644, -24, -170, -90, -981, 2, 116
360, 4, 2, 4051, 737, -972, 73, 104, 163, -237, -212, -979
360, 5, 10, 3915, 1671, 98, 6, -106, -59, -190, -564, 148
360, 6, 10, 1572, 136, 2773, -17, -38, -17, 328, -281, -165
360, 7, 10, 3150, -535, 3397, -54, -78, 0, 83, -543, -724
380, 0, 10, 3815, 561, 18, -84, -172, -0, 30, -585, -188
380, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
380, 2, 10, 1278, -2107, 493, 29, 6, -160, 414, 52, 200
380, 3, 10, 3442, -1816, 1702, -30, -170, -90, -966, 2, 114
380, 4, 2, 3935, 639, -1412, 79, 164, -132, -219, -136, -516
380, 5, 10, 3857, 1386, 161, -27, -103, -59, -44, -580, 62
380, 6, 10, 1699, -29, 2687, -22, -45, -17, 130, -394, -197
380, 7, 10, 3190, -734, 3105, -56, -72, -0, 90, -348, -542
400, 0, 10, 3808, 428, -155, -83, 177, -0, -39, 8, -439
400, 1, 10, 5457, 841, 3123, 0, 0, 0, 0, -0, 0
400, 2, 10, 1476, -2041, 584, 46, 7, -160, 377, 164, 204
400, 3, 10, 2963, -1815, 1758, -36, -171, -90, -951, 2, 112
400, 4, 2, 3803, 605, -1490, 83, -158, -62, -442, -40, -110
400, 5, 10, 3863, 1056, 87, -24, -89, -67, 14, -897, -335
400, 6, 10, 1717, -234, 2586, -22, -55, -11, -33, -416, -198
400, 7, 10, 3229, -913, 2841, -45, -94, -0, 49, -380, -505
420, 0, 6, 3768, 429, -269, -84, 157, -0, -183, -106, -41
420, 1, 10, 5525, 841, 3123, -0, 5, -0, 375, 5, 1
420, 2, 10, 1652, -1965, 709, 52, 7, -160, 335, 128, 289
420, 3, 10, 2492, -1813, 1814, -51, -169, -90, -936, 2, 111
420, 4, 2, 3608, 576, -1455, 83, 37, 132, -297, -207, 165
420, 5, 10, 3857, 724, -58, -48, -107, -56, -60, -439, -303
420, 6, 10, 1679, -440, 2490, -24, -58, -11, -104, -408, -191
420, 7, 10, 3210, -1108, 2602, -38, -136, 0, -137, -381, -452
440, 0, 2, 3677, 461, -396, -73, 149, -0, -177, 63, -339
440, 1, 10, 5743, 895, 3114, -15, 84, -8, 421, 177, -61
440, 2, 6, 1790, -1882, 866, 83, 23, -146, 210, 116, 391
440, 3, 10, 2028, -1812, 1869, -78, -155, -104, -921, 2, 109
440, 5, 10, 3809, 566, -208, -48, -124, -45, -94, -284, -268
440, 6, 10, 1595, -632, 2403, -22, -80, -3, -301, -309, -135
440, 7, 10, 3088, -1281, 2399, -27, -155, -0, -335, -303, -358
460, 1, 10, 5911, 1034, 3062, -10, 139, -20, 207, 381, -143
460, 2, 2, 1843, -1933, 1041, 72, 163, -6, 21, -343, 227
460, 3, 6, 1574, -1828, 1916, -71, -1, 101, -896, -52, 85
460, 5, 10, 3740, 440, -379, -61, -154, -20, -137, -207, -334
460, 6, 10, 1394, -727, 2363, -21, -94, 3, -450, -93, -36
460, 7, 10, 2887, -1411, 2254, -14, -161, 0, -451, -223, -224
480, 1, 10, 5960, 1247, 2994, 20, 159, -17, 65, 442, -118
480, 2, 2, 1820, -1980, 1209, 51, 172, 3, -132, 76, 426
