Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -4086, -936, -175, 0, -70, 0, 42, -116, 0
20, 1, 10, 4166, 900, 350, 0, -180, -0, -268, -0, 0
40, 0, 10, -4025, -1104, -181, -6, -71, 0, 141, -393, -18
40, 1, 10, 3969, 967, 367, 5, 97, -8, -359, 270, 56
60, 0, 10, -3955, -1275, -189, -6, -32, -6, 229, -297, -21
60, 1, 10, 3895, 1171, 375, -4, 111, -14, -53, 458, -18
80, 0, 10, -3779, -1396, -184, -6, -17, -8, 348, -215, 217
80, 1, 10, 3830, 1391, 361, -9, 100, -11, -172, 425, -34
100, 0, 10, -3627, -1490, -89, -5, -16, -8, 264, -163, 164
100, 1, 10, 3727, 1596, 345, -16, 47, 0, -154, 431, -52
120, 0, 10, -3514, -1560, -19, -5, -16, -8, 195, -121, 122
120, 1, 10, 3697, 1821, 308, -14, 37, 3, 1, 454, -88
140, 0, 10, -3430, -1612, 34, -5, -16, -8, 147, -91, 92
140, 1, 10, 3655, 2041, 270, -18, 88, -6, -201, 409, -71
160, 0, 10, -3365, -1652, 74, -5, -16, -8, 114, -71, 71
160, 1, 10, 3508, 2165, 258, -14, -162, -37, -335, -13, 58
180, 0, 10, -3315, -1683, 106, -5, -16, -8, 91, -56, 57
180, 1, 10, 3307, 2111, 275, -26, 177, -28, -378, -103, 17
200, 0, 10, -3273, -1708, 131, -5, -16, -8, 75, -46, 47
220, 0, 10, -3239, -1729, 153, -5, -16, -8, 64, -39, 40
240, 0, 10, -3210, -1748, 171, -5, -16, -8, 56, -34, 35
260, 0, 10, -3183, -1764, 188, -5, -16, -8, 50, -31, 31
280, 0, 10, -3159, -1779, 203, -5, -16, -8, 46, -29, 29
300, 0, 10, -3137, -1793, 217, -5, -16, -8, 44, -27, 27
320, 0, 10, -3115, -1806, 230, -5, -16, -8, 42, -26, 26
340, 0, 10, -3095, -1819, 243, -5, -16, -8, 41, -25, 25
360, 0, 10, -3075, -1831, 255, -5, -16, -8, 40, -24, 25
380, 0, 10, -3055, -1843, 268, -5, -16, -8, 39, -24, 24
400, 0, 10, -3036, -1855, 280, -5, -16, -8, 39, -24, 24
420, 0, 10, -3017, -1867, 292, -5, -16, -8, 38, -24, 24
440, 0, 10, -2997, -1879, 304, -5, -16, -8, 38, -24, 24
460, 0, 10, -2978, -1890, 315, -5, -16, -8, 38, -23, 24
480, 0, 10, -2960, -1902, 327, -5, -16, -8, 38, -23, 24
500, 0, 10, -2941, -1914, 339, -5, -16, -8, 38, -23, 24
520, 0, 10, -2922, -1925, 351, -5, -16, -8, 38, -23, 24
540, 0, 10, -2896, -1936, 362, -3, 11, -11, 153, 0, 13
560, 0, 10, -2726, -1864, 369, 1, 45, -6, 383, 257, 14
580, 0, 10, -2534, -1739, 387, 15, 49, -0, 409, 199, 60
600, 0, 10, -2400, -1606, 430, -3, 63, -0, 105, 356, 8
620, 0, 10, -2307, -1432, 428, -2, 53, 3, 175, 275, -6
640, 0, 10, -2120, -1223, 421, -7, 59, 3, 355, 473, -17
660, 0, 10, -1930, -893, 372, -8, 61, -0, 425, 773, -127
680, 0, 10, -1718, -511, 309, -8, 60, 3, 396, 714, -117
700, 0, 10, -1547, -202, 257, -11, 79, -3, 325, 594, -107
720, 0, 10, -1387, 92, 204, -20, 80, -3, 310, 585, -108
740, 0, 10, -1265, 392, 134, -27, 78, -3, 216, 623, -105
760, 0, 10, -1156, 706, 129, 15, 50, 3, 216, 623, 4
780, 0, 10, -957, 1022, 231, 14, 48, -0, 0, 599, -25
800, 0, 10, -658, 1028, 316, 8, 88, 8, 588, -7, 212
820, 0, 10, -619, 1449, 385, 1, 100, 8, 22, 727, 105
840, 0, 10, -663, 1806, 419, -6, 133, 6, -253, 687, 46
860, 0, 10, -673, 2169, 444, 3, 99, 8, -5, 720, 48
880, 0, 10, -757, 2429, 463, -3, 116, 8, -709, -18, 47
900, 0, 10, -1105, 2605, 444, -7, 138, 6, -623, 639, -109
920, 0, 10, -1383, 2865, 397, -7, 165, 3, -587, 449, -96
940, 0, 10, -1697, 3033, 353, -3, -172, -0, -553, -229, 43
960, 0, 10, -2057, 3028, 307, -1, -169, -0, -723, -0, -98
980, 0, 10, -2431, 2886, 308, 1, -154, 0, -793, -300, 17
1000, 0, 10, -2790, 2746, 315, 2, -142, 0, -698, -300, 13
1020, 0, 10, -3016, 2483, 322, 5, -152, -3, -429, -553, 17
1040, 0, 10, -3261, 2238, 334, 3, -111, -0, -497, -473, 25
1060, 0, 10, -3507, 2005, 346, -8, -143, 0, -486, -462, 25
1080, 0, 10, -3747, 1776, 358, -5, -145, 0, -477, -450, 20
1100, 0, 10, -3931, 1565, 358, -2, -164, 3, -522, 35, 0
1120, 0, 10, -4208, 1573, 353, -1, -99, 3, -825, 8, -13
1140, 0, 10, -4289, 1206, 348, -2, -101, 3, -94, -593, -8
1160, 0, 10, -4335, 913, 343, -6, -10, -6, -91, -578, -8
1180, 0, 10, -4380, 628, 339, -6, -10, -6, -89, -564, -8
1200, 0, 10, -4350, 361, 331, -2, -58, -3, 168, -495, -19
1220, 0, 10, -4263, 126, 322, -1, -57, -3, 166, -448, -17
