Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, 915, -1823, 130, -0, 136, -0, -190, 189, 0
20, 1, 10, -3665, -961, 502, -4, 3, 0, 0, -0, 0
20, 2, 10, 2472, 1150, 1098, 0, -180, -0, 0, -0, 0
20, 3, 10, 3697, -1400, 507, 0, -180, -0, -241, -0, 0
20, 4, 10, -76, 614, 156, 90, -90, 0, -0, 0, 154
20, 5, 10, -1696, -1152, 497, 0, 0, 0, 0, -0, 0
20, 6, 10, 1572, -95, 1310, 0, 0, 0, 0, -0, 0
40, 0, 10, 765, -1678, 130, 1, -167, 0, -343, 260, 0
40, 1, 10, -3665, -961, 502, -2, 6, 0, 0, -0, 0
40, 2, 10, 2458, 1145, 1097, -2, -159, 0, -135, -84, -3
40, 3, 10, 3533, -1399, 507, -1, -179, -0, -298, 2, 1
40, 4, 10, -11, 595, 248, -2, -2, 149, 348, -78, 98
40, 5, 10, -1683, -1285, 498, 1, -76, 0, 70, -456, 1
40, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
60, 0, 10, 546, -1723, 128, -1, -159, -0, -448, -113, -6
60, 1, 10, -3702, -892, 498, 27, 32, 3, -192, 351, -19
60, 2, 10, 2347, 995, 1095, -6, -78, -3, -215, -403, -10
60, 3, 10, 3254, -1439, 501, -2, -168, 0, -700, -150, -21
60, 4, 10, 209, 572, 293, 34, -47, 138, 424, -93, 136
60, 5, 10, -1669, -1512, 494, -12, -135, 0, -98, -444, -39
60, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
80, 0, 10, 339, -1787, 125, 4, -153, 0, -365, -115, -5
80, 1, 10, -3820, -696, 484, 40, 38, 6, -250, 387, -32
80, 2, 10, 2584, 760, 1075, -5, -52, -6, 501, -466, -45
80, 3, 10, 2938, -1512, 493, 2, -161, 0, -590, -155, -6
80, 4, 10, 348, 422, 362, 32, -92, 177, 148, -411, 140
80, 5, 10, -1788, -1702, 473, 11, -172, -0, -352, -291, 3
80, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
100, 0, 10, 148, -1857, 129, 10, -132, 3, -477, -232, 37
100, 1, 10, -3917, -453, 519, 54, 32, -0, -38, 629, 277
100, 2, 10, 2762, 515, 1048, -3, -113, -0, 172, -540, -58
100, 3, 10, 2664, -1620, 497, 1, 175, 0, -477, -317, 14
100, 4, 10, 408, 235, 480, 15, -51, -101, 142, -355, 256
100, 5, 10, -1974, -1832, 476, -8, -153, 0, -293, -353, -19
100, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
120, 0, 10, -176, -2009, 176, 38, -143, 3, -702, -403, 137
120, 1, 10, -3811, -104, 791, 52, 21, -8, 408, 716, 740
120, 2, 10, 2736, 241, 1025, -6, -113, 0, -143, -561, -38
120, 3, 10, 2443, -1795, 504, 2, -173, 0, -397, -386, 16
120, 4, 10, 632, 25, 534, -1, -43, -39, 539, -438, 49
120, 5, 10, -2175, -1996, 428, -35, -171, 0, -481, -318, -21
120, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
140, 0, 10, -133, -2171, 273, 78, -38, 56, 179, -245, 341
140, 1, 10, -3531, 222, 1218, 47, 3, -23, 677, 578, 926
140, 2, 10, 2781, -99, 949, -30, -111, 3, 114, -702, -236
140, 3, 10, 2218, -1927, 510, -3, 173, 0, -486, -141, 3
140, 4, 10, 824, -212, 536, 19, -142, 17, 184, -527, 17
140, 5, 10, -2520, -2030, 488, 1, 152, -0, -678, 74, 106
140, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
160, 0, 10, -55, -2277, 421, 64, -49, 28, 134, -184, 256
160, 1, 10, -3097, 421, 1680, 17, -4, -25, 1055, 172, 838
160, 2, 10, 2768, -399, 819, -6, -97, -3, -75, -587, -234
160, 3, 10, 1983, -1935, 506, -0, 159, 0, -456, 73, -10
160, 4, 10, 721, -424, 581, 21, -158, 42, -313, -311, 130
160, 5, 10, -2822, -1829, 501, 3, 145, 0, -600, 391, 27
160, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
180, 0, 10, 13, -2262, 563, 53, -44, 3, 135, -3, 297
180, 1, 10, -2373, 364, 1925, 8, -5, -25, 1834, -175, 271
180, 2, 10, 2730, -700, 753, 2, -148, -3, -16, -617, -67
180, 3, 10, 1765, -1864, 505, 2, 141, 0, -411, 209, 8
180, 4, 10, 538, -513, 669, 41, 118, 3, -372, 5, 247
180, 5, 10, -3058, -1595, 525, 11, 106, 0, -243, 558, 70
180, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
200, 0, 10, -3, -2264, 765, 60, -4, -8, -74, -13, 452
200, 1, 10, -1456, 276, 2060, 8, -5, -25, 1835, -175, 265
200, 2, 10, 2354, -800, 747, -3, 173, -3, -703, -76, -17
200, 3, 10, 1573, -1736, 510, -1, 129, -0, -358, 291, 10
200, 4, 10, 366, -434, 791, -7, 155, 56, -377, 219, 142
200, 5, 10, -3048, -1325, 575, 25, 48, 0, 285, 448, 171
200, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
220, 0, 10, 50, -2248, 981, 11, 24, 11, 252, 97, 364
220, 1, 10, -601, 184, 2162, -16, -19, -25, 1625, -225, 111
220, 2, 10, 2056, -903, 721, -13, -84, -20, -393, -367, -74
220, 3, 10, 1374, -1562, 507, 4, 126, 0, -459, 177, -9
220, 4, 10, 221, -363, 920, 7, 170, 107, 61, -128, 713
220, 5, 10, -2927, -1111, 697, 14, 61, 0, 77, 493, 282
220, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
240, 0, 10, 251, -2166, 1056, -8, 23, 11, 631, 266, -112
240, 1, 10, 198, 52, 2178, -69, -76, 17, 1587, -271, 13
240, 2, 10, 2059, -1075, 671, -26, -117, -8, -37, -0, -207
240, 3, 10, 1168, -1480, 524, 31, 138, 3, -305, 308, 103
240, 4, 10, 196, -408, 1247, 49, 140, 141, -205, 3, 565
240, 5, 10, -2991, -777, 756, 4, 108, 0, -201, 697, 28
240, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
260, 0, 10, 548, -2047, 1003, -14, 16, 14, 553, 196, -101
260, 1, 10, 988, -83, 2184, -41, -159, 87, 1573, -269, 13
260, 2, 10, 2031, -1307, 561, -5, 133, 17, -95, -378, -160
260, 3, 10, 1085, -1286, 603, 32, 140, 3, -73, 418, 182
260, 4, 10, 95, -367, 1470, 19, -22, 73, -230, 56, 383
260, 5, 10, -3010, -462, 864, 37, 66, -0, 147, 636, 439
260, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
280, 0, 10, 842, -2029, 942, -24, 37, -3, 726, -3, -138
280, 1, 10, 1771, -217, 2191, -12, -175, 96, 1558, -266, 13
280, 2, 10, 2022, -1339, 537, -4, 133, 17, 46, 323, 32
280, 3, 10, 1067, -1075, 697, 35, 146, 8, -19, 418, 197
280, 4, 8, 55, -384, 1689, -41, -8, 68, 89, -125, 430
280, 5, 10, -2920, -183, 1069, 34, 58, 0, 228, 500, 393
280, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
300, 0, 10, 1075, -1736, 793, -6, 91, -11, 338, 515, -250
300, 1, 10, 1613, -347, 2197, -67, -0, -79, -611, -261, 13
300, 2, 10, 1927, -1281, 551, -4, -147, 11, -591, -413, -64
300, 3, 10, 1054, -874, 809, 46, 159, 17, -33, 385, 253
300, 4, 4, 44, -438, 1907, -56, 140, -82, -81, -62, 450
300, 5, 10, -2798, 70, 1247, 13, 51, -0, 292, 518, 281
300, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
300, 7, 10, -76, 614, 144, 0, 0, 0, 0, -0, 0
320, 0, 10, 1232, -1488, 658, 19, 109, -8, 223, 436, -364
320, 1, 10, 1538, -465, 2065, -27, -41, -53, 133, -263, -349
320, 2, 10, 1634, -1474, 523, 6, -167, 11, -567, -307, -29
320, 3, 10, 1032, -691, 949, 48, 168, 22, -52, 349, 298
320, 4, 4, -40, -425, 2115, -47, -21, 76, -276, 122, 335
320, 5, 10, -2696, 330, 1348, 13, 51, -0, 588, 62, -68
320, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
320, 7, 10, -76, 614, 144, 0, 0, 0, 0, -0, 0
340, 0, 7, 1199, -1386, 546, 36, 103, -11, -333, 37, -74
340, 1, 10, 1616, -607, 1896, -57, -140, 25, 83, -307, -421
340, 2, 10, 1398, -1641, 507, -4, 125, 0, -423, -349, -29
340, 3, 8, 998, -519, 1109, 43, 178, 28, -95, 332, 331
340, 4, 2, -221, -332, 2221, -54, -10, 65, -366, 177, 210
340, 5, 10, -2335, 431, 1421, 6, 11, 0, 719, 254, 84
340, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
340, 7, 10, -76, 614, 144, 0, 0, 0, 0, -0, 0
360, 0, 4, 1063, -1225, 614, 26, 97, -14, -121, 650, 296
360, 1, 10, 1552, -746, 1665, -29, -122, 14, -123, -341, -422
360, 2, 10, 1185, -1747, 500, 6, 110, -3, -418, 53, 11
360, 3, 8, 906, -384, 1254, -29, -127, 22, -353, 162, 198
360, 4, 2, -381, -255, 2312, -33, -5, 62, -275, 133, 158
360, 5, 10, -2003, 525, 1429, -46, 9, -0, 635, 150, -123
360, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
360, 7, 10, -52, 621, 145, 7, -35, -0, 172, 47, 8
380, 1, 10, 1520, -957, 1629, 4, -96, 8, -52, -368, 9
380, 2, 10, 1120, -1695, 509, 17, 97, -3, 36, 223, 58
380, 3, 8, 689, -356, 1302, -42, -63, -14, -459, -39, 6
380, 4, 2, -499, -198, 2379, -41, -4, 62, -204, 99, 117
380, 5, 10, -1742, 579, 1326, -39, 2, -0, 321, 62, -152
380, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
380, 7, 10, -68, 694, 129, 21, -48, -0, 71, 322, -47
400, 1, 10, 1490, -1241, 1702, -6, -143, 3, -141, -454, 95
400, 2, 10, 1114, -1496, 569, 22, 117, 3, -61, 435, 142
400, 3, 8, 471, -412, 1264, -38, -37, -34, -405, -169, -143
400, 4, 2, -587, -155, 2430, -47, -13, 68, -154, 75, 88
400, 5, 10, -1664, 594, 1289, -37, 8, 0, 62, 12, -29
400, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
400, 7, 10, 1, 900, 89, 28, -64, 0, 138, 425, -116
420, 1, 10, 1338, -1370, 1729, -23, -178, 6, -401, -159, -15
420, 2, 10, 1045, -1298, 661, 24, 136, 11, -160, 382, 201
420, 3, 8, 360, -462, 1220, -25, -44, -28, 117, 76, 66
420, 4, 2, -655, -123, 2469, -51, -22, 76, -120, 58, 69
420, 5, 10, -1745, 571, 1353, -35, 16, -0, -731, -197, 553
420, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
420, 7, 10, 95, 1097, 15, 37, -78, -0, 225, 364, -173
440, 1, 10, 1018, -1326, 1599, -23, 163, 14, -779, 234, -353
440, 2, 10, 931, -1127, 762, 30, 128, 8, -298, 279, 199
440, 4, 2, -708, -97, 2499, -45, -11, 68, -96, 46, 55
440, 5, 10, -1971, 513, 1526, -34, 20, -0, 585, 200, -423
440, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
440, 7, 10, 214, 1222, -46, 35, -83, 0, 142, 122, -59
460, 1, 10, 623, -1176, 1494, 14, 148, 14, -741, 343, -51
460, 2, 10, 733, -1058, 840, 36, 102, -6, -448, 12, 104
460, 4, 2, -751, -76, 2524, -40, -5, 62, -79, 38, 45
460, 5, 10, -1682, 613, 1318, -33, 21, 0, 547, 193, -391
460, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
460, 7, 10, 246, 1250, -60, 42, -76, -0, 21, 18, -9
480, 1, 10, 300, -1160, 1548, 28, 148, 14, -605, -7, 460
480, 2, 10, 512, -1101, 855, -7, -175, 17, -451, -94, -28
480, 4, 2, -787, -59, 2544, -16, -18, 68, -67, 32, 38
480, 5, 10, -1442, 699, 1148, -34, 20, -0, 436, 157, -308
480, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
480, 7, 10, 344, 1328, -105, -16, 172, 0, 546, 440, -255
500, 1, 10, -25, -966, 1758, 32, 130, 6, -538, 340, 340
500, 2, 10, 175, -1174, 812, 6, 179, 14, -596, -196, -82
500, 4, 2, -891, 19, 2539, -46, -49, 87, -321, 299, -99
500, 5, 10, -1230, 778, 994, -33, 22, -0, 412, 161, -304
500, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
500, 7, 10, 573, 1533, -215, 19, -152, -0, 257, 426, -155
520, 1, 10, -291, -798, 1926, 25, 128, 6, -527, 333, 332
520, 2, 10, -99, -1197, 861, 0, 177, 14, -753, 211, 210
520, 4, 2, -1025, 164, 2377, -34, -57, 93, -241, 300, -603
520, 5, 10, -1124, 820, 915, -30, 28, 0, 92, 36, -67
520, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
520, 7, 10, 554, 1740, -238, 28, -151, 0, -266, 362, 55
540, 1, 10, -551, -633, 2090, -1, 122, 6, -516, 326, 325
540, 2, 10, -413, -1179, 898, -4, 170, 14, -554, -164, -40
540, 4, 2, -1125, 285, 2084, -6, -56, 93, -168, 200, -549
540, 5, 10, -1104, 827, 901, -31, 34, -0, 6, 2, -5
540, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
540, 7, 10, 420, 1838, -195, 30, -148, 0, -38, -61, -8
560, 1, 10, -806, -472, 2250, -21, 122, 3, -502, 333, 295
560, 2, 10, -683, -1242, 868, 4, 61, 6, -512, 30, -59
560, 5, 10, -1327, 670, 1066, -29, 36, -0, -455, -248, 312
560, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
560, 7, 10, 581, 1587, -196, 25, -143, -0, 362, -549, 2
580, 0, 10, -3665, -961, 502, 0, -0, 0, 0, -0, 0
580, 1, 10, -1084, -356, 2299, -20, -175, -20, -580, 122, -37
580, 2, 10, -875, -1123, 846, -1, 102, 3, -306, 341, -36
580, 5, 10, -1498, 944, 1056, -30, 32, -0, -159, 597, -122
580, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
580, 7, 10, 710, 1392, -195, 29, -160, -0, 131, -197, 1
600, 0, 10, -3665, -961, 502, -2, 11, 0, 0, -0, 0
600, 1, 10, -1362, -344, 2235, -33, -163, -22, -521, -49, -202
600, 2, 10, -1026, -952, 831, -8, 100, 3, -220, 402, -37
600, 5, 10, -1455, 1191, 950, -44, 35, -0, 236, 386, -268
600, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
600, 7, 10, 741, 1346, -195, 28, -175, 0, 22, -33, 0
620, 0, 10, -3544, -882, 490, -4, 42, -3, 368, 275, -39
620, 1, 10, -1595, -387, 2102, -43, -105, -65, -389, -52, -329
620, 2, 10, -1099, -642, 780, -0, 98, 3, -120, 665, -100
620, 5, 10, -1372, 1321, 767, -80, 62, -0, 96, 158, -423
620, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
620, 7, 10, 903, 1344, -276, 29, -179, -0, 711, 9, -363
640, 0, 10, -3339, -712, 470, -3, 42, -3, 521, 464, -46
640, 1, 10, -1741, -352, 1924, -10, -31, -87, -302, 154, -291
640, 2, 10, -1150, -335, 752, -6, 97, 3, -91, 598, -40
640, 3, 10, 3725, -1400, 507, 0, 180, 0, 0, -0, 0
640, 5, 10, -1303, 1386, 560, -22, -2, -0, 262, 92, -361
640, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
640, 7, 10, 1207, 1364, -431, 19, -179, -0, 458, 187, -235
660, 0, 10, -3096, -495, 449, -8, 43, -3, 449, 400, -42
660, 1, 10, -1930, -262, 1851, 7, -7, -90, -367, 167, -71
660, 2, 10, -1183, -39, 724, -13, 89, 6, -39, 584, -80
660, 3, 10, 3720, -1400, 507, 0, 180, -0, -94, 0, 0
660, 5, 10, -1183, 1393, 446, -21, 5, -0, 120, -3, -106
660, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
660, 7, 10, 1289, 1528, -486, 19, -178, -0, -83, 422, -10
680, 0, 10, -2884, -287, 428, -21, 21, 8, 444, 395, -8
680, 1, 10, -2035, -171, 1898, -6, 34, -76, 746, 498, -93
680, 2, 10, -1190, 247, 674, -11, 90, 6, -0, 564, -111
680, 3, 10, 3545, -1411, 505, 0, -163, 0, -457, -65, -5
680, 5, 10, -1156, 1393, 422, -20, 7, 0, 15, -0, -13
680, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
680, 7, 10, 1182, 1711, -462, 19, -172, -0, -188, 119, 57
700, 0, 10, -2616, -129, 456, 5, -1, 6, 825, 92, 223
700, 1, 10, -1657, 66, 1839, -14, 28, -76, 772, 413, -215
700, 2, 10, -1259, 504, 616, -11, 86, 6, -147, 491, -117
700, 3, 10, 3320, -1460, 505, 0, -163, 0, -447, -117, 2
700, 5, 6, -1308, 1363, 482, -19, 9, -0, -680, -155, 274
700, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
700, 7, 10, 1242, 1395, -467, 20, -175, 0, 111, -561, -11
720, 0, 10, -2305, -120, 527, 4, -14, 3, 456, 10, 112
720, 1, 10, -1306, 215, 1702, -72, -48, -17, 603, 234, -215
720, 2, 10, -1377, 712, 569, -10, 68, 8, -296, 344, -78
720, 3, 10, 3099, -1526, 519, 9, -161, -0, -437, -142, 52
720, 5, 6, -1040, 1381, 392, -28, 8, 0, 742, 75, -272
720, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
720, 7, 10, 1270, 1250, -470, 20, 178, -0, 24, -120, -2
740, 0, 10, -2101, -121, 573, 7, -16, 3, 450, 3, 53
740, 1, 10, -1062, 284, 1529, -58, 136, 146, 403, 92, -411
740, 2, 10, -1509, 880, 521, -17, 38, 14, -68, 389, -135
740, 3, 10, 2880, -1596, 543, 1, -177, -0, -445, -119, 35
740, 5, 6, -699, 1408, 213, -45, -45, 0, 611, -25, -441
740, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
740, 7, 10, 1275, 1225, -471, 20, 175, 0, 2, -9, -0
760, 0, 10, -1760, -193, 615, 16, -13, 0, 562, -150, 94
760, 1, 10, -863, 329, 1327, -41, 127, 152, 393, 90, -400
760, 2, 10, -1427, 1060, 436, -25, 13, 22, 315, 273, -190
760, 3, 10, 2652, -1613, 552, 0, 153, -0, -456, 60, 6
760, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
760, 5, 6, -449, 1297, -5, -12, -64, 0, 421, -374, -372
760, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
760, 7, 10, 1632, 1192, -602, 15, 177, -0, 675, -62, -249
780, 0, 10, -1480, -258, 675, 48, 23, 17, 791, -131, 8
780, 1, 10, -669, 374, 1129, -40, 122, 157, 383, 88, -390
780, 2, 6, -1240, 1144, 335, -28, -6, 31, 381, 100, -243
780, 3, 10, 2453, -1509, 548, -6, 113, -0, -321, 328, -27
780, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
780, 5, 6, -263, 1070, -148, -33, -127, 0, 354, -483, -231
780, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
780, 7, 10, 1894, 1232, -698, 14, -179, 0, 351, 293, -130
800, 0, 10, -1216, -152, 951, 14, 44, 3, 405, 181, 460
800, 1, 10, -481, 417, 938, -40, 121, 157, 368, 84, -375
800, 2, 2, -1046, 1151, 216, -27, -16, 37, 384, -86, -211
800, 3, 10, 2339, -1311, 530, -3, 94, 3, -148, 435, -37
800, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
800, 5, 6, 6, 923, -151, -16, -176, 0, 1020, 234, 361
800, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
800, 7, 10, 1951, 1433, -728, 18, -172, 0, 20, 460, -28
820, 0, 10, -1015, -63, 1178, -11, 39, 3, 396, 177, 449
820, 1, 10, -328, 458, 757, -40, 129, 152, -137, 78, -348
820, 3, 10, 2326, -1015, 544, 13, 92, 3, 42, 712, 76
820, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
820, 5, 6, 470, 1005, 2, -27, -53, -0, 722, 125, 182
820, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
820, 7, 10, 2007, 1632, -755, 17, -169, -0, 170, 336, -70
840, 0, 10, -817, 51, 1286, -48, 39, 3, 149, 79, -20
840, 1, 10, -387, 491, 608, -32, 31, -138, -101, 58, -256
840, 3, 10, 2318, -699, 596, 20, 114, 8, -81, 586, 134
840, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
840, 5, 6, 790, 1148, 54, -30, 13, 0, 543, 410, 3
840, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
840, 7, 10, 2059, 1734, -776, 17, -163, 0, 45, 88, -18
860, 0, 10, -873, -11, 1195, -51, 54, -8, -241, -241, -308
860, 1, 10, -349, 553, 476, -15, 34, -138, 276, 222, -283
860, 3, 10, 2217, -442, 683, 23, 147, 22, -309, 432, 199
860, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
860, 5, 6, 1011, 1385, 8, -33, 20, 0, 351, 513, -157
860, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
860, 7, 8, 2069, 1752, -781, 30, -157, -0, 46, 18, -37
880, 0, 10, -1000, -133, 1045, -35, 43, 0, -271, -215, -282
880, 1, 10, -183, 673, 373, -13, 34, -138, 374, 223, -127
880, 3, 10, 2026, -270, 780, 9, 169, 28, -439, 260, 166
880, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
880, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
880, 7, 8, 2248, 1806, -909, 36, -173, -0, 580, 172, -411
900, 0, 10, -1055, -102, 1027, -18, 48, -3, 60, 231, 30
900, 1, 10, 35, 736, 364, -25, 25, -135, 450, 86, -9
900, 3, 10, 1790, -190, 830, 2, 179, 28, -479, 86, 51
900, 4, 10, -76, -2545, 144, 90, 90, 0, 0, -0, 0
900, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
900, 7, 8, 2481, 1819, -1063, 27, -163, 0, 372, -188, -202
920, 0, 10, -959, 17, 1032, -29, 48, -3, 394, 440, 158
920, 1, 10, 250, 796, 313, -27, 18, -132, 436, 89, -107
920, 3, 10, 1559, -165, 850, 7, 176, 28, -459, 37, 41
920, 4, 10, -76, -2545, 144, 28, 54, -39, 0, -0, 0
920, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
920, 7, 8, 2606, 1757, -1126, 29, -159, 0, 1, 116, -27
940, 0, 10, -760, 231, 979, -28, 41, -0, 397, 420, -281
940, 1, 10, 478, 795, 299, -32, 23, -135, 460, -43, 7
940, 3, 10, 1330, -147, 875, 4, 168, 28, -442, 75, 69
940, 4, 10, -13, -2437, 207, 48, 71, -39, 216, -237, 219
940, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
940, 7, 4, 2536, 1891, -1119, 30, -152, 0, -266, 197, 98
960, 0, 10, -564, 438, 840, -22, 23, 8, 388, 410, -275
960, 1, 10, 699, 752, 335, -22, 56, -152, 415, -137, 148
960, 3, 10, 1210, -17, 947, 24, 25, -14, 11, 255, 161
960, 4, 10, 120, -2492, 338, 8, 36, -59, 338, 76, 293
960, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
960, 7, 4, 2376, 1921, -1038, 35, -147, -0, -199, 10, 107
980, 0, 10, -356, 618, 706, -12, -2, 14, 414, 271, -236
980, 1, 10, 902, 683, 420, -33, 56, -152, 415, -105, 154
980, 3, 10, 1270, 152, 1099, 80, -95, -149, 7, 283, 393
980, 4, 10, 162, -2391, 522, 9, 100, -3, -150, 326, 380
980, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
980, 7, 4, 2333, 1923, -1015, 35, -142, 0, -27, 1, 14
1000, 0, 10, -376, 614, 689, -7, 1, 17, -338, -58, 31
1000, 1, 3, 1124, 694, 446, -13, 25, -138, 726, 338, -184
1000, 3, 10, 1234, 92, 1404, 55, -25, -84, 94, -173, 556
1000, 4, 10, 134, -2197, 632, -10, 65, 0, 68, 431, 96
1000, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
1000, 7, 4, 2378, 1972, -1070, 42, -133, -0, 382, 389, -446
1020, 0, 10, -551, 507, 733, -5, 4, 17, -223, -373, 130
1020, 1, 3, 1484, 866, 349, -17, 28, -141, 694, 365, -245
1020, 2, 10, -3664, -961, 502, 0, 0, 0, 31, -0, 0
1020, 3, 10, 1274, 23, 1673, 64, 9, -56, 10, -80, 544
1020, 4, 10, 192, -1980, 655, -8, 113, -3, 26, 459, 8
1020, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
1020, 7, 4, 2558, 2134, -1267, 42, -129, -0, 319, 110, -238
1040, 0, 10, -549, 308, 807, 15, -21, 17, 214, -350, 184
1040, 1, 3, 1796, 1003, 237, -51, 60, -157, 583, 110, -84
1040, 2, 10, -3508, -962, 501, -4, 1, 0, 462, -6, -9
1040, 3, 10, 1339, -2, 1880, -49, -21, -59, 249, -65, 124
1040, 4, 10, 192, -1750, 651, 7, 106, -3, -49, 459, 9
1040, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
1040, 7, 3, 2691, 2053, -1274, 44, -123, 0, 273, -344, 123
1060, 0, 10, -376, 208, 890, 20, 11, 25, 415, 14, 130
1060, 1, 3, 2081, 1001, 252, -44, 38, -143, 539, -90, 119
1060, 2, 10, -3336, -796, 509, 6, 73, -3, 202, 693, 73
1060, 3, 10, 1422, -79, 1801, -36, -139, 48, 165, -256, -343
1060, 4, 10, 139, -1526, 664, 7, 107, -3, -127, 443, 39
1060, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
1060, 7, 3, 2779, 1871, -1173, 49, -127, 0, 99, -368, 260
1080, 0, 10, -272, 206, 978, -31, -31, -8, 267, -88, 53
1080, 1, 3, 2334, 934, 333, -55, 53, -155, 489, -142, 168
1080, 2, 10, -3240, -476, 540, 4, 72, -6, 183, 581, 51
1080, 3, 10, 1431, -240, 1663, -12, -88, 22, -3, -384, -143
1080, 4, 10, 70, -1301, 692, 8, 104, -6, -162, 690, 102
1080, 5, 10, 3725, -1400, 507, -1, 165, -0, 0, -0, 0
1080, 6, 10, 1572, -95, 1310, 0, -90, 0, 0, -0, 0
1080, 7, 2, 2798, 1805, -1132, 54, -119, -0, -63, 112, -89
1100, 0, 10, -137, 179, 872, -39, -35, -17, 206, 25, -386
1100, 1, 3, 2579, 874, 396, -57, 78, -174, 487, -96, 84
1100, 2, 10, -3121, -204, 560, -0, 30, -6, 275, 511, 32
1100, 3, 10, 1458, -455, 1630, -3, -93, 22, 165, -604, 43
1100, 4, 10, -34, -980, 742, 6, 104, -6, -310, 522, 95
1100, 5, 10, 3707, -1392, 500, -11, -175, -0, -189, 53, -58
