Stamp, PlayerId, Health, Location.X, Location.Y, Location.Z, Rotation.Pitch, Rotation.Yaw, Rotation.Roll, Velocity.X, Velocity.Y, Velocity.Z
20, 0, 10, -303, -1747, 290, -3, 5, 0, 0, -0, 0
20, 2, 10, 2295, 3743, 900, 0, 0, 0, 0, -0, 0
40, 0, 10, -409, -1750, 293, 1, -178, 90, -381, -14, 11
40, 2, 10, 2295, 3743, 900, 0, -100, -0, 0, -0, 0
60, 0, 10, -586, -1757, 218, 48, -176, 90, -371, -18, -274
60, 2, 10, 2295, 3743, 900, 0, -100, -0, 0, -0, 0
80, 0, 10, -749, -1758, 76, 22, -20, -127, -281, 3, -258
80, 2, 10, 2295, 3743, 900, 0, -100, -0, 0, -0, 0
100, 0, 10, -682, -1781, 62, 8, -11, -127, 408, -94, 38
100, 2, 10, 2295, 3743, 900, 6, -94, -0, 0, -0, 0
120, 0, 10, -550, -1766, 7, -47, 21, -135, 164, 170, -308
120, 2, 10, 2295, 3743, 900, 5, -93, 0, 0, -0, 0
140, 0, 10, -516, -1658, -187, -63, 44, -155, 78, 198, -409
140, 2, 10, 2239, 3601, 848, -25, -107, 0, -199, -447, -269
160, 0, 10, -468, -1563, -33, 13, -7, -129, 95, 184, -217
160, 2, 10, 2229, 3351, 833, 3, -119, -3, 146, -650, 200
180, 0, 10, -419, -1458, -161, 7, -5, -127, 105, 276, -355
180, 2, 10, 2288, 3127, 918, -12, -162, 3, 62, 27, 107
200, 0, 10, -372, -1309, -159, 7, -5, -127, 89, 308, 49
200, 2, 10, 2150, 3168, 898, -12, -162, 3, -361, 99, -80
220, 0, 10, -341, -1186, -120, 63, -175, 79, -15, 157, 207
220, 2, 10, 2026, 3202, 870, -12, -162, 3, -202, 55, -44
240, 0, 10, -385, -1096, 63, 54, 116, 14, -111, 215, 393
240, 2, 10, 1938, 3226, 851, -12, -162, 3, -155, 43, -34
260, 0, 10, -436, -995, 240, -18, -38, -135, -89, 175, 308
260, 2, 10, 1870, 3245, 836, -12, -162, 3, -122, 34, -27
280, 0, 10, -360, -1049, 252, 13, -50, -132, 310, -300, 4
280, 2, 10, 1815, 3260, 826, -12, -162, 3, -100, 27, 9
300, 0, 10, -198, -1204, 285, 82, -111, 163, 307, -286, 87
300, 2, 10, 1770, 3272, 830, 16, 177, 39, -84, 23, 7
320, 0, 10, -26, -1322, 324, 54, 170, 87, 390, -188, 49
320, 2, 10, 1731, 3272, 834, 20, 156, 34, -73, -8, 6
340, 0, 10, 142, -1402, 345, 25, 171, 90, 289, -139, 36
340, 2, 10, 1600, 3235, 814, -23, -129, 25, -432, -140, -71
360, 0, 10, 266, -1462, 360, 42, 168, 87, 215, -104, 27
360, 2, 10, 1420, 3111, 762, -8, -106, 17, -267, -355, -119
380, 0, 10, 359, -1507, 372, 33, -15, -96, 163, -79, 20
380, 2, 10, 1320, 2910, 715, -8, -106, 17, -160, -426, -77
400, 0, 10, 431, -1542, 381, 28, 10, -82, 128, -61, 16
400, 2, 10, 1256, 2647, 665, -8, -106, 17, -149, -701, -128
420, 0, 10, 488, -1569, 388, 41, 53, -62, 103, -49, 13
420, 2, 10, 1167, 2240, 594, -11, -106, 17, -187, -846, -144
440, 0, 10, 534, -1591, 394, 41, 53, -62, 85, -41, 11
440, 2, 10, 1086, 1821, 518, -20, -111, 17, -55, -835, -181
460, 0, 10, 574, -1610, 399, 50, 131, 0, 73, -35, 9
460, 2, 10, 1148, 1386, 402, -30, -124, 23, 200, -894, -243
480, 0, 10, 608, -1627, 403, 8, 177, 25, 64, -31, 8
480, 2, 10, 1166, 851, 307, -12, -155, 37, -16, -1165, -181
500, 0, 10, 638, -1641, 407, 8, 177, 25, 58, -28, 7
500, 2, 10, 964, 619, 231, 4, -174, 37, -234, -411, -141
520, 0, 10, 666, -1655, 410, 8, 177, 25, 54, -26, 7
520, 2, 10, 928, 469, 186, 7, 132, 31, -5, -52, 19
540, 0, 10, 693, -1667, 413, 8, 177, 25, 51, -25, 6
540, 2, 10, 928, 533, 220, -0, 120, 31, 12, 258, 112
560, 0, 10, 673, -1673, 420, 8, 177, 25, -263, 11, 38
560, 2, 10, 932, 737, 287, -5, 116, 31, -76, 448, 71
580, 0, 10, 534, -1667, 440, 6, -159, 42, -243, 11, 35
580, 2, 10, 872, 942, 280, -21, -152, 0, -290, 282, -99
600, 0, 10, 428, -1662, 456, -17, -150, 56, -184, 8, 27
600, 2, 10, 705, 851, 224, -3, -107, -8, -265, -865, -54
620, 0, 10, 348, -1659, 467, -18, -148, 70, -144, 6, 21
620, 2, 10, 574, 418, 199, -3, -107, -8, -263, -866, -49
640, 0, 10, 382, -1640, 479, 37, 27, -68, 268, 98, 84
640, 2, 10, 458, 36, 182, -0, -107, -8, -200, -658, -29
660, 0, 10, 560, -1561, 575, 21, 34, -62, 363, 191, 213
660, 2, 10, 362, -289, 168, 1, -106, -8, -125, -633, -17
680, 0, 10, 743, -1437, 632, -9, 47, -62, 354, 295, 19
680, 2, 10, 437, -546, 180, 18, -91, -6, 259, -439, 40
700, 0, 10, 914, -1305, 570, -5, 58, -65, 325, 221, -241
700, 2, 10, 592, -856, 225, 26, -69, 3, 263, -548, 86
720, 0, 10, 1053, -1174, 443, 15, 94, -56, 237, 298, -258
720, 2, 10, 702, -1042, 284, 32, -39, 17, 263, -329, 188
740, 0, 10, 1131, -978, 374, -4, 82, -59, 76, 444, -38
740, 2, 10, 876, -1148, 381, 3, 12, 37, 429, -83, 154
760, 0, 10, 1162, -753, 355, 52, 134, -34, 72, 444, -28
760, 2, 10, 1074, -1075, 387, -8, 56, 31, 353, 280, -65
780, 0, 10, 1232, -540, 332, 16, -137, 20, 243, 381, -88
780, 2, 10, 1209, -895, 352, -9, 84, 25, 186, 415, -73
800, 0, 10, -1514, -1772, 93, -12, -93, 20, -421, 157, -73
800, 2, 10, 1267, -675, 317, -4, 76, 25, 92, 449, -60
820, 0, 10, -1670, -1702, 65, 25, 142, 8, -198, 21, -56
820, 2, 10, 1318, -451, 294, -1, 73, 25, 113, 447, -36
840, 0, 10, -1857, -1715, 65, 18, 86, -14, -440, 79, 84
840, 2, 10, 1372, -241, 286, 4, -67, -25, 117, 376, 3
860, 0, 10, -2060, -1629, 128, 5, 53, -20, -363, 227, 145
860, 2, 10, 1345, -234, 262, -4, -133, -17, -190, -246, -83
880, 0, 10, -2152, -1449, 203, 3, 47, -22, 25, 430, 123
880, 2, 10, 1270, -434, 259, 11, -124, -17, -46, -452, 73
880, 1, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
900, 0, 10, -2059, -1249, 250, 9, 40, -22, 280, 357, 84
900, 2, 10, 1269, -657, 316, 7, -141, -20, -10, -442, 135
900, 1, 10, -6300, 800, 250, 0, 0, 0, 0, -0, 0
920, 0, 10, -1903, -1083, 288, 7, 51, -11, 315, 332, 67
920, 2, 10, 1252, -876, 387, 7, -146, -20, -86, -420, 135
920, 1, 10, -6262, 768, 247, -3, -39, -0, 247, -207, -18
940, 0, 10, -1769, -900, 322, 7, 74, 6, 213, 403, 66
940, 2, 10, 1148, -1175, 480, 6, -152, -20, -356, -827, 254
940, 1, 10, -5938, 515, 228, -3, -37, 0, 721, -541, -46
960, 0, 10, -1681, -688, 349, -0, 68, 0, 164, 431, 36
960, 2, 10, 869, -1616, 612, 13, -162, -23, -716, -885, 275
960, 1, 10, -5566, 294, 190, -17, 0, 0, 691, -308, -102
980, 0, 10, -1596, -474, 358, -1, 66, -0, 177, 427, 4
980, 2, 10, 409, -2007, 738, 12, -166, -22, -1116, -621, 180
980, 1, 10, -5242, 211, 133, 12, 27, 0, 646, -24, -70
1000, 0, 10, -1482, -274, 366, 7, 47, 14, 274, 370, 35
1000, 2, 10, -248, -1752, 767, 12, -167, -22, -1542, 660, 27
1000, 1, 10, -4929, 244, 137, 11, 9, -0, 612, 97, 55
1020, 0, 10, -1329, -106, 400, 26, 22, 31, 340, 289, 115
1020, 2, 10, -987, -1747, 871, 10, -169, -25, -1470, -330, 307
1020, 1, 10, -4627, 264, 181, 11, -27, 0, 605, -62, 109
1040, 0, 10, -1137, -30, 482, 21, -105, -25, 414, 10, 200
1040, 2, 10, -1719, -1912, 1024, 7, -172, -25, -1456, -327, 304
1040, 1, 10, -4301, 130, 252, 9, -59, 0, 742, -431, 172
1060, 0, 10, -944, -75, 588, -6, -145, -31, 334, -172, 222
1060, 2, 10, -2272, -1971, 1166, -18, 153, -20, 19, 162, 259
1060, 1, 10, -3951, -138, 359, 9, -76, 0, -323, -646, 227
1080, 0, 10, -813, -71, 621, -6, 174, -23, 449, 15, 62
1080, 2, 10, -2267, -1919, 1163, -35, 111, 0, 104, 312, -234
1080, 1, 10, -4000, -469, 450, 5, -22, 0, 151, -604, 145
1100, 0, 10, -584, -76, 649, -6, 177, -25, 459, -19, 50
1100, 2, 10, -2223, -1788, 1065, -34, 124, -8, 53, 158, -118
1100, 1, 10, -3835, -707, 506, 4, -22, -0, 415, -398, 92
1120, 0, 10, -532, -79, 655, -5, 179, -25, -277, 6, -24
1120, 2, 10, -2200, -1719, 1013, -34, 124, -8, 41, 123, -92
1120, 1, 10, -3559, -924, 557, 5, -12, 0, 692, -469, 111
1140, 0, 10, -737, -71, 634, 7, -144, -23, -455, 46, -68
1140, 2, 10, -2182, -1664, 972, -34, 124, -8, 33, 98, -73
1140, 1, 10, -3187, -1163, 559, 5, -10, 0, 754, -475, -43
1160, 0, 10, -960, -39, 589, 10, -126, -20, -453, 12, -84
1160, 2, 10, -2167, -1621, 939, -34, 124, -8, 27, 80, -60
1160, 1, 10, -2821, -1454, 535, 8, 24, 0, 723, -646, -49
1180, 0, 10, -1181, -4, 538, 8, -25, -0, -437, 116, -93
1180, 2, 10, -2155, -1584, 912, -34, 124, -8, 23, 67, -50
1180, 1, 10, -2440, -1810, 523, 29, 11, 0, 814, -726, 36
1200, 0, 10, -1394, -30, 506, 14, -64, -6, -372, -256, -22
1200, 2, 10, -2144, -1553, 889, -34, 124, -8, 20, 59, -44
1200, 1, 10, -2009, -1934, 602, 30, 126, -0, 816, 758, 267
1220, 0, 10, -1497, -217, 540, 10, -96, -14, -61, -372, 254
1220, 2, 10, -2156, -1543, 876, -34, 124, -8, -180, -90, 17
1220, 1, 10, -1583, -1476, 780, 18, -169, 0, 504, 718, 342
1240, 0, 10, -1545, -420, 625, 13, -88, -11, -117, -428, 122
1240, 2, 10, -2346, -1602, 875, -29, 6, 42, -456, -35, -32
1240, 1, 8, -1541, -1371, 862, -3, -139, 0, -157, -144, 28
1260, 0, 10, -1578, -641, 684, 13, -92, -11, -38, -447, 112
1260, 2, 10, -2540, -1533, 811, -18, 8, 39, -293, 263, -236
1260, 1, 4, -1689, -1516, 875, -1, 170, -0, -270, -374, 15
1280, 0, 10, -1591, -864, 737, 5, -111, -14, -44, -444, 95
1280, 2, 10, -2585, -1363, 678, -4, 24, 37, 51, 378, -259
1280, 1, 4, -1950, -1567, 875, -23, 71, -0, -698, 62, 0
1300, 0, 10, -1625, -1079, 786, 9, -146, -20, -204, -399, 92
1300, 2, 10, -2492, -1193, 575, 9, -5, 37, 354, 248, -118
1300, 1, 4, -2070, -1628, 888, -6, 57, 0, 454, -234, 0
1320, 0, 10, -1690, -1168, 808, 7, -111, -14, 77, 165, -21
1320, 2, 10, -2290, -1191, 587, 30, -73, 11, 368, -212, 143
1320, 1, 2, -1864, -1746, 889, -6, 75, -0, 382, -221, 2
1340, 0, 10, -1635, -980, 780, 7, -99, -14, 101, 445, -71
1340, 2, 10, -2122, -1323, 670, 9, -11, 34, 387, -209, 136
1340, 1, 2, -1622, -1844, 874, -12, 8, -0, 878, 119, -192
1360, 0, 10, -1597, -756, 749, 2, -79, -11, -10, 443, -64
