x,y,z,count
5058.592592592592,391.7777777777778,-99.25925925925924,3
5972.674999999998,1277.2249999999997,686.7999999999998,6
735.1923076923077,-693.8846153846155,678.0,4
3004.3125000000005,-1020.0312499999997,1253.3437499999998,4
3678.529411764706,-1594.8235294117649,3796.7647058823527,3
3008.10606060606,25.045454545454554,-561.772727272727,7
3138.86956521739,2718.434782608695,-504.39130434782606,2
9244.642857142855,2745.595238095238,1299.1190476190475,7
2763.972972972973,2250.3513513513517,3130.675675675676,5
4563.854166666666,263.4375,-1689.5625,6
4463.285714285714,4917.285714285714,1545.5714285714284,1
5794.074074074074,103.07407407407406,-95.92592592592592,4
4551.170731707318,666.3170731707315,1405.280487804878,8
4378.900000000001,1548.5,1994.75,6
-837.9574468085104,549.9787234042554,2270.0000000000005,5
2137.0149253731333,-461.6716417910445,2400.014925373134,9
3503.148148148148,2563.111111111112,1516.9259259259259,3
1550.75,773.3999999999997,590.3374999999999,8
1333.2222222222217,-1614.8518518518515,1792.1851851851854,5
2075.384615384615,1703.6923076923078,705.9999999999999,2
4665.448979591836,-764.7346938775506,1058.1836734693873,5
3226.54716981132,1572.6792452830182,1297.4339622641503,7
4002.9473684210525,2534.4736842105262,4521.368421052631,2
5105.833333333333,-2910.222222222222,-555.2777777777777,2
2751.7499999999995,3145.8999999999996,-2540.8500000000004,3
3640.864864864864,2939.9729729729715,2626.81081081081,4
4861.043010752686,2929.2150537634407,18.494623655913983,12
7735.190476190474,-2763.9999999999995,-3103.5714285714275,2
2670.742857142857,-413.0285714285714,1661.942857142857,3
2803.238938053097,273.34513274336285,102.26548672566372,17
582.3666666666664,1683.6333333333332,-2153.0999999999995,5
3171.735294117646,1310.235294117647,-196.91176470588235,5
4465.625,1055.5625,3336.5625,2
5106.835820895522,1150.462686567164,-1424.6865671641792,7
4652.310344827585,-1066.4827586206893,328.44827586206895,4
3659.090909090909,-167.63636363636365,4162.363636363637,2
3731.9122807017543,1354.333333333333,3219.614035087719,8
3468.421052631578,-1239.078947368421,-815.8157894736842,6
4973.48837209302,5341.8372093023245,-2717.6976744186036,5
4192.714285714286,75.46428571428571,1116.1785714285709,5
2515.766666666667,1265.2444444444448,548.5111111111112,13
2188.5522388059694,3224.014925373134,1918.6268656716416,8
4298.395833333332,1843.8541666666665,397.75,5
4943.15254237288,958.6271186440675,785.4406779661015,9
3580.794871794871,3361.897435897436,-501.025641025641,5
3935.15,-529.2,1840.5,3
5296.375,504.675,537.6249999999999,5
3418.3333333333335,3380.8333333333335,938.9583333333331,3
3635.8285714285707,2962.2571428571423,1977.3142857142857,4
2517.9259259259256,1794.2407407407406,1261.9629629629626,6
3399.4999999999995,1399.6923076923078,-785.6153846153844,6
3018.3076923076924,3020.846153846154,1226.6153846153848,2
6420.6851851851825,2961.5925925925926,200.1111111111111,7
3886.258064516129,-494.90322580645153,3108.6774193548385,4
-159.45833333333331,-1831.2916666666667,306.95833333333337,3
3136.904761904761,-863.2142857142857,2692.547619047618,4
6612.753424657533,294.7397260273971,1896.7671232876712,7
4690.124999999998,-2150.0833333333326,1891.5833333333333,9
3002.0263157894733,4444.5263157894715,-3547.1842105263154,5
1129.523809523809,-14.825396825396833,-901.5396825396824,9
2004.4782608695648,1781.391304347826,3039.6739130434776,7
3559.227272727272,-469.75,-470.1363636363637,6
1594.4375,-222.56249999999991,-2174.270833333333,6
4816.222222222221,394.5740740740741,-546.9629629629627,8
4169.264150943395,-4206.830188679244,1770.9245283018865,6
3589.142857142857,2629.428571428571,-1940.7142857142849,2
4826.857142857142,3638.8571428571427,1894.7619047619046,3
5171.703125,1586.4531249999993,888.0781249999999,7
3544.2666666666673,1450.9866666666665,156.83999999999992,10
3570.9610389610375,2217.506493506493,3154.5974025974015,8
7691.666666666666,3911.8888888888887,-1062.2222222222222,2
1240.8823529411764,-1964.588235294117,-893.8235294117646,2
2408.666666666666,-522.3333333333333,1284.0,4
3367.576923076922,1917.7307692307693,-476.61538461538464,4
2456.3999999999996,2060.2,894.5,1
4465.954545454546,-975.3636363636364,2027.818181818182,4
4411.287671232875,1440.2465753424656,366.1643835616437,7
5474.7027027027025,613.7567567567567,-521.5945945945945,4
4500.369565217392,2135.6304347826094,1187.891304347826,6
2834.234567901235,977.1358024691358,-2249.456790123457,9
3632.785714285714,2847.571428571429,-1450.5,2
4850.869565217391,1513.9130434782608,-453.7391304347827,3
1833.0888888888887,2560.577777777778,-1175.288888888889,6
4079.9130434782605,1698.869565217391,209.86956521739134,3
