x,y,z,count
307.07386363636357,706.7227870813393,370.8830741626794,11
1233.6250000000002,-869.1874999999997,1041.625,3
-2624.311282051282,-1034.9584615384613,440.6873076923076,15
-1632.8618181818179,573.4806493506493,497.70662337662344,21
-2923.4823209049005,2502.341223292836,326.64972769166326,14
597.3995980663735,-215.34542096868964,662.8777015716889,19
-3588.3999999999996,112.44211538461536,201.17788461538458,13
75.87951807228912,1015.7108433734941,177.84337349397586,14
2352.8333333333335,-378.6851851851852,241.10185185185185,3
158.35000000000002,1486.25,511.1,4
1570.0899519734924,1597.9601666449491,333.4289763031999,14
-2262.042857142857,2714.414285714286,856.4857142857143,5
-6242.253968253968,871.3968253968251,280.3492063492062,11
-3444.75,-1662.375,416.375,4
-1388.521779093618,1001.6024275320252,299.560596385309,27
2699.3725868725865,1471.9945054945056,195.48351648351652,14
73.9888888888889,298.32738095238096,586.7210317460317,6
-2514.833333333333,1929.5185185185182,182.69444444444446,9
-1147.9404761904761,506.9773809523808,239.98690476190478,10
-1834.236111111111,3299.6111111111104,229.48611111111106,8
-1631.021164021164,2129.6349206349205,358.9100529100529,9
75.975,3118.0450000000005,723.025,10
682.6866666666667,-1139.4466666666665,515.72,5
-2545.291666666667,-1324.875,1000.0833333333333,4
-3823.9276819923375,-629.4913793103449,203.00047892720306,18
-3396.583333333333,-1227.3214285714287,391.48809523809524,7
-3469.741617647059,1817.4404411764706,200.56647058823526,10
-1469.1607142857142,119.10714285714286,219.51785714285714,2
-2180.711334766464,1100.5227574750825,272.6067031463748,20
-1354.992673992674,-617.5329670329669,462.5018315018315,7
-371.58320527885746,2613.6369881587266,257.1773479164783,13
-1334.4883720930231,-1909.7674418604652,691.1860465116278,7
336.28571428571416,2742.25,494.75,4
-119.56503144654087,850.0850314465408,477.4372327044024,20
-3054.4444444444443,-1020.5555555555555,-125.22222222222221,1
-3158.142857142857,108.64285714285714,467.4642857142855,5
574.721176470588,-730.0235294117647,611.0011764705881,8
641.9657983893995,1082.5936290713908,281.47666346088147,26
-1491.3932399643395,219.93122827726407,546.892261255944,23
-2913.3395061728393,-904.9523809523807,326.0449735449735,6
-1661.0319078947366,-721.2302631578946,655.6713815789471,10
-2773.3591269841268,2052.786111111111,296.5972222222222,12
160.36352354715993,1093.1214010232188,458.25139971139964,22
-2186.0731640731638,-973.4365274365272,212.34780234780234,11
241.33447940947937,-53.13313908313909,326.7225718725719,22
-1721.2857142857144,-513.81443001443,286.64069264069263,12
-1605.351902173913,3131.061141304348,699.820652173913,8
528.5977777777775,-554.1884656084654,198.91883597883597,14
764.5,-1031.2499999999998,935.0,3
-3800.0237771739125,1622.2623355263154,260.5576015446224,19
2318.637414383561,1421.5738869863012,215.17842465753424,16
-557.1171834103587,193.26989575387742,712.5909872721019,19
1951.9316614420056,1325.7548589341689,340.3811912225705,11
-2680.5748724753057,-290.39801267875566,610.7693409995578,17
-1744.0925465838504,312.47267080745337,306.72670807453403,10
-1378.8064516129027,-1467.9032258064515,618.838709677419,6
-4187.820971867007,1216.1987212276213,233.9937522835221,17
-1892.6557377049178,1780.737704918033,636.1967213114755,11
-4454.333333333333,-82.33333333333331,421.6666666666667,3
-1690.813664596273,991.7425810904069,526.2505175983435,14
1586.6200000000001,121.81999999999998,656.9399999999999,10
-1376.8635416666666,1264.961458333333,470.38020833333337,16
-4069.4343891402705,445.30090497737547,323.43778280542983,10
-700.912999037999,603.5825517075516,635.060606060606,14
-1810.4603174603174,-136.82698412698412,585.6682539682539,10
-4120.8071294559095,168.375234521576,216.29793621013127,13
-384.85899363794084,1078.8889531521108,563.4181607865817,13
-3108.0,-1557.846153846154,269.92307692307696,2
-3533.0434782608695,-981.7826086956521,21.69565217391302,4
-694.9285714285714,-1884.7857142857144,395.9285714285714,3
2895.866666666667,79.66666666666667,168.33333333333334,2
-1393.4755555555553,-1367.0743961352655,280.0612560386473,10
194.36842105263153,-409.4736842105263,198.57894736842104,3
-2905.868421052631,465.8684210526316,219.28947368421052,11
-1279.4714285714285,-131.7,318.6571428571429,15
1189.947619047619,2703.628571428571,430.3190476190475,6
-2433.75,3026.418254573171,304.53934832317077,8
-4301.156593406594,1969.2990384615387,286.9377747252748,8
-1930.7440476190475,2292.9047619047615,364.32738095238096,4
-2999.418181818182,1100.563636363636,304.6909090909091,9
2642.441558441558,197.3636363636363,322.79220779220765,15
1179.0,-311.0,274.0,1
-1814.7391304347818,-961.0652173913041,544.695652173913,8
-1414.2578571428571,-99.80626623376622,624.8040909090907,20
-2325.110773657289,2743.750959079284,330.6187659846547,16
-55.77551020408162,732.2040816326529,206.44897959183672,7
-1821.3947368421047,-1817.1315789473683,798.7105263157893,8
-4377.0,1443.0,453.0,1
-1026.3938380460118,163.58974358974356,772.2360393229957,11
1008.4055448097997,-239.11688853491097,682.705085902833,17
2974.6262626262624,-72.49494949494948,429.26262626262627,11
-2320.939692982456,2043.9671052631572,276.3859649122807,12
2800.111111111111,2323.611111111111,183.05555555555554,3
-22.333333333333332,-1873.3333333333333,1008.6666666666666,2
1331.8484848484848,2591.9242424242425,726.257575757576,10
934.4285714285712,2473.785714285714,715.6428571428572,3
-285.84999999999997,-729.6500000000001,468.5,3
-1083.0754198966406,840.6061046511627,400.17603359173125,18
