x,y,z,count
-706.4503885998178,975.8187867242847,616.8215629244202,30
1349.3294117647063,-2267.0352941176457,474.1176470588233,9
1820.1800000000003,-2968.32,-104.56999999999996,9
2555.185185185185,-52.2222222222222,643.8518518518518,3
-4953.4,-2375.036363636364,-239.56363636363628,7
-373.60294117647055,630.6176470588235,76.8529411764706,7
-1146.1764705882347,-2033.9705882352937,338.0294117647057,6
-6142.216666666666,1605.8499999999997,219.7833333333333,7
-723.625,-1807.4124999999997,-33.43749999999999,9
918.1720430107528,18.494623655913976,611.4086021505377,9
50.347058823529416,2986.258823529412,278.5544117647059,4
-3140.346153846154,-1964.9230769230771,570.8846153846155,3
-168.0,2093.0,1467.0,1
2712.6204081632645,2244.2081632653058,78.3469387755102,7
5622.612068965517,89.59482758620686,-307.3040752351097,6
847.2857142857142,-1702.6071428571422,-48.03571428571428,4
-1081.4062499999995,506.96874999999983,644.3749999999999,6
-374.31773879142304,290.05263157894734,622.0435347628328,9
-2949.3809523809523,-2833.8095238095225,-94.42857142857143,4
2299.8,682.2,192.3,2
730.5714285714283,-1984.6190476190475,161.99999999999994,3
-796.0434782608693,2164.663043478261,1029.9130434782605,11
6295.875,838.125,-458.8333333333333,2
-169.625,3181.1249999999995,1168.4999999999998,2
-719.9444444444445,-2109.5,-399.77777777777777,2
4861.0,624.0,-145.0,1
2674.086956521739,1736.1521739130433,125.26086956521739,6
1148.4567901234566,666.2481481481481,181.88395061728394,6
-549.0263157894734,1334.473684210526,229.65789473684208,5
1220.0,2428.0,352.0,1
1612.0,-1477.5714285714282,625.2857142857142,2
426.71428571428567,-2167.4285714285716,298.2857142857143,2
423.7333333333332,1787.8,194.53333333333333,1
3125.9259259259247,1638.0555555555554,-53.7037037037037,6
-1197.2499999999993,3383.946428571429,431.96428571428567,7
1466.6037735849054,2644.2452830188677,76.99999999999999,5
-7272.600000000001,462.0199999999999,251.91999999999996,6
-4443.036363636363,-77.0,189.6363636363636,7
-2257.074074074074,2457.4814814814804,705.3333333333334,3
4675.317073170729,1006.1707317073171,-1.31707317073171,4
3090.178571428571,2226.821428571428,48.57142857142857,4
407.52550584212025,-273.2393844400113,661.6694214876035,11
79.9,2410.1,970.5500000000001,3
2595.897435897435,-3012.3846153846157,-412.4358974358973,6
-619.2280701754386,441.40350877192975,313.6315789473682,7
-5649.730769230765,392.07692307692304,238.06410256410248,10
194.03896103896108,544.7532467532466,259.9480519480519,10
-1837.8108108108108,2853.5945945945937,383.27027027027026,6
-679.8965517241376,3354.6781609195386,-8.666666666666693,8
-4328.068493150683,-2279.7808219178087,-278.56164383561634,8
-3785.428571428571,-2923.857142857143,-256.7142857142857,2
733.5806451612898,-2765.467741935483,-343.4032258064515,6
394.25,2614.1666666666656,855.4166666666666,3
-634.0303030303028,-12.090909090909092,-314.8787878787879,3
-367.9438202247191,-1579.876404494382,63.07865168539325,8
805.9375,-676.84375,647.8125,4
-1435.3749999999995,-1556.2812499999993,254.1406249999999,8
-3657.0,-2826.0,408.0,1
2162.624999999999,-1713.9999999999998,-322.8249999999999,4
4149.795918367345,1830.3469387755101,96.10204081632652,7
1342.4567901234557,1281.7530864197527,831.5555555555553,7
-2414.2195121951218,-1942.9268292682916,-19.84146341463415,11
-2296.449999999999,2706.85,219.93333333333334,8
100.0,1585.0,-416.0,1
-2095.6904761904752,-2484.9761904761895,327.69047619047603,5
-750.8840579710145,2611.710144927536,1254.4927536231878,9
6315.142857142857,2240.571428571428,-370.5714285714285,7
-2756.9512195121956,2738.2926829268295,422.4512195121951,11
-2875.5999999999995,-2446.999999999999,-32.8,4
-4321.0,-2564.0,201.0,1
1060.0789473684206,-2124.184210526315,-9.105263157894743,4
-4631.54054054054,659.7837837837837,237.16216216216216,4
-1317.7499999999998,2145.3181818181815,715.5909090909091,4
-191.75862068965512,1973.7931034482754,-410.86206896551715,3
1935.4285714285713,3751.9523809523807,99.49999999999996,5
-3471.3529411764694,-1425.235294117647,183.26470588235293,4
-838.775862068965,-2546.344827586205,-309.0689655172414,7
-1354.585106382979,1485.797872340425,528.8829787234038,11
960.5128205128204,2723.7948717948716,-40.61538461538461,3
5763.5,-388.34615384615387,-415.92307692307696,5
-2603.11111111111,425.2037037037037,287.33333333333326,12
-3134.6964285714275,-940.2321428571425,-260.14285714285694,7
-3506.7254901960773,-2279.9019607843134,8.470588235294118,6
4606.942307692308,472.8846153846154,8.096153846153847,7
-4753.5961538461515,-3581.134615384614,-368.2884615384616,6
-1952.3333333333333,-2078.407407407408,174.12962962962965,8
1746.8709677419354,4290.387096774193,140.48387096774186,3
5623.377192982458,-815.3596491228074,-357.4824561403511,13
-3013.8380952380953,3159.380952380953,393.80000000000007,13
-857.6481481481482,-782.8703703703701,213.16666666666663,6
-706.8761904761902,-1096.7714285714287,219.4000000000001,13
-1846.2499999999993,3108.678571428571,920.0,3
-263.18461538461537,3276.1692307692306,329.0307692307692,8
-85.27692307692304,1873.8769230769233,274.8153846153846,9
6380.555555555556,1483.6944444444443,-289.3611111111111,2
-2285.8245614035072,-2702.421052631577,-305.2456140350875,5
-1470.0,-1742.0,-334.0,1
1895.9130434782608,-1426.695652173913,25.52173913043478,3
5005.7142857142835,323.64285714285717,-252.0816326530612,11
-2109.166666666666,334.24999999999994,243.75,2
-4503.090909090908,-2995.568181818181,-120.90909090909088,4
2886.204819277108,-2100.7469879518076,164.6024096385542,10
66.71428571428571,-1502.2499999999993,182.57142857142856,3
-652.5432098765431,3891.2716049382716,524.7037037037038,9
-762.2941176470587,1663.4705882352932,703.1960784313724,5
2335.771428571428,2611.5714285714284,-32.25714285714285,4
4635.536585365854,1927.6097560975613,119.0,5
-4141.15254237288,2856.3220338983047,251.7118644067796,8
-265.6,-2202.04,-56.51999999999998,3
-3181.387096774193,-727.4838709677418,193.85483870967735,8
-4795.999999999999,-2660.125,41.41666666666666,3
4488.642857142856,-1953.035714285713,-217.22619047619045,7
-518.0754716981133,2046.1886792452826,507.0943396226412,11
-3060.592592592591,382.74074074074065,193.98148148148147,4
-1446.8281249999993,-1348.1406250000005,-144.71875000000003,6
-3927.5806451612907,167.15053763440858,260.32258064516134,10
-173.74999999999997,-2277.45,400.75,2
-1087.9687499999998,1564.2812499999995,918.9999999999999,4
-2832.036363636364,-1608.8,-351.5818181818181,5
-2789.024390243901,-219.2317073170731,199.28048780487802,10
259.0625,4318.53125,252.68749999999997,3
3836.67441860465,1456.3255813953488,-21.069767441860463,10
460.2105263157894,2266.684210526316,700.9473684210526,2
3529.829268292682,-2713.439024390244,-184.5121951219512,4
5227.818181818183,-530.2727272727273,-454.54545454545456,2
5318.6571428571415,-183.6,-320.6857142857142,4
1855.3333333333333,2771.4999999999986,232.12499999999991,3
-4698.999999999999,2901.3999999999987,168.69999999999996,4
3390.966101694915,-1766.7796610169494,-149.96610169491518,7
-4203.208333333332,-2769.875,-331.5833333333333,3
3492.788461538461,388.2115384615384,138.53846153846152,6
-721.2666666666667,-822.4666666666667,-251.66666666666666,2
3861.4202898550725,919.4637681159418,61.666666666666664,8
-4143.854838709676,469.1129032258064,225.22580645161284,7
484.3636363636363,-1537.4727272727268,5.236363636363639,7
443.62162162162167,2396.756756756757,161.78378378378378,4
-365.75999999999993,2934.479999999998,240.79999999999987,6
112.60227272727266,1596.8181818181824,532.465909090909,11
-5402.64,2425.6399999999994,287.87999999999994,3
-4336.199999999998,2556.6799999999994,469.04,3
-289.1206896551722,1452.465517241379,418.8793103448272,8
-561.4821428571427,-1260.3749999999998,-63.19642857142858,6
-915.9230769230766,3273.9807692307677,924.9999999999997,6
-884.7999999999998,-1697.2666666666662,355.4666666666666,4
321.8148148148148,-1397.888888888888,561.4444444444445,3
2200.157303370786,-2279.6179775280893,261.93258426966287,11
-3500.5416666666665,-2415.666666666666,-318.66666666666663,2
-5268.75,1443.7999999999997,433.1,2
2490.555555555555,297.074074074074,386.85185185185185,4
1551.6785714285713,-1636.1071428571422,75.03571428571428,3
-5711.222222222222,-1609.0,254.44444444444449,3
-4981.78313253012,-1697.33734939759,-274.59036144578323,10
216.30188679245285,2702.698113207547,249.03773584905656,5
-114.57746478873236,2308.746478873239,460.01408450704224,8
-521.7021276595742,-738.6063829787236,230.13829787234042,11
-3574.0925925925912,632.4074074074073,212.20370370370364,5
831.9166666666665,-1011.4333333333328,616.5666666666664,8
739.984375,-2571.671874999999,268.2343749999998,7
-1353.1842105263156,644.3684210526317,498.81578947368416,5
-5187.3125,2665.375,366.6875,2
-4921.0,1987.0,136.0,1
-1948.7027027027027,2499.5405405405404,783.4324324324323,4
-3105.367346938774,-2861.530612244898,-382.469387755102,5
-6694.0263157894715,450.4210526315789,187.07894736842107,4
-2925.9677419354834,-1852.1612903225803,236.83870967741936,3
2155.9,3537.8333333333335,-10.566666666666665,3
-738.3787878787876,2842.78787878788,712.9545454545454,8
-3469.035714285714,-1664.535714285714,-391.24999999999983,4
770.204081632653,-1718.3265306122441,339.51020408163254,6
1058.1666666666665,-1563.333333333333,478.8333333333333,4
237.38888888888886,-1708.8055555555547,-105.49999999999997,5
-3667.211538461538,3911.711538461538,521.4615384615385,5
715.4000000000001,-36.175000000000004,288.87500000000006,4
5856.666666666666,1642.8833333333332,-148.99999999999994,7
-644.509433962264,1715.6981132075473,309.75471698113205,6
-169.0,705.0,720.0,1
4174.403846153844,744.423076923077,214.59615384615378,7
4239.62686567164,482.92537313432825,65.7313432835821,7
65.06779661016947,2072.4745762711855,629.4576271186439,9
2114.1153846153843,2966.3076923076924,52.42307692307693,2
-1233.7037037037037,521.9629629629628,245.4814814814814,3
-1738.7333333333333,3270.4,305.8,2
4922.199999999999,826.7999999999997,-363.19999999999993,2
-1842.0235294117647,2550.0352941176466,369.99999999999994,10
377.13793103448256,-1984.9999999999998,529.9655172413794,4
-1431.464285714285,2839.1249999999986,646.8392857142857,5
